stat	value
thetaS_last_obs_p_mean	0.9977752
thetaI_last_obs_p_mean	0.0001914542
thetaR_last_obs_p_mean	0.002033353
thetaS_last_obs_p_ci_low	0.997586
thetaS_last_obs_p_ci_med	0.9977759
thetaS_last_obs_p_ci_up	0.9979605
thetaI_last_obs_p_ci_low	0.0001397512
thetaI_last_obs_p_ci_med	0.0001904891
thetaI_last_obs_p_ci_up	0.0002485761
thetaR_last_obs_p_ci_low	0.001855819
thetaR_last_obs_p_ci_med	0.002032739
thetaR_last_obs_p_ci_up	0.002214827
R0_p_mean	1.255117
R0_p_ci_low	0.6817692
R0_p_ci_med	1.167413
R0_p_ci_up	2.350444
gamma_p_mean	0.06547354
gamma_p_ci_low	0.01034803
gamma_p_ci_med	0.05940076
gamma_p_ci_up	0.1540354
beta_p_mean	0.07545016
beta_p_ci_low	0.01429389
beta_p_ci_med	0.06989559
beta_p_ci_up	0.1677956
incidence_mean	0.003136825
incidence_ci_low	0.0002717596
incidence_ci_median	0.001487442
incidence_ci_up	0.01589114
thetaI_tp1_mean	0.0005606694
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.004374435
thetaR_tp1_mean	0.00389435
thetaR_tp1_ci_low	0.000334954
thetaR_tp1_ci_med	0.002768408
thetaR_tp1_ci_up	0.01390608
Y_tp1_mean	0.0005607015
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.004381515
R_tp1_mean	0.003894232
R_tp1_ci_low	0.00033035
R_tp1_ci_med	0.002767655
R_tp1_ci_up	0.01389623
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.00389435
thetaR_max_ci_low	0.000334954
thetaR_max_ci_med	0.002768408
thetaR_max_ci_up	0.01390608
cumInf_mean	0.004455019
cumInf_ci_low	0.000339057
cumInf_ci_med	0.002832239
cumInf_ci_up	0.01781552
dthetaI_tp1_date	03/22/21
first_tp_mean	09/20/20
first_tp_ci_low	09/04/20
first_tp_ci_med	09/13/20
first_tp_ci_up	03/21/21
dthetaI_tp2_date	03/22/21
second_tp_mean	09/23/20
second_tp_ci_low	09/07/20
second_tp_ci_med	09/15/20
second_tp_ci_up	03/21/21
end_p_mean	01/13/21
end_p_ci_low	11/05/20
end_p_ci_med	01/02/21
end_p_ci_up	03/22/21
begin_str	09/04/2020
