stat	value
thetaS_last_obs_p_mean	0.9763518
thetaI_last_obs_p_mean	0.0002289224
thetaR_last_obs_p_mean	0.02341927
thetaS_last_obs_p_ci_low	0.9757508
thetaS_last_obs_p_ci_med	0.9763529
thetaS_last_obs_p_ci_up	0.9769513
thetaI_last_obs_p_ci_low	0.0001718658
thetaI_last_obs_p_ci_med	0.0002281279
thetaI_last_obs_p_ci_up	0.0002910962
thetaR_last_obs_p_ci_low	0.0228221
thetaR_last_obs_p_ci_med	0.02341876
thetaR_last_obs_p_ci_up	0.0240182
R0_p_mean	1.055662
R0_p_ci_low	0.5440173
R0_p_ci_med	0.9659054
R0_p_ci_up	2.111941
gamma_p_mean	0.05925381
gamma_p_ci_low	0.006357624
gamma_p_ci_med	0.04439914
gamma_p_ci_up	0.1918045
beta_p_mean	0.0561951
beta_p_ci_low	0.007732704
beta_p_ci_med	0.04257096
beta_p_ci_up	0.1812593
incidence_mean	0.02660726
incidence_ci_low	0.01619656
incidence_ci_median	0.02494687
incidence_ci_up	0.04521096
thetaI_tp1_mean	0.0007506302
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.005623311
thetaR_tp1_mean	0.02585663
thetaR_tp1_ci_low	0.01611244
thetaR_tp1_ci_med	0.02472229
thetaR_tp1_ci_up	0.04070367
Y_tp1_mean	0.0007505272
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.005635759
R_tp1_mean	0.02585329
R_tp1_ci_low	0.01610474
R_tp1_ci_med	0.0247201
R_tp1_ci_up	0.04077747
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.02585663
thetaR_max_ci_low	0.01611244
thetaR_max_ci_med	0.02472229
thetaR_max_ci_up	0.04070367
cumInf_mean	0.02660726
cumInf_ci_low	0.01619656
cumInf_ci_med	0.02494687
cumInf_ci_up	0.04521096
dthetaI_tp1_date	01/16/22
first_tp_mean	08/05/21
first_tp_ci_low	07/01/21
first_tp_ci_med	07/22/21
first_tp_ci_up	01/16/22
dthetaI_tp2_date	01/16/22
second_tp_mean	08/08/21
second_tp_ci_low	07/01/21
second_tp_ci_med	07/24/21
second_tp_ci_up	01/16/22
end_p_mean	11/22/21
end_p_ci_low	09/05/21
end_p_ci_med	11/23/21
end_p_ci_up	01/16/22
begin_str	07/01/2021
