stat	value
thetaS_last_obs_p_mean	0.9972804
thetaI_last_obs_p_mean	0.0001771831
thetaR_last_obs_p_mean	0.002542371
thetaS_last_obs_p_ci_low	0.9970724
thetaS_last_obs_p_ci_med	0.9972813
thetaS_last_obs_p_ci_up	0.9974829
thetaI_last_obs_p_ci_low	0.0001274347
thetaI_last_obs_p_ci_med	0.0001762551
thetaI_last_obs_p_ci_up	0.0002319588
thetaR_last_obs_p_ci_low	0.002345906
thetaR_last_obs_p_ci_med	0.00254164
thetaR_last_obs_p_ci_up	0.002743492
R0_p_mean	1.445642
R0_p_ci_low	0.6734203
R0_p_ci_med	1.317358
R0_p_ci_up	2.92886
gamma_p_mean	0.05049753
gamma_p_ci_low	0.006857328
gamma_p_ci_med	0.03757522
gamma_p_ci_up	0.1674967
beta_p_mean	0.06389264
beta_p_ci_low	0.009552909
beta_p_ci_med	0.05259653
beta_p_ci_up	0.1837881
incidence_mean	0.03991158
incidence_ci_low	0.0001343286
incidence_ci_median	0.002097247
incidence_ci_up	0.4437481
thetaI_tp1_mean	0.008909398
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.0002773994
thetaI_tp1_ci_up	0.09307061
thetaR_tp1_mean	0.02113396
thetaR_tp1_ci_low	0.0008122948
thetaR_tp1_ci_med	0.004293203
thetaR_tp1_ci_up	0.2010058
Y_tp1_mean	0.008910136
Y_tp1_ci_low	0
Y_tp1_ci_med	0.0002742048
Y_tp1_ci_up	0.09299247
R_tp1_mean	0.02113368
R_tp1_ci_low	0.000805406
R_tp1_ci_med	0.0042927
R_tp1_ci_up	0.201281
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.03026197
thetaR_max_ci_low	0.000716779
thetaR_max_ci_med	0.00456811
thetaR_max_ci_up	0.3186167
cumInf_mean	0.04185471
cumInf_ci_low	0.0007370604
cumInf_ci_med	0.005057959
cumInf_ci_up	0.4425841
dthetaI_tp1_date	04/10/21
first_tp_mean	01/04/21
first_tp_ci_low	10/12/20
first_tp_ci_med	11/21/20
first_tp_ci_up	04/28/21
dthetaI_tp2_date	04/10/21
second_tp_mean	01/09/21
second_tp_ci_low	10/13/20
second_tp_ci_med	11/23/20
second_tp_ci_up	04/28/21
end_p_mean	03/20/21
end_p_ci_low	12/14/20
end_p_ci_med	04/28/21
end_p_ci_up	04/28/21
begin_str	10/11/2020
