place,r,lower,upper,.groups
Andhra Pradesh,1.0224826164296812,1.0131852924869296,1.031821828166005,drop_last
Assam,0.8182525731291354,0.8017573052312182,0.8349139288707499,drop_last
Bihar,0.7355541490483707,0.7222770814679762,0.7489511297271254,drop_last
Chhattisgarh,1.5426804454731278,1.496567834117988,1.589484959509394,drop_last
Delhi,1.1592156190078227,1.131079268506823,1.187693424836775,drop_last
Gujarat,1.0359609316296752,1.0093068774492409,1.0629575442365407,drop_last
Haryana,1.2572720082034616,1.2236886579449786,1.2913044122315873,drop_last
India,1.059065025112854,1.0554566771543636,1.0626794466946978,drop_last
Jammu and Kashmir,1.158855029936977,1.1179694473645123,1.2004652757167473,drop_last
Jharkhand,1.1957491936061793,1.1624439637517046,1.2295187371478886,drop_last
Karnataka,1.0261790800851367,1.0156709650174025,1.036740548082495,drop_last
Kerala,1.247050937615997,1.2225112322518346,1.2718312162068433,drop_last
Madhya Pradesh,1.2081499269847897,1.1770115247402673,1.2396898581203215,drop_last
Maharashtra,1.0889073026593707,1.08042606910635,1.0974212576867146,drop_last
Odisha,1.2730687063038664,1.2518416396024123,1.2944718974205605,drop_last
Punjab,1.2481688916351108,1.2200331033137495,1.2766213330871943,drop_last
Rajasthan,1.0494273013192614,1.02438292829642,1.074769929362829,drop_last
Tamil Nadu,1.01156520103041,1.0000823657258076,1.0231126772668646,drop_last
Telangana,1.12631470446956,1.1038824228233384,1.1489711823301205,drop_last
Uttar Pradesh,1.0845024380661736,1.0709212902172183,1.0981680311023345,drop_last
West Bengal,1.0446246033262399,1.0284075378951183,1.0609667828526672,drop_last
