date	value	incidence	scenario	lower_ci	upper_ci
2021-09-03	343444	NA	Observed	NA	NA
2021-09-04	343458	14	Observed	NA	NA
2021-09-05	343474	16	Observed	NA	NA
2021-09-06	343499	25	Observed	NA	NA
2021-09-07	343513	14	Observed	NA	NA
2021-09-08	343525	12	Observed	NA	NA
2021-09-09	343541	16	Observed	NA	NA
2021-09-10	343561	20	Observed	NA	NA
2021-09-11	343585	24	Observed	NA	NA
2021-09-12	343597	12	Observed	NA	NA
2021-09-13	343616	19	Observed	NA	NA
2021-09-14	343635	19	Observed	NA	NA
2021-09-15	343684	49	Observed	NA	NA
2021-09-16	343704	20	Observed	NA	NA
2021-09-17	343729	25	Observed	NA	NA
2021-09-18	343750	21	Observed	NA	NA
2021-09-19	343756	6	Observed	NA	NA
2021-09-20	343767	11	Observed	NA	NA
2021-09-21	343779	12	Observed	NA	NA
2021-09-22	343802	23	Observed	NA	NA
2021-09-23	343819	17	Observed	NA	NA
2021-09-24	343833	14	Observed	NA	NA
2021-09-25	343848	15	Observed	NA	NA
2021-09-26	343864	16	Observed	NA	NA
2021-09-27	343878	14	Observed	NA	NA
2021-09-28	343893	15	Observed	NA	NA
2021-09-29	343904	11	Observed	NA	NA
2021-09-30	343911	7	Observed	NA	NA
2021-10-01	343924	13	Observed	NA	NA
2021-10-02	343929	5	Observed	NA	NA
2021-10-03	343941	12	Observed	NA	NA
2021-10-04	343958	17	Observed	NA	NA
2021-10-05	343970	12	Observed	NA	NA
2021-10-06	343992	22	Observed	NA	NA
2021-10-07	344000	8	Observed	NA	NA
2021-10-08	344019	19	Observed	NA	NA
2021-10-09	344036	17	Observed	NA	NA
2021-10-10	344042	6	Observed	NA	NA
2021-10-11	344421	NA	No intervention	325967	363500
2021-10-12	344708	287	No intervention	323466	366801
2021-10-13	345001	293	No intervention	321250	369755
2021-10-14	345300	299	No intervention	319257	372584
2021-10-15	345598	298	No intervention	317568	375192
2021-10-16	345889	291	No intervention	315818	377652
2021-10-17	346193	304	No intervention	314387	380104
2021-10-18	346491	298	No intervention	312972	382329
2021-10-19	346816	325	No intervention	311535	384599
2021-10-20	347126	310	No intervention	310122	386824
2021-10-21	347446	320	No intervention	308968	388761
2021-10-22	347760	314	No intervention	307802	391042
2021-10-23	348102	342	No intervention	306636	393166
2021-10-24	348430	328	No intervention	305668	395142
2021-10-25	348756	326	No intervention	304570	397131
2021-10-26	349099	343	No intervention	303625	399044
2021-10-27	349443	344	No intervention	302807	400978
2021-10-28	349784	341	No intervention	301844	403029
2021-10-29	350138	354	No intervention	301015	405050
2021-10-30	350508	370	No intervention	300156	407093
2021-10-31	350878	370	No intervention	299591	409151
2021-11-01	351258	380	No intervention	298758	411214
2021-11-02	351601	343	No intervention	297742	413012
2021-11-03	351991	390	No intervention	296988	414980
2021-11-04	352382	391	No intervention	296340	417111
2021-11-05	352755	373	No intervention	295538	419288
2021-11-06	353151	396	No intervention	294824	421143
2021-11-07	353561	410	No intervention	294216	423035
2021-11-08	353958	397	No intervention	293497	425195
2021-11-09	354362	404	No intervention	292973	427346
2021-11-10	354767	405	No intervention	292260	429523
2021-11-11	355183	416	No intervention	291611	431534
2021-11-12	355608	425	No intervention	290961	433870
2021-11-13	356049	441	No intervention	290557	436120
2021-11-14	356496	447	No intervention	289666	438288
2021-11-15	356949	453	No intervention	289303	440792
2021-11-16	357417	468	No intervention	288804	442985
2021-11-17	357899	482	No intervention	287960	445300
2021-11-18	358383	484	No intervention	287813	447835
2021-11-19	358869	486	No intervention	287273	450077
2021-11-20	359352	483	No intervention	286645	452728
2021-11-21	359859	507	No intervention	286364	455175
2021-11-22	360380	521	No intervention	285687	457790
2021-11-23	360899	519	No intervention	285309	460404
2021-11-24	361435	536	No intervention	284865	462989
2021-11-25	361974	539	No intervention	284273	465712
2021-11-26	362513	539	No intervention	283559	468503
2021-11-27	363087	574	No intervention	283280	471448
2021-11-28	363658	571	No intervention	282699	474274
2021-11-29	364250	592	No intervention	282330	477624
2021-11-30	364836	586	No intervention	281802	480204
2021-12-01	365457	621	No intervention	281574	483606
2021-12-02	366070	613	No intervention	281049	486645
2021-12-03	366703	633	No intervention	280898	489533
2021-12-04	367342	639	No intervention	280367	493486
