date	value	incidence	scenario	lower_ci	upper_ci
2021-09-03	10528	NA	Observed	NA	NA
2021-09-04	10528	0	Observed	NA	NA
2021-09-05	10528	0	Observed	NA	NA
2021-09-06	10528	0	Observed	NA	NA
2021-09-07	10528	0	Observed	NA	NA
2021-09-08	10532	4	Observed	NA	NA
2021-09-09	10532	0	Observed	NA	NA
2021-09-10	10533	1	Observed	NA	NA
2021-09-11	10533	0	Observed	NA	NA
2021-09-12	10533	0	Observed	NA	NA
2021-09-13	10533	0	Observed	NA	NA
2021-09-14	10533	0	Observed	NA	NA
2021-09-15	10533	0	Observed	NA	NA
2021-09-16	10533	0	Observed	NA	NA
2021-09-17	10533	0	Observed	NA	NA
2021-09-18	10533	0	Observed	NA	NA
2021-09-19	10533	0	Observed	NA	NA
2021-09-20	10533	0	Observed	NA	NA
2021-09-21	10533	0	Observed	NA	NA
2021-09-22	10533	0	Observed	NA	NA
2021-09-23	10533	0	Observed	NA	NA
2021-09-24	10533	0	Observed	NA	NA
2021-09-25	10533	0	Observed	NA	NA
2021-09-26	10533	0	Observed	NA	NA
2021-09-27	10533	0	Observed	NA	NA
2021-09-28	10533	0	Observed	NA	NA
2021-09-29	10533	0	Observed	NA	NA
2021-09-30	10533	0	Observed	NA	NA
2021-10-01	10533	0	Observed	NA	NA
2021-10-02	10533	0	Observed	NA	NA
2021-10-03	10533	0	Observed	NA	NA
2021-10-04	10535	2	Observed	NA	NA
2021-10-05	10535	0	Observed	NA	NA
2021-10-06	10535	0	Observed	NA	NA
2021-10-07	10535	0	Observed	NA	NA
2021-10-08	10535	0	Observed	NA	NA
2021-10-09	10535	0	Observed	NA	NA
2021-10-10	10535	0	Observed	NA	NA
2021-10-11	10538	NA	No intervention	9813	11574
2021-10-12	10541	3	No intervention	9700	11712
2021-10-13	10544	3	No intervention	9602	11824
2021-10-14	10547	3	No intervention	9524	11932
2021-10-15	10551	4	No intervention	9441	12043
2021-10-16	10555	4	No intervention	9366	12133
2021-10-17	10558	3	No intervention	9302	12235
2021-10-18	10562	4	No intervention	9241	12319
2021-10-19	10568	6	No intervention	9177	12413
2021-10-20	10572	4	No intervention	9129	12493
2021-10-21	10577	5	No intervention	9067	12594
2021-10-22	10582	5	No intervention	9007	12672
2021-10-23	10589	7	No intervention	8964	12770
2021-10-24	10595	6	No intervention	8911	12850
2021-10-25	10602	7	No intervention	8870	12944
2021-10-26	10608	6	No intervention	8824	13039
2021-10-27	10617	9	No intervention	8778	13133
2021-10-28	10625	8	No intervention	8734	13246
2021-10-29	10635	10	No intervention	8702	13355
2021-10-30	10647	12	No intervention	8659	13450
2021-10-31	10660	13	No intervention	8630	13578
2021-11-01	10674	14	No intervention	8583	13676
2021-11-02	10689	15	No intervention	8541	13795
2021-11-03	10706	17	No intervention	8507	13928
2021-11-04	10725	19	No intervention	8484	14060
2021-11-05	10748	23	No intervention	8449	14208
2021-11-06	10772	24	No intervention	8420	14352
2021-11-07	10800	28	No intervention	8379	14546
2021-11-08	10831	31	No intervention	8347	14717
2021-11-09	10866	35	No intervention	8320	14872
2021-11-10	10906	40	No intervention	8281	15089
2021-11-11	10951	45	No intervention	8261	15276
2021-11-12	10999	48	No intervention	8226	15520
2021-11-13	11054	55	No intervention	8198	15747
2021-11-14	11115	61	No intervention	8169	16001
2021-11-15	11181	66	No intervention	8136	16321
2021-11-16	11255	74	No intervention	8112	16636
