place,r,lower,upper,.groups
Andhra Pradesh,0.8135070226562824,0.7999441164987113,0.8271823990564969,drop_last
Assam,0.6899260788657555,0.6580107485850762,0.7225874773734823,drop_last
Bihar,0.7708521668776492,0.7468717557320952,0.7952064735125421,drop_last
Chhattisgarh,0.8408579533923066,0.8236749497754877,0.858215928015507,drop_last
Delhi,1.3276938971621375,1.3114288778716776,1.3440579728033755,drop_last
Gujarat,0.8975762767287427,0.8722297267843561,0.9232808318670582,drop_last
Haryana,1.229168782926958,1.2015712931134392,1.2570759539657577,drop_last
India,0.8838989513443855,0.880286455401805,0.8875187438641832,drop_last
Jammu and Kashmir,0.9033525332004285,0.8682954744274441,0.9390938108373937,drop_last
Jharkhand,0.797336658575904,0.7605897157854641,0.8349403367652789,drop_last
Karnataka,0.6517599183868648,0.6421015158675483,0.6614894811993282,drop_last
Kerala,0.9385612731240411,0.9285961919329254,0.9485788431229033,drop_last
Madhya Pradesh,0.674938786299686,0.6529140049318157,0.6973240716642468,drop_last
Maharashtra,0.7736752893455705,0.764644020950494,0.7827588743592249,drop_last
Odisha,0.8246963642386281,0.806208907842673,0.843390514593302,drop_last
Punjab,0.8871171876109297,0.849929738117115,0.9250899469966554,drop_last
Rajasthan,0.953924267072458,0.9342454019638626,0.9738053903130923,drop_last
Tamil Nadu,0.8023840942500752,0.7886150036249606,0.816270713436784,drop_last
Telangana,0.9864933824543328,0.96244776171549,1.0108326867979471,drop_last
Uttar Pradesh,0.8732691076406089,0.8559893305886437,0.8907191737656045,drop_last
West Bengal,0.9980711804661911,0.984281054179564,1.0119559111442795,drop_last
