stat	value
thetaS_last_obs_p_mean	0.9930369
thetaI_last_obs_p_mean	8.362796e-06
thetaR_last_obs_p_mean	0.00695473
thetaS_last_obs_p_ci_low	0.9927142
thetaS_last_obs_p_ci_med	0.9930375
thetaS_last_obs_p_ci_up	0.9933555
thetaI_last_obs_p_ci_low	1.203924e-06
thetaI_last_obs_p_ci_med	7.555482e-06
thetaI_last_obs_p_ci_up	2.011165e-05
thetaR_last_obs_p_ci_low	0.006636559
thetaR_last_obs_p_ci_med	0.006954135
thetaR_last_obs_p_ci_up	0.007277362
R0_p_mean	1.634572
R0_p_ci_low	0.6600974
R0_p_ci_med	1.484766
R0_p_ci_up	3.461774
gamma_p_mean	0.05378712
gamma_p_ci_low	0.006741101
gamma_p_ci_med	0.03759042
gamma_p_ci_up	0.1998609
beta_p_mean	0.07656763
beta_p_ci_low	0.009481255
beta_p_ci_med	0.05898791
beta_p_ci_up	0.244049
incidence_mean	0.02660795
incidence_ci_low	0.003009773
incidence_ci_median	0.007000969
incidence_ci_up	0.328204
thetaI_tp1_mean	0.001881099
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.007753739
thetaR_tp1_mean	0.01028093
thetaR_tp1_ci_low	0.003808153
thetaR_tp1_ci_med	0.006981647
thetaR_tp1_ci_up	0.01592323
Y_tp1_mean	0.001880896
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.007776606
R_tp1_mean	0.0102808
R_tp1_ci_low	0.003785
R_tp1_ci_med	0.006983549
R_tp1_ci_up	0.01590789
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.02249659
thetaR_max_ci_low	0.003009094
thetaR_max_ci_med	0.006987919
thetaR_max_ci_up	0.20312
cumInf_mean	0.02660795
cumInf_ci_low	0.003009773
cumInf_ci_med	0.007000969
cumInf_ci_up	0.328204
dthetaI_tp1_date	10/23/21
first_tp_mean	07/11/21
first_tp_ci_low	06/09/21
first_tp_ci_med	07/02/21
first_tp_ci_up	12/25/21
dthetaI_tp2_date	10/23/21
second_tp_mean	07/14/21
second_tp_ci_low	06/11/21
second_tp_ci_med	07/03/21
second_tp_ci_up	12/25/21
end_p_mean	08/15/21
end_p_ci_low	07/25/21
end_p_ci_med	07/30/21
end_p_ci_up	12/25/21
begin_str	06/09/2021
