stat	value
thetaS_last_obs_p_mean	0.9437068
thetaI_last_obs_p_mean	3.416369e-05
thetaR_last_obs_p_mean	0.05625901
thetaS_last_obs_p_ci_low	0.9427876
thetaS_last_obs_p_ci_med	0.9437056
thetaS_last_obs_p_ci_up	0.9446213
thetaI_last_obs_p_ci_low	1.45344e-05
thetaI_last_obs_p_ci_med	3.34689e-05
thetaI_last_obs_p_ci_up	5.818032e-05
thetaR_last_obs_p_ci_low	0.05534549
thetaR_last_obs_p_ci_med	0.05626019
thetaR_last_obs_p_ci_up	0.05717733
R0_p_mean	0.952069
R0_p_ci_low	0.4720552
R0_p_ci_med	0.8670565
R0_p_ci_up	2.003006
gamma_p_mean	0.09292918
gamma_p_ci_low	0.007467463
gamma_p_ci_med	0.06932764
gamma_p_ci_up	0.3129977
beta_p_mean	0.07901886
beta_p_ci_low	0.008888419
beta_p_ci_med	0.05619685
beta_p_ci_up	0.2821929
incidence_mean	0.05670782
incidence_ci_low	0.04339361
incidence_ci_median	0.05630951
incidence_ci_up	0.0713523
thetaI_tp1_mean	0.0001080423
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.0003965234
thetaR_tp1_mean	0.05659978
thetaR_tp1_ci_low	0.04339003
thetaR_tp1_ci_med	0.0562803
thetaR_tp1_ci_up	0.07112241
Y_tp1_mean	0.0001080054
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.0003949778
R_tp1_mean	0.05659988
R_tp1_ci_low	0.0433411
R_tp1_ci_med	0.05627676
R_tp1_ci_up	0.07115998
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.05659978
thetaR_max_ci_low	0.04339003
thetaR_max_ci_med	0.0562803
thetaR_max_ci_up	0.07112241
cumInf_mean	0.05670782
cumInf_ci_low	0.04339361
cumInf_ci_med	0.05630951
cumInf_ci_up	0.0713523
dthetaI_tp1_date	12/25/21
first_tp_mean	07/05/21
first_tp_ci_low	06/09/21
first_tp_ci_med	07/07/21
first_tp_ci_up	09/12/21
dthetaI_tp2_date	12/25/21
second_tp_mean	07/08/21
second_tp_ci_low	06/09/21
second_tp_ci_med	07/09/21
second_tp_ci_up	10/21/21
end_p_mean	08/23/21
end_p_ci_low	07/27/21
end_p_ci_med	08/09/21
end_p_ci_up	12/25/21
begin_str	06/09/2021
