stat	value
thetaS_last_obs_p_mean	0.9774166
thetaI_last_obs_p_mean	0.003496263
thetaR_last_obs_p_mean	0.01908716
thetaS_last_obs_p_ci_low	0.9767604
thetaS_last_obs_p_ci_med	0.9774173
thetaS_last_obs_p_ci_up	0.9780729
thetaI_last_obs_p_ci_low	0.003239577
thetaI_last_obs_p_ci_med	0.003493633
thetaI_last_obs_p_ci_up	0.003769231
thetaR_last_obs_p_ci_low	0.01848561
thetaR_last_obs_p_ci_med	0.01908675
thetaR_last_obs_p_ci_up	0.01968825
R0_p_mean	1.434496
R0_p_ci_low	1.123963
R0_p_ci_med	1.397105
R0_p_ci_up	1.974264
gamma_p_mean	0.06246841
gamma_p_ci_low	0.02763997
gamma_p_ci_med	0.06236914
gamma_p_ci_up	0.09819217
beta_p_mean	0.08716952
beta_p_ci_low	0.04709566
beta_p_ci_med	0.08725326
beta_p_ci_up	0.127325
incidence_mean	0.2500652
incidence_ci_low	0.04925507
incidence_ci_median	0.2332098
incidence_ci_up	0.5416659
thetaI_tp1_mean	0.02626225
thetaI_tp1_ci_low	0.004284114
thetaI_tp1_ci_med	0.02186593
thetaI_tp1_ci_up	0.07364771
thetaR_tp1_mean	0.08745861
thetaR_tp1_ci_low	0.03425818
thetaR_tp1_ci_med	0.07927946
thetaR_tp1_ci_up	0.1871456
Y_tp1_mean	0.02626137
Y_tp1_ci_low	0.004266258
Y_tp1_ci_med	0.02185159
Y_tp1_ci_up	0.07378425
R_tp1_mean	0.08745771
R_tp1_ci_low	0.03426574
R_tp1_ci_med	0.07928208
R_tp1_ci_up	0.1872443
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.2188327
thetaR_max_ci_low	0.05334832
thetaR_max_ci_med	0.2012475
thetaR_max_ci_up	0.4766454
cumInf_mean	0.2610918
cumInf_ci_low	0.06174636
cumInf_ci_med	0.2439037
cumInf_ci_up	0.551605
dthetaI_tp1_date	08/28/21
first_tp_mean	07/11/21
first_tp_ci_low	04/29/21
first_tp_ci_med	08/06/21
first_tp_ci_up	10/27/21
dthetaI_tp2_date	08/28/21
second_tp_mean	07/27/21
second_tp_ci_low	05/09/21
second_tp_ci_med	09/06/21
second_tp_ci_up	10/28/21
end_p_mean	10/28/21
end_p_ci_low	10/29/21
end_p_ci_med	10/29/21
end_p_ci_up	10/29/21
begin_str	04/13/2021
