place,r,lower,upper,.groups
Andhra Pradesh,1.0698985476896814,1.060738919007427,1.0790970108210844,drop_last
Assam,1.289930165059905,1.2683052158753136,1.3117358980213456,drop_last
Bihar,0.8860158836493113,0.8682409185727141,0.9039685050373847,drop_last
Chhattisgarh,1.5748217234274984,1.541662909097816,1.6083317925143996,drop_last
Delhi,1.384947650247031,1.3586050306324142,1.4115408485984935,drop_last
Gujarat,1.0929374515583754,1.0663726955727275,1.119824514085725,drop_last
Haryana,1.3081461678818658,1.2791841048937427,1.3374291854910296,drop_last
India,1.125915183016668,1.1223986751854442,1.1294371166885042,drop_last
Jammu and Kashmir,1.1360536071165264,1.0989045848792744,1.1738143163604937,drop_last
Jharkhand,1.4813074971172493,1.4500461430034586,1.5128991500370732,drop_last
Karnataka,1.1132441353051192,1.1027953250485862,1.1237415477631336,drop_last
Kerala,0.9443563581246479,0.9256248854048668,0.9632738035936959,drop_last
Madhya Pradesh,1.1991545151302752,1.1720032818403372,1.2266125911861652,drop_last
Maharashtra,1.1966705995417757,1.1883596494996325,1.2050101427068474,drop_last
Odisha,1.0809626383192013,1.0642278248306127,1.0978262343602168,drop_last
Punjab,1.0545543459195246,1.0311214692736543,1.078246873316284,drop_last
Rajasthan,1.0771695966392572,1.0525905482768831,1.1020284653870744,drop_last
Tamil Nadu,1.0132477945287384,1.001886903705012,1.0246718539479684,drop_last
Telangana,1.151827862060473,1.132402034805793,1.1714166576912823,drop_last
Uttar Pradesh,1.0866582139671523,1.0739382092234382,1.0994520795633425,drop_last
West Bengal,0.9774791543598227,0.9618684077241944,0.9932138200797328,drop_last
