place,r,lower,upper,.groups
Andhra Pradesh,0.8009926702415131,0.7879290601372752,0.8141622539756023,drop_last
Assam,0.5837818576500151,0.55649376296961806,0.6117152701777883,drop_last
Bihar,0.7257223054649067,0.7033471643984448,0.7484433720817907,drop_last
Chhattisgarh,0.8220834604091102,0.8055286544700451,0.8388043669029985,drop_last
Delhi,1.3093769004875782,1.2926356138565527,1.3262249140873636,drop_last
Gujarat,0.892246352806564,0.8673562802714609,0.9174836610255062,drop_last
Haryana,1.175618371661839,1.1481247230753568,1.2034336818824782,drop_last
India,0.8530461476643456,0.8495783386390682,0.8565209238529659,drop_last
Jammu and Kashmir,0.8845726932417277,0.8504681708522427,0.9193384435309002,drop_last
Jharkhand,0.6998234226080063,0.6669634532080478,0.7334638986856905,drop_last
Karnataka,0.6344479758722847,0.625457354367488,0.6435020261452168,drop_last
Kerala,0.9340305749262935,0.9241826269034014,0.9439300291359078,drop_last
Madhya Pradesh,0.6446655841858369,0.6243694836022631,0.6652826656087224,drop_last
Maharashtra,0.7360391244621121,0.7275940529679682,0.744532267054129,drop_last
Odisha,0.7893859085371757,0.771891436891589,0.8070737884042414,drop_last
Punjab,0.8580905867514275,0.8223399716719983,0.8945915786729042,drop_last
Rajasthan,0.9452288597909781,0.9258119379998405,0.964844493076104,drop_last
Tamil Nadu,0.7710710140957688,0.7580660845802722,0.7841850722560012,drop_last
Telangana,0.8872932145137022,0.864962358087566,0.909905998511325,drop_last
Uttar Pradesh,0.8568838383903755,0.8401406764595571,0.873789937648949,drop_last
West Bengal,1.016710237467071,1.0027329681954138,1.030782915273195,drop_last
