date	value	incidence	scenario	lower_ci	upper_ci
2020-04-17	14354	NA	Observed	NA	NA
2020-04-18	15725	1371	Observed	NA	NA
2020-04-19	17305	1580	Observed	NA	NA
2020-04-20	18544	1239	Observed	NA	NA
2020-04-21	20081	1537	Observed	NA	NA
2020-04-22	21373	1292	Observed	NA	NA
2020-04-23	23040	1667	Observed	NA	NA
2020-04-24	24448	1408	Observed	NA	NA
2020-04-25	26283	1835	Observed	NA	NA
2020-04-26	27890	1607	Observed	NA	NA
2020-04-27	29458	1568	Observed	NA	NA
2020-04-28	31360	1902	Observed	NA	NA
2020-04-29	33065	1705	Observed	NA	NA
2020-04-30	34866	1801	Observed	NA	NA
2020-05-01	37262	2396	Observed	NA	NA
2020-05-02	39826	2564	Observed	NA	NA
2020-05-03	42778	2952	Observed	NA	NA
2020-05-04	46434	3656	Observed	NA	NA
2020-05-05	49405	2971	Observed	NA	NA
2020-05-06	53007	3602	Observed	NA	NA
2020-05-07	56351	3344	Observed	NA	NA
2020-05-08	59690	3339	Observed	NA	NA
2020-05-09	62865	3175	Observed	NA	NA
2020-05-10	67176	4311	Observed	NA	NA
2020-05-11	70768	3592	Observed	NA	NA
2020-05-12	74330	3562	Observed	NA	NA
2020-05-13	78056	3726	Observed	NA	NA
2020-05-14	82047	3991	Observed	NA	NA
2020-05-15	85855	3808	Observed	NA	NA
2020-05-16	90649	4794	Observed	NA	NA
2020-05-17	95698	5049	Observed	NA	NA
2020-05-18	100326	4628	Observed	NA	NA
2020-05-19	106480	6154	Observed	NA	NA
2020-05-20	112200	5720	Observed	NA	NA
2020-05-21	118223	6023	Observed	NA	NA
2020-05-22	124759	6536	Observed	NA	NA
2020-05-23	131424	6665	Observed	NA	NA
2020-05-24	138537	7113	Observed	NA	NA
2020-05-25	144951	6414	Observed	NA	NA
2020-05-26	150858	5907	Observed	NA	NA
2020-05-27	158104	7246	Observed	NA	NA
2020-05-28	165358	7254	Observed	NA	NA
2020-05-29	173496	8138	Observed	NA	NA
2020-05-30	181860	8364	Observed	NA	NA
2020-05-31	190649	8789	Observed	NA	NA
2020-06-01	205272	NA	Soc. Dist. + Travel Ban	60439	412888
2020-06-02	215735	10463	Soc. Dist. + Travel Ban	50123	457555
2020-06-03	228241	12506	Soc. Dist. + Travel Ban	42302	526963
2020-06-04	238446	10205	Soc. Dist. + Travel Ban	35806	566619
2020-06-05	252017	13571	Soc. Dist. + Travel Ban	29327	626729
2020-06-06	264759	12742	Soc. Dist. + Travel Ban	23741	702523
2020-06-07	278475	13716	Soc. Dist. + Travel Ban	19120	749082
2020-06-08	291510	13035	Soc. Dist. + Travel Ban	15791	814910
2020-06-09	304276	12766	Soc. Dist. + Travel Ban	15911	896257
2020-06-10	319479	15203	Soc. Dist. + Travel Ban	11296	933618
2020-06-11	335261	15782	Soc. Dist. + Travel Ban	9942	1023896
2020-06-12	351047	15786	Soc. Dist. + Travel Ban	7253	1094363
2020-06-13	366919	15872	Soc. Dist. + Travel Ban	8377	1190280
2020-06-14	383088	16169	Soc. Dist. + Travel Ban	7213	1259988
2020-06-15	401266	18178	Soc. Dist. + Travel Ban	5720	1325795
2020-06-16	417402	16136	Soc. Dist. + Travel Ban	4396	1443599
2020-06-17	436462	19060	Soc. Dist. + Travel Ban	2500	1547772
2020-06-18	455663	19201	Soc. Dist. + Travel Ban	2788	1652170
2020-06-19	478362	22699	Soc. Dist. + Travel Ban	376	1808666
2020-06-20	500458	22096	Soc. Dist. + Travel Ban	283	1957346
2020-06-21	522934	22476	Soc. Dist. + Travel Ban	71	2072668
2020-06-22	548077	25143	Soc. Dist. + Travel Ban	3	2155557
2020-06-23	575261	27184	Soc. Dist. + Travel Ban	0	2309701
2020-06-24	607065	31804	Soc. Dist. + Travel Ban	0	2541528
2020-06-25	635931	28866	Soc. Dist. + Travel Ban	0	2610225
2020-06-26	671373	35442	Soc. Dist. + Travel Ban	0	2831276
2020-06-27	705874	34501	Soc. Dist. + Travel Ban	0	3040650
2020-06-28	745249	39375	Soc. Dist. + Travel Ban	0	3336066
2020-06-29	784113	38864	Soc. Dist. + Travel Ban	0	3536213
2020-06-30	827847	43734	Soc. Dist. + Travel Ban	0	3824304
2020-07-01	875262	47415	Soc. Dist. + Travel Ban	0	4129846
2020-07-02	928195	52933	Soc. Dist. + Travel Ban	0	4300764
2020-07-03	981375	53180	Soc. Dist. + Travel Ban	0	4641310
2020-07-04	1040132	58757	Soc. Dist. + Travel Ban	0	5155351
2020-07-05	1103535	63403	Soc. Dist. + Travel Ban	0	5418579
2020-07-06	1172464	68929	Soc. Dist. + Travel Ban	0	5931845
