"","thetaS_last_obs_p_mean","thetaI_last_obs_p_mean","thetaR_last_obs_p_mean","thetaS_last_obs_p_ci_low","thetaS_last_obs_p_ci_med","thetaS_last_obs_p_ci_up","thetaI_last_obs_p_ci_low","thetaI_last_obs_p_ci_med","thetaI_last_obs_p_ci_up","thetaR_last_obs_p_ci_low","thetaR_last_obs_p_ci_med","thetaR_last_obs_p_ci_up","R0_p_mean","R0_p_ci_low","R0_p_ci_med","R0_p_ci_up","gamma_p_mean","gamma_p_ci_low","gamma_p_ci_med","gamma_p_ci_up","beta_p_mean","beta_p_ci_low","beta_p_ci_med","beta_p_ci_up","incidence_mean","incidence_ci_low","incidence_ci_median","incidence_ci_up","thetaI_tp1_mean","thetaI_tp1_ci_low","thetaI_tp1_ci_med","thetaI_tp1_ci_up","thetaR_tp1_mean","thetaR_tp1_ci_low","thetaR_tp1_ci_med","thetaR_tp1_ci_up","Y_tp1_mean","Y_tp1_ci_low","Y_tp1_ci_med","Y_tp1_ci_up","R_tp1_mean","R_tp1_ci_low","R_tp1_ci_med","R_tp1_ci_up","thetaI_tp2_mean","thetaI_tp2_ci_low","thetaI_tp2_ci_med","thetaI_tp2_ci_up","thetaR_tp2_mean","thetaR_tp2_ci_low","thetaR_tp2_ci_med","thetaR_tp2_ci_up","Y_tp2_mean","Y_tp2_ci_low","Y_tp2_ci_med","Y_tp2_ci_up","R_tp2_mean","R_tp2_ci_low","R_tp2_ci_med","R_tp2_ci_up","thetaR_max_mean","thetaR_max_ci_low","thetaR_max_ci_med","thetaR_max_ci_up","cumInf_mean","cumInf_ci_low","cumInf_ci_med","cumInf_ci_up","dthetaI_tp1_date","first_tp_mean","first_tp_ci_low","first_tp_ci_med","first_tp_ci_up","dthetaI_tp2_date","second_tp_mean","second_tp_ci_low","second_tp_ci_med","second_tp_ci_up","end_p_mean","end_p_ci_low","end_p_ci_med","end_p_ci_up","begin_str"
"1",0.999931452796119,3.65914597190177e-05,3.19557441623198e-05,0.999896920302551,0.999932437468733,0.999960551549207,1.61516238842264e-05,3.57050712869113e-05,6.22909926496744e-05,1.38114453390542e-05,3.10207039553407e-05,5.55032830800758e-05,1.72952889490578,0.859285725119976,1.65646378843912,3.04118212565027,0.128587579204234,0.0428152848017685,0.123553454667775,0.243554870287331,0.21297839793848,0.0646820417580363,0.20698813660201,0.397905229940284,0.391158703703424,7.83731908361601e-05,0.403573661685832,0.935182962943534,0.0191295713914442,0,0.00067129405185128,0.184549513073422,0.0277586553485466,0,0.00122837068356859,0.30312966600541,0.0191306397981501,0,0.000670934062871202,0.184617972461191,0.0277581107912423,0,0.00123068589740122,0.302756048844215,0.0388143287316933,0,0.00420336971321051,0.213101518239319,0.156582718208295,0,0.00856633479629063,0.827749712646682,0.0388160119764161,0,0.00420965691692288,0.21317348557814,0.156585050206534,0,0.00857578742592873,0.827904778323478,0.375736253417382,0,0.334823445446976,0.927746440647597,0.390510578146387,0,0.400746052362446,0.934974294594873,"07/18/20","07/22/20","05/03/20","07/28/20","11/02/20","08/18/20","08/01/20","05/04/20","08/09/20","11/02/20","09/16/20","06/06/20","11/02/20","11/02/20","04/17/2020"
