stat	value
thetaS_last_obs_p_mean	0.999692
thetaI_last_obs_p_mean	5.791515e-05
thetaR_last_obs_p_mean	0.0002500922
thetaS_last_obs_p_ci_low	0.9996208
thetaS_last_obs_p_ci_med	0.9996929
thetaS_last_obs_p_ci_up	0.999758
thetaI_last_obs_p_ci_low	3.134965e-05
thetaI_last_obs_p_ci_med	5.696484e-05
thetaI_last_obs_p_ci_up	9.001048e-05
thetaR_last_obs_p_ci_low	0.0001908041
thetaR_last_obs_p_ci_med	0.0002492408
thetaR_last_obs_p_ci_up	0.0003141321
R0_p_mean	1.47712
R0_p_ci_low	0.7711571
R0_p_ci_med	1.417391
R0_p_ci_up	2.535829
gamma_p_mean	0.08932188
gamma_p_ci_low	0.03102576
gamma_p_ci_med	0.08670846
gamma_p_ci_up	0.1625923
beta_p_mean	0.1266574
beta_p_ci_low	0.04202096
beta_p_ci_med	0.1233128
beta_p_ci_up	0.2303923
incidence_mean	0.003136716
incidence_ci_low	0.0001578577
incidence_ci_median	0.0004994273
incidence_ci_up	0.01778267
thetaI_tp1_mean	0.0006826509
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.004005643
thetaR_tp1_mean	0.002354918
thetaR_tp1_ci_low	0
thetaR_tp1_ci_med	0.0002479382
thetaR_tp1_ci_up	0.01371178
Y_tp1_mean	0.000682939
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.004022442
R_tp1_mean	0.002355185
R_tp1_ci_low	0
R_tp1_ci_med	0.0002459285
R_tp1_ci_up	0.01370742
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.002354918
thetaR_max_ci_low	0
thetaR_max_ci_med	0.0002479382
thetaR_max_ci_up	0.01371178
cumInf_mean	0.003037569
cumInf_ci_low	0
cumInf_ci_med	0.0002485896
cumInf_ci_up	0.01783318
dthetaI_tp1_date	12/05/20
first_tp_mean	06/10/20
first_tp_ci_low	05/23/20
first_tp_ci_med	05/31/20
first_tp_ci_up	12/04/20
dthetaI_tp2_date	12/05/20
second_tp_mean	06/13/20
second_tp_ci_low	05/26/20
second_tp_ci_med	06/02/20
second_tp_ci_up	12/04/20
end_p_mean	08/20/20
end_p_ci_low	07/10/20
end_p_ci_med	08/01/20
end_p_ci_up	12/05/20
begin_str	05/20/2020
