place,r,lower,upper,.groups
Andhra Pradesh,0.7824904587524005,0.7448702598793178,0.821025249205318,drop_last
Assam,0.7087560200000006,0.6354737113131075,0.786000366100225,drop_last
Bihar,0.9558012789874731,0.9198471057672313,0.9924362394640083,drop_last
Chhattisgarh,0.8172113284633665,0.7955721134678863,0.8391371456331006,drop_last
Delhi,0.6048872650498425,0.5857275977407458,0.6243519771572118,drop_last
Gujarat,0.84547617367078165,0.8207584314568286,0.8705558480517964,drop_last
Haryana,0.61297627031345,0.586872688091097,0.6396416955251701,drop_last
India,0.8533809925102974,0.8482060560718511,0.8585714665441341,drop_last
Jammu and Kashmir,0.8018503384086391,0.7578741702330447,0.8470517024282674,drop_last
Karnataka,0.8320104372423645,0.8080028136630764,0.8563653817074057,drop_last
Kerala,0.944688261710222,0.9329025690907202,0.9565469858747717,drop_last
Madhya Pradesh,0.8848588887043638,0.8600568692371967,0.9100088160630966,drop_last
Maharashtra,0.8904364625627432,0.8767334860504344,0.9042442840129558,drop_last
Odisha,0.8726544227743479,0.8292579027991218,0.9171429805891053,drop_last
Punjab,0.7767131586987699,0.7386922119435041,0.815677560258885,drop_last
Rajasthan,0.7986720117949395,0.7749269721037509,0.8227711278093062,drop_last
Tamil Nadu,0.9099948474253583,0.8851184674084197,0.935211236383259,drop_last
Telangana,0.8329038026761971,0.7987944811050888,0.8677202172908098,drop_last
Uttar Pradesh,NA,NA,NA,drop_last
West Bengal,0.70324322262681,0.6867447502568637,0.7199353000259278,drop_last
