stat	value
thetaS_last_obs_p_mean	0.895698
thetaI_last_obs_p_mean	0.001377647
thetaR_last_obs_p_mean	0.1029243
thetaS_last_obs_p_ci_low	0.8943665
thetaS_last_obs_p_ci_med	0.8957002
thetaS_last_obs_p_ci_up	0.8970197
thetaI_last_obs_p_ci_low	0.001208649
thetaI_last_obs_p_ci_med	0.001376797
thetaI_last_obs_p_ci_up	0.001549781
thetaR_last_obs_p_ci_low	0.1016129
thetaR_last_obs_p_ci_med	0.1029231
thetaR_last_obs_p_ci_up	0.1042447
R0_p_mean	0.6382275
R0_p_ci_low	0.4781017
R0_p_ci_med	0.6433178
R0_p_ci_up	0.7700909
gamma_p_mean	0.1320895
gamma_p_ci_low	0.09911615
gamma_p_ci_med	0.1317865
gamma_p_ci_up	0.1669012
beta_p_mean	0.08522853
beta_p_ci_low	0.04919945
beta_p_ci_med	0.08471024
beta_p_ci_up	0.1243932
incidence_mean	0.02085172
incidence_ci_low	0.01197432
incidence_ci_median	0.02069796
incidence_ci_up	0.03071289
thetaI_tp1_mean	3.677807e-07
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0
thetaR_tp1_mean	0.1062477
thetaR_tp1_ci_low	0.08478135
thetaR_tp1_ci_med	0.1059647
thetaR_tp1_ci_up	0.1291023
Y_tp1_mean	3.644872e-07
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0
R_tp1_mean	0.1062496
R_tp1_ci_low	0.08478303
R_tp1_ci_med	0.1059776
R_tp1_ci_up	0.1292149
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.1062477
thetaR_max_ci_low	0.08478135
thetaR_max_ci_med	0.1059647
thetaR_max_ci_up	0.1291023
cumInf_mean	0.1062481
cumInf_ci_low	0.08478135
cumInf_ci_med	0.1059647
cumInf_ci_up	0.1291029
dthetaI_tp1_date	12/03/21
first_tp_mean	06/24/21
first_tp_ci_low	05/25/21
first_tp_ci_med	06/24/21
first_tp_ci_up	09/14/21
dthetaI_tp2_date	12/03/21
second_tp_mean	06/24/21
second_tp_ci_low	05/25/21
second_tp_ci_med	06/24/21
second_tp_ci_up	09/14/21
end_p_mean	09/04/21
end_p_ci_low	08/03/21
end_p_ci_med	08/31/21
end_p_ci_up	11/01/21
begin_str	05/18/2021
