place,r,lower,upper,.groups
Andhra Pradesh,1.08443458092508,1.074950290975193,1.0939599791852148,drop_last
Assam,1.0210760348583174,1.0015165472118788,1.040822783009915,drop_last
Bihar,0.729736000566299,0.7150564030325139,0.7445627679962332,drop_last
Chhattisgarh,1.5476780461053141,1.508618418852799,1.5872324737598336,drop_last
Delhi,1.2875552580588523,1.259585226982617,1.3158291769712676,drop_last
Gujarat,1.0440850207931043,1.0176391094980923,1.0708656007616502,drop_last
Haryana,1.2484170829365897,1.2175934212164006,1.2796210359038929,drop_last
India,1.0956058722561126,1.0920164319049825,1.0992011265750083,drop_last
Jammu and Kashmir,1.1082595408546028,1.0701943426224472,1.146980809813122,drop_last
Jharkhand,1.28294035016904,1.2507176512484284,1.3155697007733829,drop_last
Karnataka,1.0899543944354804,1.0792892203707933,1.100671376294992,drop_last
Kerala,1.181569820081681,1.159507305879683,1.2038376944293987,drop_last
Madhya Pradesh,1.1942859146993028,1.165355956044661,1.2235658017363982,drop_last
Maharashtra,1.094593785872509,1.0863383802801834,1.1028800728932606,drop_last
Odisha,1.2131985551910385,1.1942625662302375,1.2322815317005051,drop_last
Punjab,1.070300479356035,1.046032913101124,1.0948427324806818,drop_last
Rajasthan,1.0369818414005807,1.0125010393854115,1.0617510252120463,drop_last
Tamil Nadu,1.020812394161762,1.0093257060435081,1.0323631794752015,drop_last
Telangana,1.3708487803251388,1.34728155723939,1.3946179327273218,drop_last
Uttar Pradesh,1.1110522990861131,1.0977128642390432,1.1244712104269061,drop_last
West Bengal,0.977025691503069,0.9615318471525904,0.9926416654236632,drop_last
