place,r,lower,upper,.groups
Andhra Pradesh,0.8049692084484994,0.747044862277001,0.8650287119137814,drop_last
Assam,0.7034455955098056,0.5833145646358444,0.8347022370608006,drop_last
Bihar,0.6067234364348534,0.567632007690807,0.6471045278348281,drop_last
Chhattisgarh,0.6991028525185509,0.6708664438209471,0.7279133638885198,drop_last
Delhi,0.6591439098489597,0.6211267958313064,0.6982751092471466,drop_last
Gujarat,0.8165062488994385,0.7839343573453483,0.8497323563135878,drop_last
Haryana,0.671421343209121,0.6215933968371676,0.7231458707953493,drop_last
India,0.8901410233446749,0.8835099185498064,0.8967965848355152,drop_last
Jammu and Kashmir,0.8604362196251418,0.7877613160223554,0.9362775836770516,drop_last
Jharkhand,0.6721678409684517,0.6115878481686701,0.7355809771646812,drop_last
Karnataka,0.8772182957358114,0.8457187297526542,0.909286211384953,drop_last
Kerala,1.1157742479423813,1.1030653639787131,1.128555047635376,drop_last
Madhya Pradesh,0.6663350996343033,0.6334540581873658,0.7000373334970164,drop_last
Maharashtra,0.8537274181670831,0.8393093850755007,0.8682665639450406,drop_last
Odisha,0.7393011179956919,0.686925368314886,0.793574757956743,drop_last
Punjab,0.8529118651729486,0.7999568555399516,0.9075403764433143,drop_last
Rajasthan,0.6600142992127809,0.6217274843428555,0.6994298464672534,drop_last
Tamil Nadu,0.8539542662251874,0.8229180159059362,0.8855569858350185,drop_last
Telangana,0.830782945835743,0.783942022810676,0.8789656990747219,drop_last
Uttar Pradesh,0.6280107794624026,0.5980979055583951,0.6586480818805651,drop_last
West Bengal,0.6477810279796198,0.620688418462007,0.6754457969840025,drop_last
