stat	value
thetaS_last_obs_p_mean	0.9961119
thetaI_last_obs_p_mean	0.0007668942
thetaR_last_obs_p_mean	0.003121216
thetaS_last_obs_p_ci_low	0.9958605
thetaS_last_obs_p_ci_med	0.9961125
thetaS_last_obs_p_ci_up	0.9963572
thetaI_last_obs_p_ci_low	0.0006596005
thetaI_last_obs_p_ci_med	0.0007660304
thetaI_last_obs_p_ci_up	0.0008795669
thetaR_last_obs_p_ci_low	0.002900924
thetaR_last_obs_p_ci_med	0.003120632
thetaR_last_obs_p_ci_up	0.003345992
R0_p_mean	1.306488
R0_p_ci_low	0.8630327
R0_p_ci_med	1.25379
R0_p_ci_up	2.077708
gamma_p_mean	0.06653074
gamma_p_ci_low	0.01828392
gamma_p_ci_med	0.0655332
gamma_p_ci_up	0.1216711
beta_p_mean	0.08313571
beta_p_ci_low	0.02686706
beta_p_ci_med	0.08238821
beta_p_ci_up	0.1443717
incidence_mean	0.01118375
incidence_ci_low	0.001773074
incidence_ci_median	0.00670818
incidence_ci_up	0.04903992
thetaI_tp1_mean	0.001644446
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.0002272114
thetaI_tp1_ci_up	0.01232592
thetaR_tp1_mean	0.01124424
thetaR_tp1_ci_low	0.002261892
thetaR_tp1_ci_med	0.008176711
thetaR_tp1_ci_up	0.04001843
Y_tp1_mean	0.001644442
Y_tp1_ci_low	0
Y_tp1_ci_med	0.0002253132
Y_tp1_ci_up	0.01232686
R_tp1_mean	0.01124452
R_tp1_ci_low	0.002250027
R_tp1_ci_med	0.008177408
R_tp1_ci_up	0.04001415
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.01124424
thetaR_max_ci_low	0.002261892
thetaR_max_ci_med	0.008176711
thetaR_max_ci_up	0.04001843
cumInf_mean	0.01288869
cumInf_ci_low	0.002312306
cumInf_ci_med	0.008598816
cumInf_ci_up	0.05130471
dthetaI_tp1_date	02/19/21
first_tp_mean	09/10/20
first_tp_ci_low	08/05/20
first_tp_ci_med	09/05/20
first_tp_ci_up	02/19/21
dthetaI_tp2_date	02/19/21
second_tp_mean	09/13/20
second_tp_ci_low	08/07/20
second_tp_ci_med	09/07/20
second_tp_ci_up	02/19/21
end_p_mean	02/01/21
end_p_ci_low	11/13/20
end_p_ci_med	02/19/21
end_p_ci_up	02/19/21
begin_str	08/04/2020
