date	value	incidence	scenario	lower_ci	upper_ci
2021-07-24	1001037	NA	Observed	NA	NA
2021-07-25	1001167	130	Observed	NA	NA
2021-07-26	1001359	192	Observed	NA	NA
2021-07-27	1001487	128	Observed	NA	NA
2021-07-28	1001651	164	Observed	NA	NA
2021-07-29	1001781	130	Observed	NA	NA
2021-07-30	1001906	125	Observed	NA	NA
2021-07-31	1002008	102	Observed	NA	NA
2021-08-01	1002222	214	Observed	NA	NA
2021-08-02	1002458	236	Observed	NA	NA
2021-08-03	1002600	142	Observed	NA	NA
2021-08-04	1002735	135	Observed	NA	NA
2021-08-05	1002849	114	Observed	NA	NA
2021-08-06	1002958	109	Observed	NA	NA
2021-08-07	1003078	120	Observed	NA	NA
2021-08-08	1003154	76	Observed	NA	NA
2021-08-09	1003244	90	Observed	NA	NA
2021-08-10	1003356	112	Observed	NA	NA
2021-08-11	1003439	83	Observed	NA	NA
2021-08-12	1003537	98	Observed	NA	NA
2021-08-13	1003614	77	Observed	NA	NA
2021-08-14	1003697	83	Observed	NA	NA
2021-08-15	1003746	49	Observed	NA	NA
2021-08-16	1003814	68	Observed	NA	NA
2021-08-17	1003883	NA	No intervention	952192	1059643
2021-08-18	1004394	511	No intervention	944798	1065180
2021-08-19	1004629	235	No intervention	940893	1076874
2021-08-20	1004715	86	No intervention	929537	1081519
2021-08-21	1005210	495	No intervention	926537	1087823
2021-08-22	1004780	-430	No intervention	921335	1096745
2021-08-23	1004502	-278	No intervention	917252	1095915
2021-08-24	1004951	449	No intervention	912592	1104853
2021-08-25	1005091	140	No intervention	907389	1113406
2021-08-26	1005349	258	No intervention	903956	1115299
2021-08-27	1005223	-126	No intervention	896836	1113986
2021-08-28	1005148	-75	No intervention	891961	1123237
2021-08-29	1005603	455	No intervention	893989	1129903
2021-08-30	1005670	67	No intervention	886964	1132830
2021-08-31	1005879	209	No intervention	887561	1136285
2021-09-01	1006243	364	No intervention	885459	1144070
2021-09-02	1006172	-71	No intervention	874226	1147386
2021-09-03	1006448	276	No intervention	876668	1148803
2021-09-04	1006975	527	No intervention	874608	1154799
2021-09-05	1007508	533	No intervention	869969	1164752
2021-09-06	1007894	386	No intervention	865044	1173769
2021-09-07	1008371	477	No intervention	866263	1174887
2021-09-08	1008394	23	No intervention	866503	1180651
2021-09-09	1008270	-124	No intervention	865042	1179829
2021-09-10	1008743	473	No intervention	856908	1187438
2021-09-11	1009613	870	No intervention	856636	1193259
2021-09-12	1009950	337	No intervention	850530	1198585
2021-09-13	1010379	429	No intervention	846606	1210648
2021-09-14	1011015	636	No intervention	844208	1212634
2021-09-15	1012061	1046	No intervention	841901	1221700
2021-09-16	1013050	989	No intervention	842221	1236831
2021-09-17	1013312	262	No intervention	836758	1237534
2021-09-18	1014409	1097	No intervention	836653	1240560
2021-09-19	1015245	836	No intervention	829447	1241825
2021-09-20	1016728	1483	No intervention	829285	1255225
2021-09-21	1017743	1015	No intervention	828731	1257637
2021-09-22	1019314	1571	No intervention	828512	1265538
2021-09-23	1021340	2026	No intervention	829373	1274521
2021-09-24	1023199	1859	No intervention	825481	1286020
2021-09-25	1025496	2297	No intervention	821719	1289707
2021-09-26	1027698	2202	No intervention	823731	1312351
2021-09-27	1030174	2476	No intervention	825208	1315198
2021-09-28	1033175	3001	No intervention	821949	1335562
2021-09-29	1036545	3370	No intervention	822603	1341372
2021-09-30	1039164	2619	No intervention	812520	1350737
2021-10-01	1042466	3302	No intervention	809271	1366989
2021-10-02	1046499	4033	No intervention	808564	1369047
2021-10-03	1050555	4056	No intervention	803862	1391947
2021-10-04	1054039	3484	No intervention	800833	1411738
2021-10-05	1058397	4358	No intervention	804045	1425983
2021-10-06	1063973	5576	No intervention	806491	1451542
2021-10-07	1068858	4885	No intervention	803043	1468475
2021-10-08	1075383	6525	No intervention	799213	1491154
2021-10-09	1081210	5827	No intervention	797352	1527526
2021-10-10	1087410	6200	No intervention	800989	1547970
2021-10-11	1093715	6305	No intervention	802197	1562394
2021-10-12	1100566	6851	No intervention	797459	1587204
2021-10-13	1107433	6867	No intervention	800639	1626982
2021-10-14	1114616	7183	No intervention	795279	1642757
2021-10-15	1123377	8761	No intervention	795706	1706201
2021-10-16	1131384	8007	No intervention	798387	1724178
2021-10-17	1139721	8337	No intervention	799909	1804068
2021-10-18	1148256	8535	No intervention	787176	1831769
2021-10-19	1157832	9576	No intervention	796620	1881946
2021-10-20	1166145	8313	No intervention	792933	1959476
2021-10-21	1175927	9782	No intervention	788130	1995929
