place,r,lower,upper,.groups
Andhra Pradesh,0.8268465505256088,0.7945585031548376,0.8597693847267589,drop_last
Assam,0.8627367831097112,0.7967713722589025,0.9312901935606438,drop_last
Bihar,0.9663057326620241,0.9311918457687294,1.0020611649792839,drop_last
Chhattisgarh,0.9879463156148817,0.9657776349014422,1.0103630834614468,drop_last
Delhi,0.6022240164494026,0.5902416671435166,0.6143256279066187,drop_last
Gujarat,0.8549517013087234,0.8335239688619518,0.8766477457434395,drop_last
Haryana,0.6952195401651589,0.676657467675331,0.7140304939418928,drop_last
India,0.8235988953944944,0.8192659375217797,0.8279431450325057,drop_last
Jammu and Kashmir,0.8273688005576825,0.790196297771142,0.8653846046919291,drop_last
Jharkhand,0.9939342410090025,0.9306415233995069,1.0592802314512655,drop_last
Karnataka,0.9072631682384062,0.8841675054150988,0.9306525709058964,drop_last
Kerala,0.9492796755448376,0.937243935015004,0.9613911756223013,drop_last
Madhya Pradesh,0.8731944092183587,0.851341607290183,0.8953205407162776,drop_last
Maharashtra,NA,NA,NA,drop_last
Odisha,0.8595656889438236,0.8202540285986368,0.8997846314408768,drop_last
Punjab,0.8106229258178705,0.779783093132351,0.8420538396543055,drop_last
Rajasthan,0.6890438404075853,0.6728002361895747,0.705479027556963,drop_last
Tamil Nadu,0.8975669447309185,0.8750185703031815,0.920398208133261,drop_last
Telangana,0.9074529477801074,0.8747545881678728,0.9407444446069636,drop_last
Uttar Pradesh,0.8140948266584279,0.7953472365659443,0.8330579920696577,drop_last
West Bengal,0.849763008481397,0.8350825520332147,0.864569824131945,drop_last
