place,r,lower,upper,.groups
Andhra Pradesh,0.8046555030242164,0.791365895221249,0.8180542806420574,drop_last
Assam,0.6352654100468781,0.605701828850908,0.6655247813238925,drop_last
Bihar,0.7416171487199402,0.7185589209128413,0.7650347141941505,drop_last
Chhattisgarh,0.8306250105462719,0.8137668484050813,0.8476536408598954,drop_last
Delhi,1.3212537487257836,1.3047247202444892,1.337885725900812,drop_last
Gujarat,0.8933444477982364,0.8682514987851416,0.9187899065336039,drop_last
Haryana,1.2058136787351643,1.17819940151054,1.2337442534364638,drop_last
India,0.8669073460652101,0.8633695132722977,0.8704523139835919,drop_last
Jammu and Kashmir,0.8928301479684592,0.8582698318097535,0.9280632067901119,drop_last
Jharkhand,0.7422249858022624,0.7075743324243652,0.7776941096546194,drop_last
Karnataka,0.6421969227005293,0.6328832046201094,0.6515778091356577,drop_last
Kerala,0.9326753551418264,0.9227884582365835,0.942614244118469,drop_last
Madhya Pradesh,0.6551231424452761,0.6340420878513154,0.6765445584101161,drop_last
Maharashtra,0.7537784296008437,0.745045211393156,0.7625618458490198,drop_last
Odisha,0.8064079784310946,0.7884202717018546,0.8245957786533656,drop_last
Punjab,0.8677543652306235,0.8313771861776617,0.9048997879638778,drop_last
Rajasthan,0.9502642408336398,0.9307055514639729,0.9700234897901662,drop_last
Tamil Nadu,0.7861992731252379,0.7728139279481293,0.7996979803786768,drop_last
Telangana,0.9322302234931336,0.9090827436037673,0.9556660711217453,drop_last
Uttar Pradesh,0.8639264828622398,0.8469243473319549,0.8810952564681297,drop_last
West Bengal,1.0057601530905393,0.9918938889590588,1.0197213382124475,drop_last
