stat	value
thetaS_last_obs_p_mean	0.9780114
thetaI_last_obs_p_mean	0.0004639359
thetaR_last_obs_p_mean	0.02152462
thetaS_last_obs_p_ci_low	0.9771578
thetaS_last_obs_p_ci_med	0.9780127
thetaS_last_obs_p_ci_up	0.9788578
thetaI_last_obs_p_ci_low	0.0003452801
thetaI_last_obs_p_ci_med	0.0004615241
thetaI_last_obs_p_ci_up	0.0005969455
thetaR_last_obs_p_ci_low	0.02068531
thetaR_last_obs_p_ci_med	0.02152376
thetaR_last_obs_p_ci_up	0.02236666
R0_p_mean	1.173301
R0_p_ci_low	0.5322598
R0_p_ci_med	1.046239
R0_p_ci_up	2.513022
gamma_p_mean	0.05900834
gamma_p_ci_low	0.006290642
gamma_p_ci_med	0.04098783
gamma_p_ci_up	0.2070382
beta_p_mean	0.05863414
beta_p_ci_low	0.00805226
beta_p_ci_med	0.04479423
beta_p_ci_up	0.1887821
incidence_mean	0.04455204
incidence_ci_low	0.01105805
incidence_ci_median	0.02546381
incidence_ci_up	0.2782256
thetaI_tp1_mean	0.004380351
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.04309041
thetaR_tp1_mean	0.03250644
thetaR_tp1_ci_low	0.01181588
thetaR_tp1_ci_med	0.02446496
thetaR_tp1_ci_up	0.1144083
Y_tp1_mean	0.004379931
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.043152
R_tp1_mean	0.03250374
R_tp1_ci_low	0.01178341
R_tp1_ci_med	0.02446453
R_tp1_ci_up	0.1142166
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.03858018
thetaR_max_ci_low	0.01096334
thetaR_max_ci_med	0.02492678
thetaR_max_ci_up	0.1972583
cumInf_mean	0.04455204
cumInf_ci_low	0.01105805
cumInf_ci_med	0.02546381
cumInf_ci_up	0.2782256
dthetaI_tp1_date	01/13/22
first_tp_mean	09/16/21
first_tp_ci_low	07/28/21
first_tp_ci_med	08/08/21
first_tp_ci_up	02/12/22
dthetaI_tp2_date	01/13/22
second_tp_mean	09/25/21
second_tp_ci_low	07/28/21
second_tp_ci_med	08/08/21
second_tp_ci_up	02/12/22
end_p_mean	12/05/21
end_p_ci_low	09/04/21
end_p_ci_med	12/01/21
end_p_ci_up	02/12/22
begin_str	07/28/2021
