stat	value
thetaS_last_obs_p_mean	0.9997326
thetaI_last_obs_p_mean	9.215672e-05
thetaR_last_obs_p_mean	0.0001752776
thetaS_last_obs_p_ci_low	0.9996658
thetaS_last_obs_p_ci_med	0.9997336
thetaS_last_obs_p_ci_up	0.9997937
thetaI_last_obs_p_ci_low	5.702902e-05
thetaI_last_obs_p_ci_med	9.124725e-05
thetaI_last_obs_p_ci_up	0.0001327646
thetaR_last_obs_p_ci_low	0.0001268382
thetaR_last_obs_p_ci_med	0.0001744054
thetaR_last_obs_p_ci_up	0.0002284976
R0_p_mean	1.650612
R0_p_ci_low	0.8643748
R0_p_ci_med	1.584536
R0_p_ci_up	2.831981
gamma_p_mean	0.09024562
gamma_p_ci_low	0.03317402
gamma_p_ci_med	0.08758452
gamma_p_ci_up	0.1624622
beta_p_mean	0.1429931
beta_p_ci_low	0.04969438
beta_p_ci_med	0.1399561
beta_p_ci_up	0.2543655
incidence_mean	0.07675959
incidence_ci_low	0.00018791
incidence_ci_median	0.001496595
incidence_ci_up	0.6710138
thetaI_tp1_mean	0.006847188
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	3.587411e-05
thetaI_tp1_ci_up	0.07698813
thetaR_tp1_mean	0.0143157
thetaR_tp1_ci_low	0
thetaR_tp1_ci_med	0.001173513
thetaR_tp1_ci_up	0.1376018
Y_tp1_mean	0.006846636
Y_tp1_ci_low	0
Y_tp1_ci_med	3.3e-05
Y_tp1_ci_up	0.07712749
R_tp1_mean	0.01431476
R_tp1_ci_low	0
R_tp1_ci_med	0.001174619
R_tp1_ci_up	0.1375533
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.06243089
thetaR_max_ci_low	0
thetaR_max_ci_med	0.001607573
thetaR_max_ci_up	0.5962325
cumInf_mean	0.07614483
cumInf_ci_low	0
cumInf_ci_med	0.001686149
cumInf_ci_up	0.669992
dthetaI_tp1_date	10/02/20
first_tp_mean	07/31/20
first_tp_ci_low	05/24/20
first_tp_ci_med	06/14/20
first_tp_ci_up	11/26/20
dthetaI_tp2_date	10/02/20
second_tp_mean	08/04/20
second_tp_ci_low	05/27/20
second_tp_ci_med	06/15/20
second_tp_ci_up	11/26/20
end_p_mean	09/30/20
end_p_ci_low	07/06/20
end_p_ci_med	10/21/20
end_p_ci_up	11/26/20
begin_str	05/11/2020
