place,r,lower,upper,.groups
Andhra Pradesh,1.0044901048379515,0.9954170125897552,1.0136037985524575,drop_last
Assam,1.2455688948174584,1.2244056933121052,1.2669114488827289,drop_last
Bihar,1.2224063837351384,1.2048381577841512,1.2401000367210064,drop_last
Chhattisgarh,1.2965906289293918,1.2436818642634968,1.3505884203608178,drop_last
Delhi,1.0378863449581432,1.0108639089747735,1.0652605031403424,drop_last
Gujarat,1.0171942377661027,0.9904431049687716,1.044296888033536,drop_last
Haryana,1.0647888416172313,1.0318334886929508,1.0982550150956403,drop_last
India,1.1020381886611732,1.0981657599868335,1.1059173397903208,drop_last
Jammu and Kashmir,1.0081972464830198,0.9693148947885517,1.0478336596482267,drop_last
Jharkhand,1.055602493957485,1.0221332970903119,1.089603532828507,drop_last
Karnataka,1.1297465681497167,1.1176381829763429,1.1419194209414743,drop_last
Kerala,1.1805584194784207,1.1526628109105619,1.2087832338858764,drop_last
Madhya Pradesh,1.092750255353135,1.0606702537114783,1.1253017421702778,drop_last
Maharashtra,1.1323288804186549,1.1231181295205044,1.1415767341375043,drop_last
Odisha,1.1917995455185788,1.1672440069984371,1.2166079488943196,drop_last
Punjab,1.259263460826972,1.224869424902216,1.2941271427549406,drop_last
Rajasthan,1.0613516658572006,1.0348696782093696,1.0881636578667961,drop_last
Tamil Nadu,1.0143089543986121,1.0027488254669619,1.0259344208159964,drop_last
Telangana,1.0267657401353838,1.0059622297085742,1.0477792955299092,drop_last
Uttar Pradesh,1.1312993864517809,1.1166509253231989,1.1460419856020108,drop_last
West Bengal,1.083407690797901,1.0660165623319908,1.1009375884021975,drop_last
