Date,State,Name,Type,Count,date.fmt,count.fmt,text
2021-01-26,an,Andaman and Nicobar Islands,New Cases,0,Jan 26,0,Jan 26: 0 New Cases
2021-01-27,an,Andaman and Nicobar Islands,New Cases,0,Jan 27,0,Jan 27: 0 New Cases
2021-01-28,an,Andaman and Nicobar Islands,New Cases,0,Jan 28,0,Jan 28: 0 New Cases
2021-01-29,an,Andaman and Nicobar Islands,New Cases,0,Jan 29,0,Jan 29: 0 New Cases
2021-01-30,an,Andaman and Nicobar Islands,New Cases,0,Jan 30,0,Jan 30: 0 New Cases
2021-01-31,an,Andaman and Nicobar Islands,New Cases,0,Jan 31,0,Jan 31: 0 New Cases
2021-02-01,an,Andaman and Nicobar Islands,New Cases,0,Feb  1,0,Feb  1: 0 New Cases
2021-02-02,an,Andaman and Nicobar Islands,New Cases,0,Feb  2,0,Feb  2: 0 New Cases
2021-02-03,an,Andaman and Nicobar Islands,New Cases,0,Feb  3,0,Feb  3: 0 New Cases
2021-02-04,an,Andaman and Nicobar Islands,New Cases,0,Feb  4,0,Feb  4: 0 New Cases
2021-02-05,an,Andaman and Nicobar Islands,New Cases,3,Feb  5,3,Feb  5: 3 New Cases
2021-02-06,an,Andaman and Nicobar Islands,New Cases,3,Feb  6,3,Feb  6: 3 New Cases
2021-02-07,an,Andaman and Nicobar Islands,New Cases,1,Feb  7,1,Feb  7: 1 New Cases
2021-02-08,an,Andaman and Nicobar Islands,New Cases,4,Feb  8,4,Feb  8: 4 New Cases
2021-02-09,an,Andaman and Nicobar Islands,New Cases,2,Feb  9,2,Feb  9: 2 New Cases
2021-02-10,an,Andaman and Nicobar Islands,New Cases,0,Feb 10,0,Feb 10: 0 New Cases
2021-02-11,an,Andaman and Nicobar Islands,New Cases,0,Feb 11,0,Feb 11: 0 New Cases
2021-02-12,an,Andaman and Nicobar Islands,New Cases,0,Feb 12,0,Feb 12: 0 New Cases
2021-02-13,an,Andaman and Nicobar Islands,New Cases,2,Feb 13,2,Feb 13: 2 New Cases
2021-02-14,an,Andaman and Nicobar Islands,New Cases,0,Feb 14,0,Feb 14: 0 New Cases
2021-02-15,an,Andaman and Nicobar Islands,New Cases,0,Feb 15,0,Feb 15: 0 New Cases
2021-02-16,an,Andaman and Nicobar Islands,New Cases,4,Feb 16,4,Feb 16: 4 New Cases
2021-02-17,an,Andaman and Nicobar Islands,New Cases,1,Feb 17,1,Feb 17: 1 New Cases
2021-02-18,an,Andaman and Nicobar Islands,New Cases,0,Feb 18,0,Feb 18: 0 New Cases
2021-02-19,an,Andaman and Nicobar Islands,New Cases,0,Feb 19,0,Feb 19: 0 New Cases
2021-02-20,an,Andaman and Nicobar Islands,New Cases,0,Feb 20,0,Feb 20: 0 New Cases
2021-02-21,an,Andaman and Nicobar Islands,New Cases,0,Feb 21,0,Feb 21: 0 New Cases
2021-02-22,an,Andaman and Nicobar Islands,New Cases,1,Feb 22,1,Feb 22: 1 New Cases
2021-02-23,an,Andaman and Nicobar Islands,New Cases,1,Feb 23,1,Feb 23: 1 New Cases
2021-02-24,an,Andaman and Nicobar Islands,New Cases,0,Feb 24,0,Feb 24: 0 New Cases
2021-02-25,an,Andaman and Nicobar Islands,New Cases,0,Feb 25,0,Feb 25: 0 New Cases
2021-02-26,an,Andaman and Nicobar Islands,New Cases,1,Feb 26,1,Feb 26: 1 New Cases
2021-02-27,an,Andaman and Nicobar Islands,New Cases,1,Feb 27,1,Feb 27: 1 New Cases
2021-02-28,an,Andaman and Nicobar Islands,New Cases,2,Feb 28,2,Feb 28: 2 New Cases
2021-03-01,an,Andaman and Nicobar Islands,New Cases,0,Mar  1,0,Mar  1: 0 New Cases
2021-03-02,an,Andaman and Nicobar Islands,New Cases,0,Mar  2,0,Mar  2: 0 New Cases
2021-03-03,an,Andaman and Nicobar Islands,New Cases,2,Mar  3,2,Mar  3: 2 New Cases
2021-03-04,an,Andaman and Nicobar Islands,New Cases,2,Mar  4,2,Mar  4: 2 New Cases
2021-03-05,an,Andaman and Nicobar Islands,New Cases,0,Mar  5,0,Mar  5: 0 New Cases
2021-03-06,an,Andaman and Nicobar Islands,New Cases,0,Mar  6,0,Mar  6: 0 New Cases
2021-03-07,an,Andaman and Nicobar Islands,New Cases,0,Mar  7,0,Mar  7: 0 New Cases
2021-03-08,an,Andaman and Nicobar Islands,New Cases,2,Mar  8,2,Mar  8: 2 New Cases
2021-03-09,an,Andaman and Nicobar Islands,New Cases,2,Mar  9,2,Mar  9: 2 New Cases
2021-03-10,an,Andaman and Nicobar Islands,New Cases,0,Mar 10,0,Mar 10: 0 New Cases
2021-03-11,an,Andaman and Nicobar Islands,New Cases,0,Mar 11,0,Mar 11: 0 New Cases
2021-03-12,an,Andaman and Nicobar Islands,New Cases,1,Mar 12,1,Mar 12: 1 New Cases
2021-03-13,an,Andaman and Nicobar Islands,New Cases,1,Mar 13,1,Mar 13: 1 New Cases
2021-03-14,an,Andaman and Nicobar Islands,New Cases,1,Mar 14,1,Mar 14: 1 New Cases
2021-03-15,an,Andaman and Nicobar Islands,New Cases,0,Mar 15,0,Mar 15: 0 New Cases
2021-03-16,an,Andaman and Nicobar Islands,New Cases,1,Mar 16,1,Mar 16: 1 New Cases
2021-03-17,an,Andaman and Nicobar Islands,New Cases,3,Mar 17,3,Mar 17: 3 New Cases
2021-03-18,an,Andaman and Nicobar Islands,New Cases,1,Mar 18,1,Mar 18: 1 New Cases
2021-03-19,an,Andaman and Nicobar Islands,New Cases,2,Mar 19,2,Mar 19: 2 New Cases
2021-03-20,an,Andaman and Nicobar Islands,New Cases,0,Mar 20,0,Mar 20: 0 New Cases
2021-03-21,an,Andaman and Nicobar Islands,New Cases,1,Mar 21,1,Mar 21: 1 New Cases
2021-03-22,an,Andaman and Nicobar Islands,New Cases,0,Mar 22,0,Mar 22: 0 New Cases
2021-03-23,an,Andaman and Nicobar Islands,New Cases,0,Mar 23,0,Mar 23: 0 New Cases
2021-03-24,an,Andaman and Nicobar Islands,New Cases,2,Mar 24,2,Mar 24: 2 New Cases
2021-03-25,an,Andaman and Nicobar Islands,New Cases,1,Mar 25,1,Mar 25: 1 New Cases
2021-03-26,an,Andaman and Nicobar Islands,New Cases,1,Mar 26,1,Mar 26: 1 New Cases
2021-03-27,an,Andaman and Nicobar Islands,New Cases,1,Mar 27,1,Mar 27: 1 New Cases
2021-03-28,an,Andaman and Nicobar Islands,New Cases,2,Mar 28,2,Mar 28: 2 New Cases
2021-03-29,an,Andaman and Nicobar Islands,New Cases,6,Mar 29,6,Mar 29: 6 New Cases
2021-03-30,an,Andaman and Nicobar Islands,New Cases,29,Mar 30,29,Mar 30: 29 New Cases
2021-03-31,an,Andaman and Nicobar Islands,New Cases,2,Mar 31,2,Mar 31: 2 New Cases
2021-04-01,an,Andaman and Nicobar Islands,New Cases,1,Apr  1,1,Apr  1: 1 New Cases
2021-04-02,an,Andaman and Nicobar Islands,New Cases,0,Apr  2,0,Apr  2: 0 New Cases
2021-04-03,an,Andaman and Nicobar Islands,New Cases,14,Apr  3,14,Apr  3: 14 New Cases
2021-04-04,an,Andaman and Nicobar Islands,New Cases,11,Apr  4,11,Apr  4: 11 New Cases
2021-04-05,an,Andaman and Nicobar Islands,New Cases,7,Apr  5,7,Apr  5: 7 New Cases
2021-04-06,an,Andaman and Nicobar Islands,New Cases,7,Apr  6,7,Apr  6: 7 New Cases
2021-04-07,an,Andaman and Nicobar Islands,New Cases,8,Apr  7,8,Apr  7: 8 New Cases
2021-04-08,an,Andaman and Nicobar Islands,New Cases,18,Apr  8,18,Apr  8: 18 New Cases
2021-04-09,an,Andaman and Nicobar Islands,New Cases,12,Apr  9,12,Apr  9: 12 New Cases
2021-04-10,an,Andaman and Nicobar Islands,New Cases,14,Apr 10,14,Apr 10: 14 New Cases
2021-04-11,an,Andaman and Nicobar Islands,New Cases,15,Apr 11,15,Apr 11: 15 New Cases
2021-04-12,an,Andaman and Nicobar Islands,New Cases,11,Apr 12,11,Apr 12: 11 New Cases
2021-04-13,an,Andaman and Nicobar Islands,New Cases,8,Apr 13,8,Apr 13: 8 New Cases
2021-04-14,an,Andaman and Nicobar Islands,New Cases,38,Apr 14,38,Apr 14: 38 New Cases
2021-04-15,an,Andaman and Nicobar Islands,New Cases,15,Apr 15,15,Apr 15: 15 New Cases
2021-04-16,an,Andaman and Nicobar Islands,New Cases,27,Apr 16,27,Apr 16: 27 New Cases
2021-04-17,an,Andaman and Nicobar Islands,New Cases,42,Apr 17,42,Apr 17: 42 New Cases
2021-04-18,an,Andaman and Nicobar Islands,New Cases,59,Apr 18,59,Apr 18: 59 New Cases
2021-04-19,an,Andaman and Nicobar Islands,New Cases,31,Apr 19,31,Apr 19: 31 New Cases
2021-04-20,an,Andaman and Nicobar Islands,New Cases,45,Apr 20,45,Apr 20: 45 New Cases
2021-04-21,an,Andaman and Nicobar Islands,New Cases,24,Apr 21,24,Apr 21: 24 New Cases
2021-04-22,an,Andaman and Nicobar Islands,New Cases,37,Apr 22,37,Apr 22: 37 New Cases
2021-04-23,an,Andaman and Nicobar Islands,New Cases,42,Apr 23,42,Apr 23: 42 New Cases
2021-04-24,an,Andaman and Nicobar Islands,New Cases,45,Apr 24,45,Apr 24: 45 New Cases
2021-04-25,an,Andaman and Nicobar Islands,New Cases,51,Apr 25,51,Apr 25: 51 New Cases
2021-04-26,an,Andaman and Nicobar Islands,New Cases,51,Apr 26,51,Apr 26: 51 New Cases
2021-04-27,an,Andaman and Nicobar Islands,New Cases,48,Apr 27,48,Apr 27: 48 New Cases
2021-04-28,an,Andaman and Nicobar Islands,New Cases,52,Apr 28,52,Apr 28: 52 New Cases
2021-04-29,an,Andaman and Nicobar Islands,New Cases,59,Apr 29,59,Apr 29: 59 New Cases
2021-04-30,an,Andaman and Nicobar Islands,New Cases,74,Apr 30,74,Apr 30: 74 New Cases
2021-05-01,an,Andaman and Nicobar Islands,New Cases,97,May  1,97,May  1: 97 New Cases
2021-05-02,an,Andaman and Nicobar Islands,New Cases,38,May  2,38,May  2: 38 New Cases
2021-05-03,an,Andaman and Nicobar Islands,New Cases,66,May  3,66,May  3: 66 New Cases
2021-05-04,an,Andaman and Nicobar Islands,New Cases,31,May  4,31,May  4: 31 New Cases
2021-05-05,an,Andaman and Nicobar Islands,New Cases,42,May  5,42,May  5: 42 New Cases
2021-05-06,an,Andaman and Nicobar Islands,New Cases,32,May  6,32,May  6: 32 New Cases
2021-05-07,an,Andaman and Nicobar Islands,New Cases,56,May  7,56,May  7: 56 New Cases
2021-05-08,an,Andaman and Nicobar Islands,New Cases,30,May  8,30,May  8: 30 New Cases
2021-05-09,an,Andaman and Nicobar Islands,New Cases,26,May  9,26,May  9: 26 New Cases
2020-05-01,an,Andaman and Nicobar Islands,Recovered,0,May  1,0,May  1: 0 Recovered
2020-05-02,an,Andaman and Nicobar Islands,Recovered,10,May  2,10,May  2: 10 Recovered
2020-05-03,an,Andaman and Nicobar Islands,Recovered,6,May  3,6,May  3: 6 Recovered
2020-05-04,an,Andaman and Nicobar Islands,Recovered,0,May  4,0,May  4: 0 Recovered
2020-05-05,an,Andaman and Nicobar Islands,Recovered,0,May  5,0,May  5: 0 Recovered
2020-05-06,an,Andaman and Nicobar Islands,Recovered,0,May  6,0,May  6: 0 Recovered
2020-05-07,an,Andaman and Nicobar Islands,Recovered,1,May  7,1,May  7: 1 Recovered
2020-05-08,an,Andaman and Nicobar Islands,Recovered,0,May  8,0,May  8: 0 Recovered
2020-05-09,an,Andaman and Nicobar Islands,Recovered,0,May  9,0,May  9: 0 Recovered
2020-05-10,an,Andaman and Nicobar Islands,Recovered,0,May 10,0,May 10: 0 Recovered
2020-05-11,an,Andaman and Nicobar Islands,Recovered,0,May 11,0,May 11: 0 Recovered
2020-05-12,an,Andaman and Nicobar Islands,Recovered,0,May 12,0,May 12: 0 Recovered
2020-05-13,an,Andaman and Nicobar Islands,Recovered,0,May 13,0,May 13: 0 Recovered
2020-05-14,an,Andaman and Nicobar Islands,Recovered,0,May 14,0,May 14: 0 Recovered
2020-05-15,an,Andaman and Nicobar Islands,Recovered,0,May 15,0,May 15: 0 Recovered
2020-05-16,an,Andaman and Nicobar Islands,Recovered,0,May 16,0,May 16: 0 Recovered
2020-05-17,an,Andaman and Nicobar Islands,Recovered,0,May 17,0,May 17: 0 Recovered
2020-05-18,an,Andaman and Nicobar Islands,Recovered,0,May 18,0,May 18: 0 Recovered
2020-05-19,an,Andaman and Nicobar Islands,Recovered,0,May 19,0,May 19: 0 Recovered
2020-05-20,an,Andaman and Nicobar Islands,Recovered,0,May 20,0,May 20: 0 Recovered
2020-05-21,an,Andaman and Nicobar Islands,Recovered,0,May 21,0,May 21: 0 Recovered
2020-05-22,an,Andaman and Nicobar Islands,Recovered,0,May 22,0,May 22: 0 Recovered
2020-05-23,an,Andaman and Nicobar Islands,Recovered,0,May 23,0,May 23: 0 Recovered
2020-05-24,an,Andaman and Nicobar Islands,Recovered,0,May 24,0,May 24: 0 Recovered
2020-05-25,an,Andaman and Nicobar Islands,Recovered,0,May 25,0,May 25: 0 Recovered
2020-05-26,an,Andaman and Nicobar Islands,Recovered,0,May 26,0,May 26: 0 Recovered
2020-05-27,an,Andaman and Nicobar Islands,Recovered,0,May 27,0,May 27: 0 Recovered
2020-05-28,an,Andaman and Nicobar Islands,Recovered,0,May 28,0,May 28: 0 Recovered
2020-05-29,an,Andaman and Nicobar Islands,Recovered,0,May 29,0,May 29: 0 Recovered
2020-05-30,an,Andaman and Nicobar Islands,Recovered,0,May 30,0,May 30: 0 Recovered
2020-05-31,an,Andaman and Nicobar Islands,Recovered,0,May 31,0,May 31: 0 Recovered
2020-06-01,an,Andaman and Nicobar Islands,Recovered,0,Jun  1,0,Jun  1: 0 Recovered
2020-06-02,an,Andaman and Nicobar Islands,Recovered,0,Jun  2,0,Jun  2: 0 Recovered
2020-06-03,an,Andaman and Nicobar Islands,Recovered,0,Jun  3,0,Jun  3: 0 Recovered
2020-06-04,an,Andaman and Nicobar Islands,Recovered,0,Jun  4,0,Jun  4: 0 Recovered
2020-06-05,an,Andaman and Nicobar Islands,Recovered,0,Jun  5,0,Jun  5: 0 Recovered
2020-06-06,an,Andaman and Nicobar Islands,Recovered,0,Jun  6,0,Jun  6: 0 Recovered
2020-06-07,an,Andaman and Nicobar Islands,Recovered,0,Jun  7,0,Jun  7: 0 Recovered
2020-06-08,an,Andaman and Nicobar Islands,Recovered,0,Jun  8,0,Jun  8: 0 Recovered
2020-06-09,an,Andaman and Nicobar Islands,Recovered,0,Jun  9,0,Jun  9: 0 Recovered
2020-06-10,an,Andaman and Nicobar Islands,Recovered,0,Jun 10,0,Jun 10: 0 Recovered
2020-06-11,an,Andaman and Nicobar Islands,Recovered,0,Jun 11,0,Jun 11: 0 Recovered
2020-06-12,an,Andaman and Nicobar Islands,Recovered,0,Jun 12,0,Jun 12: 0 Recovered
2020-06-13,an,Andaman and Nicobar Islands,Recovered,0,Jun 13,0,Jun 13: 0 Recovered
2020-06-14,an,Andaman and Nicobar Islands,Recovered,0,Jun 14,0,Jun 14: 0 Recovered
2020-06-15,an,Andaman and Nicobar Islands,Recovered,0,Jun 15,0,Jun 15: 0 Recovered
2020-06-16,an,Andaman and Nicobar Islands,Recovered,0,Jun 16,0,Jun 16: 0 Recovered
2020-06-17,an,Andaman and Nicobar Islands,Recovered,0,Jun 17,0,Jun 17: 0 Recovered
2020-06-18,an,Andaman and Nicobar Islands,Recovered,2,Jun 18,2,Jun 18: 2 Recovered
2020-06-19,an,Andaman and Nicobar Islands,Recovered,0,Jun 19,0,Jun 19: 0 Recovered
2020-06-20,an,Andaman and Nicobar Islands,Recovered,0,Jun 20,0,Jun 20: 0 Recovered
2020-06-21,an,Andaman and Nicobar Islands,Recovered,2,Jun 21,2,Jun 21: 2 Recovered
2020-06-22,an,Andaman and Nicobar Islands,Recovered,0,Jun 22,0,Jun 22: 0 Recovered
2020-06-23,an,Andaman and Nicobar Islands,Recovered,3,Jun 23,3,Jun 23: 3 Recovered
2020-06-24,an,Andaman and Nicobar Islands,Recovered,1,Jun 24,1,Jun 24: 1 Recovered
2020-06-25,an,Andaman and Nicobar Islands,Recovered,0,Jun 25,0,Jun 25: 0 Recovered
2020-06-26,an,Andaman and Nicobar Islands,Recovered,2,Jun 26,2,Jun 26: 2 Recovered
2020-06-27,an,Andaman and Nicobar Islands,Recovered,0,Jun 27,0,Jun 27: 0 Recovered
2020-06-28,an,Andaman and Nicobar Islands,Recovered,2,Jun 28,2,Jun 28: 2 Recovered
2020-06-29,an,Andaman and Nicobar Islands,Recovered,0,Jun 29,0,Jun 29: 0 Recovered
2020-06-30,an,Andaman and Nicobar Islands,Recovered,0,Jun 30,0,Jun 30: 0 Recovered
2020-07-01,an,Andaman and Nicobar Islands,Recovered,5,Jul  1,5,Jul  1: 5 Recovered
2020-07-02,an,Andaman and Nicobar Islands,Recovered,1,Jul  2,1,Jul  2: 1 Recovered
2020-07-03,an,Andaman and Nicobar Islands,Recovered,3,Jul  3,3,Jul  3: 3 Recovered
2020-07-04,an,Andaman and Nicobar Islands,Recovered,12,Jul  4,12,Jul  4: 12 Recovered
2020-07-05,an,Andaman and Nicobar Islands,Recovered,6,Jul  5,6,Jul  5: 6 Recovered
2020-07-06,an,Andaman and Nicobar Islands,Recovered,2,Jul  6,2,Jul  6: 2 Recovered
2020-07-07,an,Andaman and Nicobar Islands,Recovered,0,Jul  7,0,Jul  7: 0 Recovered
2020-07-08,an,Andaman and Nicobar Islands,Recovered,0,Jul  8,0,Jul  8: 0 Recovered
2020-07-09,an,Andaman and Nicobar Islands,Recovered,9,Jul  9,9,Jul  9: 9 Recovered
2020-07-10,an,Andaman and Nicobar Islands,Recovered,9,Jul 10,9,Jul 10: 9 Recovered
2020-07-11,an,Andaman and Nicobar Islands,Recovered,0,Jul 11,0,Jul 11: 0 Recovered
2020-07-12,an,Andaman and Nicobar Islands,Recovered,8,Jul 12,8,Jul 12: 8 Recovered
2020-07-13,an,Andaman and Nicobar Islands,Recovered,9,Jul 13,9,Jul 13: 9 Recovered
2020-07-14,an,Andaman and Nicobar Islands,Recovered,20,Jul 14,20,Jul 14: 20 Recovered
2020-07-15,an,Andaman and Nicobar Islands,Recovered,1,Jul 15,1,Jul 15: 1 Recovered
2020-07-16,an,Andaman and Nicobar Islands,Recovered,3,Jul 16,3,Jul 16: 3 Recovered
2020-07-17,an,Andaman and Nicobar Islands,Recovered,0,Jul 17,0,Jul 17: 0 Recovered
2020-07-18,an,Andaman and Nicobar Islands,Recovered,3,Jul 18,3,Jul 18: 3 Recovered
2020-07-19,an,Andaman and Nicobar Islands,Recovered,0,Jul 19,0,Jul 19: 0 Recovered
2020-07-20,an,Andaman and Nicobar Islands,Recovered,6,Jul 20,6,Jul 20: 6 Recovered
2020-07-21,an,Andaman and Nicobar Islands,Recovered,8,Jul 21,8,Jul 21: 8 Recovered
2020-07-22,an,Andaman and Nicobar Islands,Recovered,4,Jul 22,4,Jul 22: 4 Recovered
2020-07-23,an,Andaman and Nicobar Islands,Recovered,7,Jul 23,7,Jul 23: 7 Recovered
2020-07-24,an,Andaman and Nicobar Islands,Recovered,4,Jul 24,4,Jul 24: 4 Recovered
2020-07-25,an,Andaman and Nicobar Islands,Recovered,2,Jul 25,2,Jul 25: 2 Recovered
2020-07-26,an,Andaman and Nicobar Islands,Recovered,4,Jul 26,4,Jul 26: 4 Recovered
2020-07-27,an,Andaman and Nicobar Islands,Recovered,12,Jul 27,12,Jul 27: 12 Recovered
2020-07-28,an,Andaman and Nicobar Islands,Recovered,4,Jul 28,4,Jul 28: 4 Recovered
2020-07-29,an,Andaman and Nicobar Islands,Recovered,5,Jul 29,5,Jul 29: 5 Recovered
2020-07-30,an,Andaman and Nicobar Islands,Recovered,0,Jul 30,0,Jul 30: 0 Recovered
2020-07-31,an,Andaman and Nicobar Islands,Recovered,13,Jul 31,13,Jul 31: 13 Recovered
2020-08-01,an,Andaman and Nicobar Islands,Recovered,12,Aug  1,12,Aug  1: 12 Recovered
2020-08-02,an,Andaman and Nicobar Islands,Recovered,16,Aug  2,16,Aug  2: 16 Recovered
2020-08-03,an,Andaman and Nicobar Islands,Recovered,21,Aug  3,21,Aug  3: 21 Recovered
2020-08-04,an,Andaman and Nicobar Islands,Recovered,14,Aug  4,14,Aug  4: 14 Recovered
2020-08-05,an,Andaman and Nicobar Islands,Recovered,49,Aug  5,49,Aug  5: 49 Recovered
2020-08-06,an,Andaman and Nicobar Islands,Recovered,29,Aug  6,29,Aug  6: 29 Recovered
2020-08-07,an,Andaman and Nicobar Islands,Recovered,70,Aug  7,70,Aug  7: 70 Recovered
2020-08-08,an,Andaman and Nicobar Islands,Recovered,75,Aug  8,75,Aug  8: 75 Recovered
2020-08-09,an,Andaman and Nicobar Islands,Recovered,148,Aug  9,148,Aug  9: 148 Recovered
2020-08-10,an,Andaman and Nicobar Islands,Recovered,61,Aug 10,61,Aug 10: 61 Recovered
2020-08-11,an,Andaman and Nicobar Islands,Recovered,40,Aug 11,40,Aug 11: 40 Recovered
2020-08-12,an,Andaman and Nicobar Islands,Recovered,80,Aug 12,80,Aug 12: 80 Recovered
2020-08-13,an,Andaman and Nicobar Islands,Recovered,95,Aug 13,95,Aug 13: 95 Recovered
2020-08-14,an,Andaman and Nicobar Islands,Recovered,108,Aug 14,108,Aug 14: 108 Recovered
2020-08-15,an,Andaman and Nicobar Islands,Recovered,96,Aug 15,96,Aug 15: 96 Recovered
2020-08-16,an,Andaman and Nicobar Islands,Recovered,98,Aug 16,98,Aug 16: 98 Recovered
2020-08-17,an,Andaman and Nicobar Islands,Recovered,99,Aug 17,99,Aug 17: 99 Recovered
2020-08-18,an,Andaman and Nicobar Islands,Recovered,96,Aug 18,96,Aug 18: 96 Recovered
2020-08-19,an,Andaman and Nicobar Islands,Recovered,108,Aug 19,108,Aug 19: 108 Recovered
2020-08-20,an,Andaman and Nicobar Islands,Recovered,109,Aug 20,109,Aug 20: 109 Recovered
2020-08-21,an,Andaman and Nicobar Islands,Recovered,106,Aug 21,106,Aug 21: 106 Recovered
2020-08-22,an,Andaman and Nicobar Islands,Recovered,109,Aug 22,109,Aug 22: 109 Recovered
2020-08-23,an,Andaman and Nicobar Islands,Recovered,110,Aug 23,110,Aug 23: 110 Recovered
2020-08-24,an,Andaman and Nicobar Islands,Recovered,129,Aug 24,129,Aug 24: 129 Recovered
2020-08-25,an,Andaman and Nicobar Islands,Recovered,139,Aug 25,139,Aug 25: 139 Recovered
2020-08-26,an,Andaman and Nicobar Islands,Recovered,78,Aug 26,78,Aug 26: 78 Recovered
2020-08-27,an,Andaman and Nicobar Islands,Recovered,65,Aug 27,65,Aug 27: 65 Recovered
2020-08-28,an,Andaman and Nicobar Islands,Recovered,70,Aug 28,70,Aug 28: 70 Recovered
2020-08-29,an,Andaman and Nicobar Islands,Recovered,75,Aug 29,75,Aug 29: 75 Recovered
2020-08-30,an,Andaman and Nicobar Islands,Recovered,67,Aug 30,67,Aug 30: 67 Recovered
2020-08-31,an,Andaman and Nicobar Islands,Recovered,61,Aug 31,61,Aug 31: 61 Recovered
2020-09-01,an,Andaman and Nicobar Islands,Recovered,67,Sep  1,67,Sep  1: 67 Recovered
2020-09-02,an,Andaman and Nicobar Islands,Recovered,44,Sep  2,44,Sep  2: 44 Recovered
2020-09-03,an,Andaman and Nicobar Islands,Recovered,65,Sep  3,65,Sep  3: 65 Recovered
2020-09-04,an,Andaman and Nicobar Islands,Recovered,40,Sep  4,40,Sep  4: 40 Recovered
2020-09-05,an,Andaman and Nicobar Islands,Recovered,41,Sep  5,41,Sep  5: 41 Recovered
2020-09-06,an,Andaman and Nicobar Islands,Recovered,47,Sep  6,47,Sep  6: 47 Recovered
2020-09-07,an,Andaman and Nicobar Islands,Recovered,46,Sep  7,46,Sep  7: 46 Recovered
2020-09-08,an,Andaman and Nicobar Islands,Recovered,38,Sep  8,38,Sep  8: 38 Recovered
2020-09-09,an,Andaman and Nicobar Islands,Recovered,43,Sep  9,43,Sep  9: 43 Recovered
2020-09-10,an,Andaman and Nicobar Islands,Recovered,43,Sep 10,43,Sep 10: 43 Recovered
2020-09-11,an,Andaman and Nicobar Islands,Recovered,36,Sep 11,36,Sep 11: 36 Recovered
2020-09-12,an,Andaman and Nicobar Islands,Recovered,45,Sep 12,45,Sep 12: 45 Recovered
2020-09-13,an,Andaman and Nicobar Islands,Recovered,41,Sep 13,41,Sep 13: 41 Recovered
2020-09-14,an,Andaman and Nicobar Islands,Recovered,35,Sep 14,35,Sep 14: 35 Recovered
2020-09-15,an,Andaman and Nicobar Islands,Recovered,40,Sep 15,40,Sep 15: 40 Recovered
2020-09-16,an,Andaman and Nicobar Islands,Recovered,27,Sep 16,27,Sep 16: 27 Recovered
2020-09-17,an,Andaman and Nicobar Islands,Recovered,33,Sep 17,33,Sep 17: 33 Recovered
2020-09-18,an,Andaman and Nicobar Islands,Recovered,36,Sep 18,36,Sep 18: 36 Recovered
2020-09-19,an,Andaman and Nicobar Islands,Recovered,22,Sep 19,22,Sep 19: 22 Recovered
2020-09-20,an,Andaman and Nicobar Islands,Recovered,15,Sep 20,15,Sep 20: 15 Recovered
2020-09-21,an,Andaman and Nicobar Islands,Recovered,18,Sep 21,18,Sep 21: 18 Recovered
2020-09-22,an,Andaman and Nicobar Islands,Recovered,10,Sep 22,10,Sep 22: 10 Recovered
2020-09-23,an,Andaman and Nicobar Islands,Recovered,15,Sep 23,15,Sep 23: 15 Recovered
2020-09-24,an,Andaman and Nicobar Islands,Recovered,9,Sep 24,9,Sep 24: 9 Recovered
2020-09-25,an,Andaman and Nicobar Islands,Recovered,25,Sep 25,25,Sep 25: 25 Recovered
2020-09-26,an,Andaman and Nicobar Islands,Recovered,23,Sep 26,23,Sep 26: 23 Recovered
2020-09-27,an,Andaman and Nicobar Islands,Recovered,2,Sep 27,2,Sep 27: 2 Recovered
2020-09-28,an,Andaman and Nicobar Islands,Recovered,29,Sep 28,29,Sep 28: 29 Recovered
2020-09-29,an,Andaman and Nicobar Islands,Recovered,5,Sep 29,5,Sep 29: 5 Recovered
2020-09-30,an,Andaman and Nicobar Islands,Recovered,21,Sep 30,21,Sep 30: 21 Recovered
2020-10-01,an,Andaman and Nicobar Islands,Recovered,15,Oct  1,15,Oct  1: 15 Recovered
2020-10-02,an,Andaman and Nicobar Islands,Recovered,8,Oct  2,8,Oct  2: 8 Recovered
2020-10-03,an,Andaman and Nicobar Islands,Recovered,11,Oct  3,11,Oct  3: 11 Recovered
2020-10-04,an,Andaman and Nicobar Islands,Recovered,7,Oct  4,7,Oct  4: 7 Recovered
2020-10-05,an,Andaman and Nicobar Islands,Recovered,10,Oct  5,10,Oct  5: 10 Recovered
2020-10-06,an,Andaman and Nicobar Islands,Recovered,19,Oct  6,19,Oct  6: 19 Recovered
2020-10-07,an,Andaman and Nicobar Islands,Recovered,18,Oct  7,18,Oct  7: 18 Recovered
2020-10-08,an,Andaman and Nicobar Islands,Recovered,11,Oct  8,11,Oct  8: 11 Recovered
2020-10-09,an,Andaman and Nicobar Islands,Recovered,17,Oct  9,17,Oct  9: 17 Recovered
2020-10-10,an,Andaman and Nicobar Islands,Recovered,20,Oct 10,20,Oct 10: 20 Recovered
2020-10-11,an,Andaman and Nicobar Islands,Recovered,20,Oct 11,20,Oct 11: 20 Recovered
2020-10-12,an,Andaman and Nicobar Islands,Recovered,6,Oct 12,6,Oct 12: 6 Recovered
2020-10-13,an,Andaman and Nicobar Islands,Recovered,12,Oct 13,12,Oct 13: 12 Recovered
2020-10-14,an,Andaman and Nicobar Islands,Recovered,14,Oct 14,14,Oct 14: 14 Recovered
