Dates	variable	value	upper_ci	color	type
2020-03-15	True	0	NA	Observed	solid
2020-03-16	True	0	NA	Observed	solid
2020-03-17	True	0	NA	Observed	solid
2020-03-18	True	0	NA	Observed	solid
2020-03-19	True	1	NA	Observed	solid
2020-03-20	True	5	NA	Observed	solid
2020-03-21	True	5	NA	Observed	solid
2020-03-22	True	6	NA	Observed	solid
2020-03-23	True	7	NA	Observed	solid
2020-03-24	True	7	NA	Observed	solid
2020-03-25	True	7	NA	Observed	solid
2020-03-26	True	7	NA	Observed	solid
2020-03-27	True	8	NA	Observed	solid
2020-03-28	True	8	NA	Observed	solid
2020-03-29	True	8	NA	Observed	solid
2020-03-30	True	13	NA	Observed	solid
2020-03-31	True	15	NA	Observed	solid
2020-04-01	True	17	NA	Observed	solid
2020-04-02	True	18	NA	Observed	solid
2020-04-03	True	18	NA	Observed	solid
2020-04-04	True	18	NA	Observed	solid
2020-04-05	True	18	NA	Observed	solid
2020-04-06	True	18	NA	Observed	solid
2020-04-07	True	18	NA	Observed	solid
2020-04-08	True	18	NA	Observed	solid
2020-04-09	True	18	NA	Observed	solid
2020-04-10	True	19	NA	Observed	solid
2020-04-11	True	19	NA	Observed	solid
2020-04-12	True	21	NA	Observed	solid
2020-04-13	True	21	NA	Observed	solid
2020-04-14	True	21	NA	Observed	solid
2020-04-15	True	21	NA	Observed	solid
2020-04-16	True	21	NA	Observed	solid
2020-04-17	True	21	NA	Observed	solid
2020-04-18	True	23	NA	Observed	solid
2020-04-19	True	26	NA	Observed	solid
2020-04-20	True	26	NA	Observed	solid
2020-04-21	True	27	NA	Observed	solid
2020-04-22	True	27	NA	Observed	solid
2020-04-23	True	27	NA	Observed	solid
2020-04-24	True	27	NA	Observed	solid
2020-04-25	True	28	NA	Observed	solid
2020-04-26	True	36	NA	Observed	solid
2020-04-27	True	45	NA	Observed	solid
2020-04-28	True	56	NA	Observed	solid
2020-04-29	True	68	NA	Observed	solid
2020-04-30	True	74	NA	Observed	solid
2020-05-01	True	88	NA	Observed	solid
2020-05-02	True	94	NA	Observed	solid
2020-05-03	True	97	NA	Observed	solid
2020-05-04	True	102	NA	Observed	solid
2020-05-05	True	119	NA	Observed	solid
2020-05-06	True	124	NA	Observed	solid
2020-05-07	True	135	NA	Observed	solid
2020-05-08	True	146	NA	Observed	solid
2020-05-09	True	169	NA	Observed	solid
2020-05-10	True	173	NA	Observed	solid
2020-05-11	True	181	NA	Observed	solid
2020-05-12	True	187	NA	Observed	solid
2020-05-13	mod_2	219	402	Social distancing	solid
2020-05-13	mod_3	219	402	No intervention	solid
2020-05-13	mod_4	219	403	Lockdown with moderate release	solid
2020-05-14	mod_2	240	459	Social distancing	solid
2020-05-14	mod_3	247	473	No intervention	solid
2020-05-14	mod_4	231	444	Lockdown with moderate release	solid
2020-05-15	mod_2	261	520	Social distancing	solid
2020-05-15	mod_3	277	551	No intervention	solid
2020-05-15	mod_4	243	488	Lockdown with moderate release	solid
2020-05-16	mod_2	283	585	Social distancing	solid
2020-05-16	mod_3	310	640	No intervention	solid
2020-05-16	mod_4	256	530	Lockdown with moderate release	solid
2020-05-17	mod_2	307	652	Social distancing	solid
2020-05-17	mod_3	348	744	No intervention	solid
2020-05-17	mod_4	270	573	Lockdown with moderate release	solid
2020-05-18	mod_2	333	727	Social distancing	solid
2020-05-18	mod_3	388	861	No intervention	solid
2020-05-18	mod_4	283	621	Lockdown with moderate release	solid
2020-05-19	mod_2	359	805	Social distancing	solid
2020-05-19	mod_3	434	1001	No intervention	solid
2020-05-19	mod_4	297	668	Lockdown with moderate release	solid
2020-05-20	mod_2	387	895	Social distancing	solid
2020-05-20	mod_3	485	1155	No intervention	solid
2020-05-20	mod_4	313	718	Lockdown with moderate release	solid
2020-05-21	mod_2	417	989	Social distancing	solid
2020-05-21	mod_3	542	1343	No intervention	solid
2020-05-21	mod_4	329	772	Lockdown with moderate release	solid
2020-05-22	mod_2	449	1093	Social distancing	solid
2020-05-22	mod_3	604	1557	No intervention	solid
2020-05-22	mod_4	347	829	Lockdown with moderate release	solid
2020-05-23	mod_2	482	1205	Social distancing	solid
2020-05-23	mod_3	675	1807	No intervention	solid
2020-05-23	mod_4	364	888	Lockdown with moderate release	solid
2020-05-24	mod_2	519	1330	Social distancing	solid
2020-05-24	mod_3	754	2102	No intervention	solid
2020-05-24	mod_4	384	954	Lockdown with moderate release	solid
2020-05-25	mod_2	557	1466	Social distancing	solid
2020-05-25	mod_3	841	2447	No intervention	solid
2020-05-25	mod_4	404	1024	Lockdown with moderate release	solid
2020-05-26	mod_2	598	1608	Social distancing	solid
2020-05-26	mod_3	941	2848	No intervention	solid
2020-05-26	mod_4	427	1103	Lockdown with moderate release	solid
2020-05-27	mod_2	641	1778	Social distancing	solid
2020-05-27	mod_3	1052	3322	No intervention	solid
2020-05-27	mod_4	450	1187	Lockdown with moderate release	solid
2020-05-28	mod_2	688	1953	Social distancing	solid
2020-05-28	mod_3	1178	3866	No intervention	solid
2020-05-28	mod_4	475	1283	Lockdown with moderate release	solid
2020-05-29	mod_2	737	2152	Social distancing	solid
2020-05-29	mod_3	1319	4509	No intervention	solid
2020-05-29	mod_4	503	1383	Lockdown with moderate release	solid
2020-05-30	mod_2	790	2366	Social distancing	solid
2020-05-30	mod_3	1479	5255	No intervention	solid
2020-05-30	mod_4	532	1495	Lockdown with moderate release	solid
2020-05-31	mod_2	847	2606	Social distancing	solid
2020-05-31	mod_3	1660	6151	No intervention	solid
2020-05-31	mod_4	564	1623	Lockdown with moderate release	solid
2020-06-01	mod_2	907	2867	Social distancing	solid
2020-06-01	mod_3	1864	7166	No intervention	solid
2020-06-01	mod_4	599	1763	Lockdown with moderate release	solid
2020-06-02	mod_2	972	3164	Social distancing	solid
2020-06-02	mod_3	2097	8372	No intervention	solid
2020-06-02	mod_4	637	1922	Lockdown with moderate release	solid
2020-06-03	mod_2	1042	3486	Social distancing	solid
2020-06-03	mod_3	2361	9786	No intervention	solid
2020-06-03	mod_4	677	2091	Lockdown with moderate release	solid
2020-06-04	mod_2	1116	3827	Social distancing	solid
2020-06-04	mod_3	2661	11422	No intervention	solid
2020-06-04	mod_4	719	2283	Lockdown with moderate release	solid
2020-06-05	mod_2	1197	4206	Social distancing	solid
2020-06-05	mod_3	3003	13350	No intervention	solid
2020-06-05	mod_4	766	2484	Lockdown with moderate release	solid
2020-06-06	mod_2	1283	4640	Social distancing	solid
2020-06-06	mod_3	3391	15575	No intervention	solid
2020-06-06	mod_4	815	2719	Lockdown with moderate release	solid
2020-06-07	mod_2	1376	5101	Social distancing	solid
2020-06-07	mod_3	3834	18197	No intervention	solid
2020-06-07	mod_4	868	2966	Lockdown with moderate release	solid
2020-06-08	mod_2	1477	5625	Social distancing	solid
2020-06-08	mod_3	4338	21267	No intervention	solid
2020-06-08	mod_4	926	3243	Lockdown with moderate release	solid
2020-06-09	mod_2	1586	6187	Social distancing	solid
2020-06-09	mod_3	4913	24837	No intervention	solid
2020-06-09	mod_4	986	3547	Lockdown with moderate release	solid
2020-06-10	mod_2	1702	6816	Social distancing	solid
2020-06-10	mod_3	5566	28948	No intervention	solid
2020-06-10	mod_4	1052	3879	Lockdown with moderate release	solid
2020-06-11	mod_2	1828	7513	Social distancing	solid
2020-06-11	mod_3	6310	33785	No intervention	solid
2020-06-11	mod_4	1123	4247	Lockdown with moderate release	solid
2020-06-12	mod_2	1965	8269	Social distancing	solid
2020-06-12	mod_3	7153	39325	No intervention	solid
2020-06-12	mod_4	1199	4651	Lockdown with moderate release	solid
2020-06-13	mod_2	2112	9091	Social distancing	solid
2020-06-13	mod_3	8107	45779	No intervention	solid
2020-06-13	mod_4	1282	5095	Lockdown with moderate release	solid
2020-06-14	mod_2	2271	10035	Social distancing	solid
2020-06-14	mod_3	9187	53155	No intervention	solid
2020-06-14	mod_4	1370	5586	Lockdown with moderate release	solid
2020-06-15	mod_2	2444	11035	Social distancing	solid
2020-06-15	mod_3	10403	61681	No intervention	solid
2020-06-15	mod_4	1467	6129	Lockdown with moderate release	solid
2020-06-16	mod_2	2631	12164	Social distancing	solid
2020-06-16	mod_3	11771	71361	No intervention	solid
2020-06-16	mod_4	1570	6718	Lockdown with moderate release	solid
2020-06-17	mod_2	2834	13368	Social distancing	solid
2020-06-17	mod_3	13302	82468	No intervention	solid
2020-06-17	mod_4	1682	7373	Lockdown with moderate release	solid
2020-06-18	mod_2	3054	14709	Social distancing	solid
2020-06-18	mod_3	15010	95147	No intervention	solid
2020-06-18	mod_4	1804	8079	Lockdown with moderate release	solid
2020-06-19	mod_2	3292	16251	Social distancing	solid
2020-06-19	mod_3	16911	109490	No intervention	solid
2020-06-19	mod_4	1935	8869	Lockdown with moderate release	solid
2020-06-20	mod_2	3550	17925	Social distancing	solid
2020-06-20	mod_3	19012	125766	No intervention	solid
2020-06-20	mod_4	2078	9743	Lockdown with moderate release	solid
2020-06-21	mod_2	3831	19692	Social distancing	solid
2020-06-21	mod_3	21329	143959	No intervention	solid
2020-06-21	mod_4	2232	10738	Lockdown with moderate release	solid
2020-06-22	mod_2	4134	21665	Social distancing	solid
2020-06-22	mod_3	23872	164274	No intervention	solid
2020-06-22	mod_4	2401	11786	Lockdown with moderate release	solid
2020-06-23	mod_2	4464	23895	Social distancing	solid
2020-06-23	mod_3	26651	186437	No intervention	solid
2020-06-23	mod_4	2584	12964	Lockdown with moderate release	solid
2020-06-24	mod_2	4821	26284	Social distancing	solid
2020-06-24	mod_3	29674	210836	No intervention	solid
2020-06-24	mod_4	2782	14238	Lockdown with moderate release	solid
2020-06-25	mod_2	5205	28891	Social distancing	solid
2020-06-25	mod_3	32948	237289	No intervention	solid
2020-06-25	mod_4	2996	15685	Lockdown with moderate release	solid
2020-06-26	mod_2	5624	31849	Social distancing	solid
2020-06-26	mod_3	36480	265773	No intervention	solid
2020-06-26	mod_4	3230	17201	Lockdown with moderate release	solid
2020-06-27	mod_2	6074	34959	Social distancing	solid
2020-06-27	mod_3	40275	295697	No intervention	solid
2020-06-27	mod_4	3482	18913	Lockdown with moderate release	solid
2020-06-28	mod_2	6562	38400	Social distancing	solid
2020-06-28	mod_3	44331	326424	No intervention	solid
2020-06-28	mod_4	3757	20813	Lockdown with moderate release	solid
