stat	value
thetaS_last_obs_p_mean	0.9963305
thetaI_last_obs_p_mean	1.953285e-05
thetaR_last_obs_p_mean	0.003649987
thetaS_last_obs_p_ci_low	0.9960889
thetaS_last_obs_p_ci_med	0.9963322
thetaS_last_obs_p_ci_up	0.9965579
thetaI_last_obs_p_ci_low	7.084647e-06
thetaI_last_obs_p_ci_med	1.85987e-05
thetaI_last_obs_p_ci_up	3.683587e-05
thetaR_last_obs_p_ci_low	0.003421484
thetaR_last_obs_p_ci_med	0.003648793
thetaR_last_obs_p_ci_up	0.003893077
R0_p_mean	1.879149
R0_p_ci_low	0.7692342
R0_p_ci_med	1.721165
R0_p_ci_up	3.899165
gamma_p_mean	0.06297738
gamma_p_ci_low	0.008094963
gamma_p_ci_med	0.0451634
gamma_p_ci_up	0.2108471
beta_p_mean	0.1062676
beta_p_ci_low	0.01145773
beta_p_ci_med	0.0846767
beta_p_ci_up	0.3187976
incidence_mean	0.03701778
incidence_ci_low	1.192062e-05
incidence_ci_median	9.663151e-05
incidence_ci_up	0.6783802
thetaI_tp1_mean	0.003425196
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.04392538
thetaR_tp1_mean	0.01031874
thetaR_tp1_ci_low	0.001381225
thetaR_tp1_ci_med	0.003735182
thetaR_tp1_ci_up	0.05505704
Y_tp1_mean	0.003420754
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.04368689
R_tp1_mean	0.01032066
R_tp1_ci_low	0.001365938
R_tp1_ci_med	0.003762662
R_tp1_ci_up	0.05529845
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.0332025
thetaR_max_ci_low	0.001007742
thetaR_max_ci_med	0.003777195
thetaR_max_ci_up	0.5559081
cumInf_mean	0.0402892
cumInf_ci_low	0.001007742
cumInf_ci_med	0.003798748
cumInf_ci_up	0.6741248
dthetaI_tp1_date	06/17/21
first_tp_mean	03/16/21
first_tp_ci_low	02/01/21
first_tp_ci_med	02/27/21
first_tp_ci_up	08/17/21
dthetaI_tp2_date	06/17/21
second_tp_mean	03/19/21
second_tp_ci_low	02/02/21
second_tp_ci_med	02/28/21
second_tp_ci_up	08/17/21
end_p_mean	04/25/21
end_p_ci_low	03/18/21
end_p_ci_med	03/30/21
end_p_ci_up	08/17/21
begin_str	01/30/2021
