place,r,lower,upper
Andhra Pradesh,0.7240037842237393,0.6448907700450862,0.807642731399907
Assam,0.7574313644254208,0.5682706725294995,0.9741530766869182
Bihar,0.7046625949433545,0.6266769388472291,0.7871753901861482
Chhattisgarh,0.6001957359847816,0.5661563629113785,0.635215059710629
Delhi,0.9396374160183854,0.8690167974475169,1.0129788384619258
Gujarat,0.9413629338571821,0.8909972293369454,0.9930939947999851
Haryana,1.0690981473522219,0.9727560464996012,1.169925858575233
India,0.9626846583952428,0.9547076365096601,0.9706944177584063
Jammu and Kashmir,1.0672863835333086,0.9542231970402362,1.1866011700239936
Karnataka,0.9146387935243674,0.8750880392317287,0.9550515169047021
Kerala,0.9136099842655885,0.9023452469008107,0.9249437127394736
Madhya Pradesh,0.9890445204044668,0.9265181331378257,1.0535890849249074
Maharashtra,1.1741409963055125,1.1556208434061774,1.19280748690128
Odisha,0.8881543612182612,0.8019763301759234,0.9786754749695881
Punjab,1.1864919340269409,1.1205680531082944,1.2542745157415915
Rajasthan,0.9452456755376161,0.8642968402401935,1.0297695954614279
Tamil Nadu,0.963600788217837,0.9251285337885989,1.002845841787051
Telangana,0.8907951893307711,0.8259180778851907,0.9580914296701473
Uttar Pradesh,0.7288671369458637,0.6697700801351282,0.7904442107502992
West Bengal,0.867308208059707,0.8108552761559246,0.9256357057925215
