stat	value
thetaS_last_obs_p_mean	0.9618617
thetaI_last_obs_p_mean	0.0001073253
thetaR_last_obs_p_mean	0.03803098
thetaS_last_obs_p_ci_low	0.9611126
thetaS_last_obs_p_ci_med	0.9618625
thetaS_last_obs_p_ci_up	0.9626101
thetaI_last_obs_p_ci_low	6.875429e-05
thetaI_last_obs_p_ci_med	0.0001064659
thetaI_last_obs_p_ci_up	0.0001502592
thetaR_last_obs_p_ci_low	0.03728417
thetaR_last_obs_p_ci_med	0.03802945
thetaR_last_obs_p_ci_up	0.03877901
R0_p_mean	1.608639
R0_p_ci_low	0.7021236
R0_p_ci_med	1.46618
R0_p_ci_up	3.321094
gamma_p_mean	0.05012704
gamma_p_ci_low	0.006615703
gamma_p_ci_med	0.03535757
gamma_p_ci_up	0.182271
beta_p_mean	0.07047254
beta_p_ci_low	0.009315124
beta_p_ci_med	0.05551292
beta_p_ci_up	0.2196342
incidence_mean	0.05697305
incidence_ci_low	6.106694e-05
incidence_ci_median	0.0009687465
incidence_ci_up	0.638367
thetaI_tp1_mean	0.008143643
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	6.100035e-05
thetaI_tp1_ci_up	0.09396272
thetaR_tp1_mean	0.05293234
thetaR_tp1_ci_low	0.03013203
thetaR_tp1_ci_med	0.04001282
thetaR_tp1_ci_up	0.2058916
Y_tp1_mean	0.008143206
Y_tp1_ci_low	0
Y_tp1_ci_med	5.87249e-05
Y_tp1_ci_up	0.09399032
R_tp1_mean	0.05293493
R_tp1_ci_low	0.03008828
R_tp1_ci_med	0.04001954
R_tp1_ci_up	0.2060169
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.07934597
thetaR_max_ci_low	0.02897762
thetaR_max_ci_med	0.04121809
thetaR_max_ci_up	0.5442674
cumInf_mean	0.09445141
cumInf_ci_low	0.02908108
cumInf_ci_med	0.04183582
cumInf_ci_up	0.675078
dthetaI_tp1_date	06/26/21
first_tp_mean	04/16/21
first_tp_ci_low	01/22/21
first_tp_ci_med	03/03/21
first_tp_ci_up	08/08/21
dthetaI_tp2_date	06/26/21
second_tp_mean	04/21/21
second_tp_ci_low	01/24/21
second_tp_ci_med	03/05/21
second_tp_ci_up	08/08/21
end_p_mean	06/16/21
end_p_ci_low	03/19/21
end_p_ci_med	07/28/21
end_p_ci_up	08/08/21
begin_str	01/21/2021
