stat	value
thetaS_last_obs_p_mean	0.9998931
thetaI_last_obs_p_mean	3.220903e-05
thetaR_last_obs_p_mean	7.472528e-05
thetaS_last_obs_p_ci_low	0.9998512
thetaS_last_obs_p_ci_med	0.999894
thetaS_last_obs_p_ci_up	0.9999299
thetaI_last_obs_p_ci_low	1.349672e-05
thetaI_last_obs_p_ci_med	3.131334e-05
thetaI_last_obs_p_ci_up	5.610989e-05
thetaR_last_obs_p_ci_low	4.463569e-05
thetaR_last_obs_p_ci_med	7.385379e-05
thetaR_last_obs_p_ci_up	0.000109596
R0_p_mean	1.615102
R0_p_ci_low	0.8289288
R0_p_ci_med	1.542115
R0_p_ci_up	2.842756
gamma_p_mean	0.1364737
gamma_p_ci_low	0.04106076
gamma_p_ci_med	0.1306187
gamma_p_ci_up	0.2655029
beta_p_mean	0.2098376
beta_p_ci_low	0.06131944
beta_p_ci_med	0.2036938
beta_p_ci_up	0.395084
incidence_mean	0.01746414
incidence_ci_low	7.190688e-05
incidence_ci_median	0.0002719923
incidence_ci_up	0.2573822
thetaI_tp1_mean	0.001300735
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.009764043
thetaR_tp1_mean	0.003578058
thetaR_tp1_ci_low	0
thetaR_tp1_ci_med	7.574776e-05
thetaR_tp1_ci_up	0.02324879
Y_tp1_mean	0.001300616
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.009811165
R_tp1_mean	0.003578299
R_tp1_ci_low	0
R_tp1_ci_med	7.297864e-05
R_tp1_ci_up	0.02326526
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.01470059
thetaR_max_ci_low	0
thetaR_max_ci_med	0
thetaR_max_ci_up	0.2012771
cumInf_mean	0.01725585
cumInf_ci_low	0
cumInf_ci_med	0
cumInf_ci_up	0.254951
dthetaI_tp1_date	09/25/20
first_tp_mean	06/15/20
first_tp_ci_low	05/10/20
first_tp_ci_med	06/03/20
first_tp_ci_up	11/18/20
dthetaI_tp2_date	09/25/20
second_tp_mean	06/19/20
second_tp_ci_low	05/11/20
second_tp_ci_med	06/05/20
second_tp_ci_up	11/18/20
end_p_mean	07/30/20
end_p_ci_low	06/21/20
end_p_ci_med	07/08/20
end_p_ci_up	11/18/20
begin_str	05/03/2020
