place,r,lower,upper,.groups
Andhra Pradesh,0.7703842539383178,0.7149795244390916,0.8278303885876089,drop_last
Assam,0.6926979600437851,0.5760688678849628,0.8199438204314807,drop_last
Bihar,0.6253873264068454,0.5867499522771045,0.6652454189797015,drop_last
Chhattisgarh,0.6754040063240715,0.648396501150029,0.7029549960894517,drop_last
Delhi,0.6469542076308623,0.610344745447654,0.6846160473089917,drop_last
Gujarat,0.817657471552987,0.7854969616839257,0.8504545827633028,drop_last
Haryana,0.6591736241277041,0.6110951394988099,0.7090510665572581,drop_last
India,0.8798911870147231,0.8733630422446663,0.8864433087996173,drop_last
Jammu and Kashmir,0.8672935828030667,0.7950564578674072,0.9426290118941554,drop_last
Jharkhand,0.6828597407938092,0.6231298999250039,0.7452910919117183,drop_last
Karnataka,0.8582296183450976,0.8274433567357484,0.88957078136532,drop_last
Kerala,1.1061745119929123,1.0934512843621467,1.1189704925892474,drop_last
Madhya Pradesh,0.6574562327484583,0.6256894664552288,0.6899997882274808,drop_last
Maharashtra,0.8499469589359948,0.835718229325225,0.8642941801012808,drop_last
Odisha,0.7381430096135514,0.6867766276879835,0.7913385508187426,drop_last
Punjab,0.8368046897560433,0.7849941171102415,0.8902479310137502,drop_last
Rajasthan,0.6436145538201594,0.6068889881576786,0.681405032986799,drop_last
Tamil Nadu,0.8380948151026418,0.807753080729641,0.8689882189710084,drop_last
Telangana,0.8332939646893877,0.7869466386088049,0.8809492469479764,drop_last
Uttar Pradesh,0.644969077908988,0.6154611995297937,0.6751624218824263,drop_last
West Bengal,0.6551820224519467,0.6286276442297588,0.6822802057603238,drop_last
