Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-05-12,mod_2,70516,554225,Soc. Dist. + Travel Ban,solid,May 12,"70,516","May 12: 70,516 projected cases per day"
2020-05-12,mod_4,718,5905,Moderate return,solid,May 12,718,May 12: 718 projected cases per day
2020-05-12,mod_5,1401,9785,Normal (pre-intervention),solid,May 12,"1,401","May 12: 1,401 projected cases per day"
2020-05-12,mod_6,485,4690,Cautious return,solid,May 12,485,May 12: 485 projected cases per day
2020-05-13,mod_2,77257,644978,Soc. Dist. + Travel Ban,solid,May 13,"77,257","May 13: 77,257 projected cases per day"
2020-05-13,mod_4,845,7205,Moderate return,solid,May 13,845,May 13: 845 projected cases per day
2020-05-13,mod_5,1760,11145,Normal (pre-intervention),solid,May 13,"1,760","May 13: 1,760 projected cases per day"
2020-05-13,mod_6,545,4597,Cautious return,solid,May 13,545,May 13: 545 projected cases per day
2020-05-14,mod_2,84067,786763,Soc. Dist. + Travel Ban,solid,May 14,"84,067","May 14: 84,067 projected cases per day"
2020-05-14,mod_4,990,6399,Moderate return,solid,May 14,990,May 14: 990 projected cases per day
2020-05-14,mod_5,2267,14297,Normal (pre-intervention),solid,May 14,"2,267","May 14: 2,267 projected cases per day"
2020-05-14,mod_6,590,4092,Cautious return,solid,May 14,590,May 14: 590 projected cases per day
2020-05-15,mod_2,90838,905958,Soc. Dist. + Travel Ban,solid,May 15,"90,838","May 15: 90,838 projected cases per day"
2020-05-15,mod_4,1160,6998,Moderate return,solid,May 15,"1,160","May 15: 1,160 projected cases per day"
2020-05-15,mod_5,3009,15565,Normal (pre-intervention),solid,May 15,"3,009","May 15: 3,009 projected cases per day"
2020-05-15,mod_6,667,4310,Cautious return,solid,May 15,667,May 15: 667 projected cases per day
2020-05-16,mod_2,97561,1008886,Soc. Dist. + Travel Ban,solid,May 16,"97,561","May 16: 97,561 projected cases per day"
2020-05-16,mod_4,1393,8478,Moderate return,solid,May 16,"1,393","May 16: 1,393 projected cases per day"
2020-05-16,mod_5,3958,17787,Normal (pre-intervention),solid,May 16,"3,958","May 16: 3,958 projected cases per day"
2020-05-16,mod_6,765,6203,Cautious return,solid,May 16,765,May 16: 765 projected cases per day
2020-05-17,mod_2,104380,1220255,Soc. Dist. + Travel Ban,solid,May 17,"104,380","May 17: 104,380 projected cases per day"
2020-05-17,mod_4,1678,9699,Moderate return,solid,May 17,"1,678","May 17: 1,678 projected cases per day"
2020-05-17,mod_5,5258,24615,Normal (pre-intervention),solid,May 17,"5,258","May 17: 5,258 projected cases per day"
2020-05-17,mod_6,850,4943,Cautious return,solid,May 17,850,May 17: 850 projected cases per day
2020-05-18,mod_2,110946,1382235,Soc. Dist. + Travel Ban,solid,May 18,"110,946","May 18: 110,946 projected cases per day"
2020-05-18,mod_4,2086,11048,Moderate return,solid,May 18,"2,086","May 18: 2,086 projected cases per day"
2020-05-18,mod_5,7053,29279,Normal (pre-intervention),solid,May 18,"7,053","May 18: 7,053 projected cases per day"
2020-05-18,mod_6,978,6205,Cautious return,solid,May 18,978,May 18: 978 projected cases per day
2020-05-19,mod_2,117440,1548771,Soc. Dist. + Travel Ban,solid,May 19,"117,440","May 19: 117,440 projected cases per day"
2020-05-19,mod_4,2577,11336,Moderate return,solid,May 19,"2,577","May 19: 2,577 projected cases per day"
2020-05-19,mod_5,9451,38983,Normal (pre-intervention),solid,May 19,"9,451","May 19: 9,451 projected cases per day"
2020-05-19,mod_6,1122,5923,Cautious return,solid,May 19,"1,122","May 19: 1,122 projected cases per day"
2020-05-20,mod_2,123672,1710445,Soc. Dist. + Travel Ban,solid,May 20,"123,672","May 20: 123,672 projected cases per day"
2020-05-20,mod_4,3185,15502,Moderate return,solid,May 20,"3,185","May 20: 3,185 projected cases per day"
2020-05-20,mod_5,12682,45746,Normal (pre-intervention),solid,May 20,"12,682","May 20: 12,682 projected cases per day"
2020-05-20,mod_6,1295,7665,Cautious return,solid,May 20,"1,295","May 20: 1,295 projected cases per day"
2020-05-21,mod_2,129910,1860929,Soc. Dist. + Travel Ban,solid,May 21,"129,910","May 21: 129,910 projected cases per day"
2020-05-21,mod_4,3892,14977,Moderate return,solid,May 21,"3,892","May 21: 3,892 projected cases per day"
2020-05-21,mod_5,16366,57568,Normal (pre-intervention),solid,May 21,"16,366","May 21: 16,366 projected cases per day"
2020-05-21,mod_6,1455,5941,Cautious return,solid,May 21,"1,455","May 21: 1,455 projected cases per day"
2020-05-22,mod_2,135629,2041937,Soc. Dist. + Travel Ban,solid,May 22,"135,629","May 22: 135,629 projected cases per day"
2020-05-22,mod_4,4681,18723,Moderate return,solid,May 22,"4,681","May 22: 4,681 projected cases per day"
2020-05-22,mod_5,20727,73006,Normal (pre-intervention),solid,May 22,"20,727","May 22: 20,727 projected cases per day"
2020-05-22,mod_6,1649,8696,Cautious return,solid,May 22,"1,649","May 22: 1,649 projected cases per day"
2020-05-23,mod_2,141231,2263756,Soc. Dist. + Travel Ban,solid,May 23,"141,231","May 23: 141,231 projected cases per day"
2020-05-23,mod_4,5597,20923,Moderate return,solid,May 23,"5,597","May 23: 5,597 projected cases per day"
2020-05-23,mod_5,25712,82355,Normal (pre-intervention),solid,May 23,"25,712","May 23: 25,712 projected cases per day"
2020-05-23,mod_6,1892,8627,Cautious return,solid,May 23,"1,892","May 23: 1,892 projected cases per day"
2020-05-24,mod_2,146410,2251210,Soc. Dist. + Travel Ban,solid,May 24,"146,410","May 24: 146,410 projected cases per day"
2020-05-24,mod_4,6639,20441,Moderate return,solid,May 24,"6,639","May 24: 6,639 projected cases per day"
2020-05-24,mod_5,31164,108340,Normal (pre-intervention),solid,May 24,"31,164","May 24: 31,164 projected cases per day"
2020-05-24,mod_6,2118,8943,Cautious return,solid,May 24,"2,118","May 24: 2,118 projected cases per day"
2020-05-25,mod_2,151443,2540159,Soc. Dist. + Travel Ban,solid,May 25,"151,443","May 25: 151,443 projected cases per day"
2020-05-25,mod_4,7804,25122,Moderate return,solid,May 25,"7,804","May 25: 7,804 projected cases per day"
2020-05-25,mod_5,37130,138365,Normal (pre-intervention),solid,May 25,"37,130","May 25: 37,130 projected cases per day"
2020-05-25,mod_6,2379,10353,Cautious return,solid,May 25,"2,379","May 25: 2,379 projected cases per day"
2020-05-26,mod_2,156130,2721089,Soc. Dist. + Travel Ban,solid,May 26,"156,130","May 26: 156,130 projected cases per day"
2020-05-26,mod_4,9064,30343,Moderate return,solid,May 26,"9,064","May 26: 9,064 projected cases per day"
2020-05-26,mod_5,43525,169774,Normal (pre-intervention),solid,May 26,"43,525","May 26: 43,525 projected cases per day"
2020-05-26,mod_6,2674,8734,Cautious return,solid,May 26,"2,674","May 26: 2,674 projected cases per day"
2020-05-27,mod_2,160527,2889412,Soc. Dist. + Travel Ban,solid,May 27,"160,527","May 27: 160,527 projected cases per day"
2020-05-27,mod_4,10455,32032,Moderate return,solid,May 27,"10,455","May 27: 10,455 projected cases per day"
2020-05-27,mod_5,50194,207456,Normal (pre-intervention),solid,May 27,"50,194","May 27: 50,194 projected cases per day"
2020-05-27,mod_6,3013,11687,Cautious return,solid,May 27,"3,013","May 27: 3,013 projected cases per day"
2020-05-28,mod_2,164524,2918020,Soc. Dist. + Travel Ban,solid,May 28,"164,524","May 28: 164,524 projected cases per day"
2020-05-28,mod_4,11916,38372,Moderate return,solid,May 28,"11,916","May 28: 11,916 projected cases per day"
2020-05-28,mod_5,57302,250966,Normal (pre-intervention),solid,May 28,"57,302","May 28: 57,302 projected cases per day"
2020-05-28,mod_6,3352,12547,Cautious return,solid,May 28,"3,352","May 28: 3,352 projected cases per day"
2020-05-29,mod_2,168383,3039443,Soc. Dist. + Travel Ban,solid,May 29,"168,383","May 29: 168,383 projected cases per day"
2020-05-29,mod_4,13460,42345,Moderate return,solid,May 29,"13,460","May 29: 13,460 projected cases per day"
2020-05-29,mod_5,64597,321647,Normal (pre-intervention),solid,May 29,"64,597","May 29: 64,597 projected cases per day"
2020-05-29,mod_6,3746,12232,Cautious return,solid,May 29,"3,746","May 29: 3,746 projected cases per day"
2020-05-30,mod_2,171856,3086858,Soc. Dist. + Travel Ban,solid,May 30,"171,856","May 30: 171,856 projected cases per day"
2020-05-30,mod_4,15137,45338,Moderate return,solid,May 30,"15,137","May 30: 15,137 projected cases per day"
2020-05-30,mod_5,72033,372251,Normal (pre-intervention),solid,May 30,"72,033","May 30: 72,033 projected cases per day"
2020-05-30,mod_6,4137,15816,Cautious return,solid,May 30,"4,137","May 30: 4,137 projected cases per day"
2020-05-31,mod_2,175073,3268126,Soc. Dist. + Travel Ban,solid,May 31,"175,073","May 31: 175,073 projected cases per day"
2020-05-31,mod_4,16876,57358,Moderate return,solid,May 31,"16,876","May 31: 16,876 projected cases per day"
2020-05-31,mod_5,79487,482925,Normal (pre-intervention),solid,May 31,"79,487","May 31: 79,487 projected cases per day"
2020-05-31,mod_6,4561,9319,Cautious return,solid,May 31,"4,561","May 31: 4,561 projected cases per day"
2020-06-01,mod_2,178067,3257739,Soc. Dist. + Travel Ban,solid,Jun 01,"178,067","Jun 01: 178,067 projected cases per day"
2020-06-01,mod_4,18673,57874,Moderate return,solid,Jun 01,"18,673","Jun 01: 18,673 projected cases per day"
2020-06-01,mod_5,86751,566913,Normal (pre-intervention),solid,Jun 01,"86,751","Jun 01: 86,751 projected cases per day"
2020-06-01,mod_6,5012,16165,Cautious return,solid,Jun 01,"5,012","Jun 01: 5,012 projected cases per day"
2020-06-02,mod_2,181013,3252385,Soc. Dist. + Travel Ban,solid,Jun 02,"181,013","Jun 02: 181,013 projected cases per day"
2020-06-02,mod_4,20591,75769,Moderate return,solid,Jun 02,"20,591","Jun 02: 20,591 projected cases per day"
2020-06-02,mod_5,93746,729157,Normal (pre-intervention),solid,Jun 02,"93,746","Jun 02: 93,746 projected cases per day"
2020-06-02,mod_6,5518,17370,Cautious return,solid,Jun 02,"5,518","Jun 02: 5,518 projected cases per day"
2020-06-03,mod_2,183390,3336537,Soc. Dist. + Travel Ban,solid,Jun 03,"183,390","Jun 03: 183,390 projected cases per day"
2020-06-03,mod_4,22515,73250,Moderate return,solid,Jun 03,"22,515","Jun 03: 22,515 projected cases per day"
2020-06-03,mod_5,100475,877210,Normal (pre-intervention),solid,Jun 03,"100,475","Jun 03: 100,475 projected cases per day"
2020-06-03,mod_6,6016,16636,Cautious return,solid,Jun 03,"6,016","Jun 03: 6,016 projected cases per day"
2020-06-04,mod_2,185645,3289288,Soc. Dist. + Travel Ban,solid,Jun 04,"185,645","Jun 04: 185,645 projected cases per day"
2020-06-04,mod_4,24594,84624,Moderate return,solid,Jun 04,"24,594","Jun 04: 24,594 projected cases per day"
2020-06-04,mod_5,106629,1047968,Normal (pre-intervention),solid,Jun 04,"106,629","Jun 04: 106,629 projected cases per day"
2020-06-04,mod_6,6558,18603,Cautious return,solid,Jun 04,"6,558","Jun 04: 6,558 projected cases per day"
2020-06-05,mod_2,187581,3157957,Soc. Dist. + Travel Ban,solid,Jun 05,"187,581","Jun 05: 187,581 projected cases per day"
2020-06-05,mod_4,26666,96969,Moderate return,solid,Jun 05,"26,666","Jun 05: 26,666 projected cases per day"
2020-06-05,mod_5,112371,1258152,Normal (pre-intervention),solid,Jun 05,"112,371","Jun 05: 112,371 projected cases per day"
2020-06-05,mod_6,7100,16451,Cautious return,solid,Jun 05,"7,100","Jun 05: 7,100 projected cases per day"
2020-06-06,mod_2,189385,3101597,Soc. Dist. + Travel Ban,solid,Jun 06,"189,385","Jun 06: 189,385 projected cases per day"
2020-06-06,mod_4,28817,118752,Moderate return,solid,Jun 06,"28,817","Jun 06: 28,817 projected cases per day"
2020-06-06,mod_5,117753,1490314,Normal (pre-intervention),solid,Jun 06,"117,753","Jun 06: 117,753 projected cases per day"
2020-06-06,mod_6,7686,26166,Cautious return,solid,Jun 06,"7,686","Jun 06: 7,686 projected cases per day"
2020-06-07,mod_2,190951,2896712,Soc. Dist. + Travel Ban,solid,Jun 07,"190,951","Jun 07: 190,951 projected cases per day"
2020-06-07,mod_4,30954,117415,Moderate return,solid,Jun 07,"30,954","Jun 07: 30,954 projected cases per day"
2020-06-07,mod_5,122563,1736961,Normal (pre-intervention),solid,Jun 07,"122,563","Jun 07: 122,563 projected cases per day"
2020-06-07,mod_6,8278,22045,Cautious return,solid,Jun 07,"8,278","Jun 07: 8,278 projected cases per day"
2020-06-08,mod_2,192223,2888583,Soc. Dist. + Travel Ban,solid,Jun 08,"192,223","Jun 08: 192,223 projected cases per day"
2020-06-08,mod_4,33191,149845,Moderate return,solid,Jun 08,"33,191","Jun 08: 33,191 projected cases per day"
2020-06-08,mod_5,127039,1838333,Normal (pre-intervention),solid,Jun 08,"127,039","Jun 08: 127,039 projected cases per day"
2020-06-08,mod_6,8893,23854,Cautious return,solid,Jun 08,"8,893","Jun 08: 8,893 projected cases per day"
2020-06-09,mod_2,193361,2520687,Soc. Dist. + Travel Ban,solid,Jun 09,"193,361","Jun 09: 193,361 projected cases per day"
2020-06-09,mod_4,35386,160297,Moderate return,solid,Jun 09,"35,386","Jun 09: 35,386 projected cases per day"
2020-06-09,mod_5,130967,2137062,Normal (pre-intervention),solid,Jun 09,"130,967","Jun 09: 130,967 projected cases per day"
2020-06-09,mod_6,9527,20740,Cautious return,solid,Jun 09,"9,527","Jun 09: 9,527 projected cases per day"
2020-06-10,mod_2,194276,2492111,Soc. Dist. + Travel Ban,solid,Jun 10,"194,276","Jun 10: 194,276 projected cases per day"
2020-06-10,mod_4,37576,179017,Moderate return,solid,Jun 10,"37,576","Jun 10: 37,576 projected cases per day"
2020-06-10,mod_5,134535,2487271,Normal (pre-intervention),solid,Jun 10,"134,535","Jun 10: 134,535 projected cases per day"
2020-06-10,mod_6,10172,34501,Cautious return,solid,Jun 10,"10,172","Jun 10: 10,172 projected cases per day"
2020-06-11,mod_2,195036,2316390,Soc. Dist. + Travel Ban,solid,Jun 11,"195,036","Jun 11: 195,036 projected cases per day"
2020-06-11,mod_4,39683,199561,Moderate return,solid,Jun 11,"39,683","Jun 11: 39,683 projected cases per day"
2020-06-11,mod_5,137706,2612875,Normal (pre-intervention),solid,Jun 11,"137,706","Jun 11: 137,706 projected cases per day"
2020-06-11,mod_6,10854,28630,Cautious return,solid,Jun 11,"10,854","Jun 11: 10,854 projected cases per day"
2020-06-12,mod_2,195431,2114457,Soc. Dist. + Travel Ban,solid,Jun 12,"195,431","Jun 12: 195,431 projected cases per day"
2020-06-12,mod_4,41824,231262,Moderate return,solid,Jun 12,"41,824","Jun 12: 41,824 projected cases per day"
2020-06-12,mod_5,140478,2744682,Normal (pre-intervention),solid,Jun 12,"140,478","Jun 12: 140,478 projected cases per day"
2020-06-12,mod_6,11569,31325,Cautious return,solid,Jun 12,"11,569","Jun 12: 11,569 projected cases per day"
2020-06-13,mod_2,195600,1817244,Soc. Dist. + Travel Ban,solid,Jun 13,"195,600","Jun 13: 195,600 projected cases per day"
2020-06-13,mod_4,43915,257085,Moderate return,solid,Jun 13,"43,915","Jun 13: 43,915 projected cases per day"
2020-06-13,mod_5,142864,3041286,Normal (pre-intervention),solid,Jun 13,"142,864","Jun 13: 142,864 projected cases per day"
2020-06-13,mod_6,12242,36240,Cautious return,solid,Jun 13,"12,242","Jun 13: 12,242 projected cases per day"
2020-06-14,mod_2,195920,1660963,Soc. Dist. + Travel Ban,solid,Jun 14,"195,920","Jun 14: 195,920 projected cases per day"
2020-06-14,mod_4,45968,305647,Moderate return,solid,Jun 14,"45,968","Jun 14: 45,968 projected cases per day"
2020-06-14,mod_5,145058,3053268,Normal (pre-intervention),solid,Jun 14,"145,058","Jun 14: 145,058 projected cases per day"
2020-06-14,mod_6,12984,37009,Cautious return,solid,Jun 14,"12,984","Jun 14: 12,984 projected cases per day"
2020-06-15,mod_2,195896,1665849,Soc. Dist. + Travel Ban,solid,Jun 15,"195,896","Jun 15: 195,896 projected cases per day"
2020-06-15,mod_4,47946,319890,Moderate return,solid,Jun 15,"47,946","Jun 15: 47,946 projected cases per day"
2020-06-15,mod_5,146773,3184375,Normal (pre-intervention),solid,Jun 15,"146,773","Jun 15: 146,773 projected cases per day"
2020-06-15,mod_6,13725,38199,Cautious return,solid,Jun 15,"13,725","Jun 15: 13,725 projected cases per day"
2020-06-16,mod_2,195682,1750741,Soc. Dist. + Travel Ban,solid,Jun 16,"195,682","Jun 16: 195,682 projected cases per day"
2020-06-16,mod_4,49768,349700,Moderate return,solid,Jun 16,"49,768","Jun 16: 49,768 projected cases per day"
2020-06-16,mod_5,148106,3427790,Normal (pre-intervention),solid,Jun 16,"148,106","Jun 16: 148,106 projected cases per day"
2020-06-16,mod_6,14445,42225,Cautious return,solid,Jun 16,"14,445","Jun 16: 14,445 projected cases per day"
2020-06-17,mod_2,195112,1626485,Soc. Dist. + Travel Ban,solid,Jun 17,"195,112","Jun 17: 195,112 projected cases per day"
2020-06-17,mod_4,51592,418817,Moderate return,solid,Jun 17,"51,592","Jun 17: 51,592 projected cases per day"
2020-06-17,mod_5,149297,3532117,Normal (pre-intervention),solid,Jun 17,"149,297","Jun 17: 149,297 projected cases per day"
2020-06-17,mod_6,15122,46463,Cautious return,solid,Jun 17,"15,122","Jun 17: 15,122 projected cases per day"
2020-06-18,mod_2,194952,1408206,Soc. Dist. + Travel Ban,solid,Jun 18,"194,952","Jun 18: 194,952 projected cases per day"
2020-06-18,mod_4,53206,448901,Moderate return,solid,Jun 18,"53,206","Jun 18: 53,206 projected cases per day"
2020-06-18,mod_5,150078,3644319,Normal (pre-intervention),solid,Jun 18,"150,078","Jun 18: 150,078 projected cases per day"
2020-06-18,mod_6,15853,55908,Cautious return,solid,Jun 18,"15,853","Jun 18: 15,853 projected cases per day"
2020-06-19,mod_2,194219,1369781,Soc. Dist. + Travel Ban,solid,Jun 19,"194,219","Jun 19: 194,219 projected cases per day"
2020-06-19,mod_4,54930,472266,Moderate return,solid,Jun 19,"54,930","Jun 19: 54,930 projected cases per day"
2020-06-19,mod_5,150628,3894103,Normal (pre-intervention),solid,Jun 19,"150,628","Jun 19: 150,628 projected cases per day"
2020-06-19,mod_6,16560,48247,Cautious return,solid,Jun 19,"16,560","Jun 19: 16,560 projected cases per day"
2020-06-20,mod_2,193309,1134737,Soc. Dist. + Travel Ban,solid,Jun 20,"193,309","Jun 20: 193,309 projected cases per day"
2020-06-20,mod_4,56407,579930,Moderate return,solid,Jun 20,"56,407","Jun 20: 56,407 projected cases per day"
2020-06-20,mod_5,150960,3752754,Normal (pre-intervention),solid,Jun 20,"150,960","Jun 20: 150,960 projected cases per day"
2020-06-20,mod_6,17322,59787,Cautious return,solid,Jun 20,"17,322","Jun 20: 17,322 projected cases per day"
2020-06-21,mod_2,192404,1292387,Soc. Dist. + Travel Ban,solid,Jun 21,"192,404","Jun 21: 192,404 projected cases per day"
2020-06-21,mod_4,57752,607877,Moderate return,solid,Jun 21,"57,752","Jun 21: 57,752 projected cases per day"
2020-06-21,mod_5,150803,3859339,Normal (pre-intervention),solid,Jun 21,"150,803","Jun 21: 150,803 projected cases per day"
2020-06-21,mod_6,17937,58202,Cautious return,solid,Jun 21,"17,937","Jun 21: 17,937 projected cases per day"
2020-06-22,mod_2,191609,961096,Soc. Dist. + Travel Ban,solid,Jun 22,"191,609","Jun 22: 191,609 projected cases per day"
2020-06-22,mod_4,59164,687533,Moderate return,solid,Jun 22,"59,164","Jun 22: 59,164 projected cases per day"
2020-06-22,mod_5,150552,4004838,Normal (pre-intervention),solid,Jun 22,"150,552","Jun 22: 150,552 projected cases per day"
2020-06-22,mod_6,18659,69000,Cautious return,solid,Jun 22,"18,659","Jun 22: 18,659 projected cases per day"
2020-06-23,mod_2,190511,1070036,Soc. Dist. + Travel Ban,solid,Jun 23,"190,511","Jun 23: 190,511 projected cases per day"
2020-06-23,mod_4,60345,709531,Moderate return,solid,Jun 23,"60,345","Jun 23: 60,345 projected cases per day"
2020-06-23,mod_5,149958,3755775,Normal (pre-intervention),solid,Jun 23,"149,958","Jun 23: 149,958 projected cases per day"
2020-06-23,mod_6,19336,63576,Cautious return,solid,Jun 23,"19,336","Jun 23: 19,336 projected cases per day"
2020-06-24,mod_2,189348,947724,Soc. Dist. + Travel Ban,solid,Jun 24,"189,348","Jun 24: 189,348 projected cases per day"
2020-06-24,mod_4,61495,790073,Moderate return,solid,Jun 24,"61,495","Jun 24: 61,495 projected cases per day"
2020-06-24,mod_5,149173,3639680,Normal (pre-intervention),solid,Jun 24,"149,173","Jun 24: 149,173 projected cases per day"
2020-06-24,mod_6,19935,79567,Cautious return,solid,Jun 24,"19,935","Jun 24: 19,935 projected cases per day"
2020-06-25,mod_2,187993,844517,Soc. Dist. + Travel Ban,solid,Jun 25,"187,993","Jun 25: 187,993 projected cases per day"
2020-06-25,mod_4,62511,894542,Moderate return,solid,Jun 25,"62,511","Jun 25: 62,511 projected cases per day"
2020-06-25,mod_5,148189,3501250,Normal (pre-intervention),solid,Jun 25,"148,189","Jun 25: 148,189 projected cases per day"
2020-06-25,mod_6,20588,84711,Cautious return,solid,Jun 25,"20,588","Jun 25: 20,588 projected cases per day"
2020-06-26,mod_2,186739,838014,Soc. Dist. + Travel Ban,solid,Jun 26,"186,739","Jun 26: 186,739 projected cases per day"
2020-06-26,mod_4,63497,971080,Moderate return,solid,Jun 26,"63,497","Jun 26: 63,497 projected cases per day"
2020-06-26,mod_5,147192,3329264,Normal (pre-intervention),solid,Jun 26,"147,192","Jun 26: 147,192 projected cases per day"
2020-06-26,mod_6,21149,82823,Cautious return,solid,Jun 26,"21,149","Jun 26: 21,149 projected cases per day"
2020-06-27,mod_2,185136,735854,Soc. Dist. + Travel Ban,solid,Jun 27,"185,136","Jun 27: 185,136 projected cases per day"
2020-06-27,mod_4,64429,1001467,Moderate return,solid,Jun 27,"64,429","Jun 27: 64,429 projected cases per day"
2020-06-27,mod_5,145841,3045892,Normal (pre-intervention),solid,Jun 27,"145,841","Jun 27: 145,841 projected cases per day"
2020-06-27,mod_6,21783,81215,Cautious return,solid,Jun 27,"21,783","Jun 27: 21,783 projected cases per day"
2020-06-28,mod_2,183403,666774,Soc. Dist. + Travel Ban,solid,Jun 28,"183,403","Jun 28: 183,403 projected cases per day"
2020-06-28,mod_4,65243,1069858,Moderate return,solid,Jun 28,"65,243","Jun 28: 65,243 projected cases per day"
2020-06-28,mod_5,144347,3111518,Normal (pre-intervention),solid,Jun 28,"144,347","Jun 28: 144,347 projected cases per day"
2020-06-28,mod_6,22332,115255,Cautious return,solid,Jun 28,"22,332","Jun 28: 22,332 projected cases per day"
2020-06-29,mod_2,181815,700214,Soc. Dist. + Travel Ban,solid,Jun 29,"181,815","Jun 29: 181,815 projected cases per day"
