Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-05-19,mod_4,9211,28606,Moderate return,solid,May 19,"9,211","May 19: 9,211 projected cases per day"
2020-05-19,mod_5,47100,174817,Normal (pre-intervention),solid,May 19,"47,100","May 19: 47,100 projected cases per day"
2020-05-19,mod_6,2240,9298,Cautious return,solid,May 19,"2,240","May 19: 2,240 projected cases per day"
2020-05-20,mod_2,218202,3767082,Soc. Dist. + Travel Ban,solid,May 20,"218,202","May 20: 218,202 projected cases per day"
2020-05-20,mod_4,10845,27295,Moderate return,solid,May 20,"10,845","May 20: 10,845 projected cases per day"
2020-05-20,mod_5,54425,210037,Normal (pre-intervention),solid,May 20,"54,425","May 20: 54,425 projected cases per day"
2020-05-20,mod_6,2548,8869,Cautious return,solid,May 20,"2,548","May 20: 2,548 projected cases per day"
2020-05-21,mod_2,224617,4061231,Soc. Dist. + Travel Ban,solid,May 21,"224,617","May 21: 224,617 projected cases per day"
2020-05-21,mod_4,12619,34952,Moderate return,solid,May 21,"12,619","May 21: 12,619 projected cases per day"
2020-05-21,mod_5,62098,271613,Normal (pre-intervention),solid,May 21,"62,098","May 21: 62,098 projected cases per day"
2020-05-21,mod_6,2951,13233,Cautious return,solid,May 21,"2,951","May 21: 2,951 projected cases per day"
2020-05-22,mod_2,231029,4182336,Soc. Dist. + Travel Ban,solid,May 22,"231,029","May 22: 231,029 projected cases per day"
2020-05-22,mod_4,14591,36127,Moderate return,solid,May 22,"14,591","May 22: 14,591 projected cases per day"
2020-05-22,mod_5,69991,335584,Normal (pre-intervention),solid,May 22,"69,991","May 22: 69,991 projected cases per day"
2020-05-22,mod_6,3368,8697,Cautious return,solid,May 22,"3,368","May 22: 3,368 projected cases per day"
2020-05-23,mod_2,236806,4267488,Soc. Dist. + Travel Ban,solid,May 23,"236,806","May 23: 236,806 projected cases per day"
2020-05-23,mod_4,16602,46108,Moderate return,solid,May 23,"16,602","May 23: 16,602 projected cases per day"
2020-05-23,mod_5,78009,420548,Normal (pre-intervention),solid,May 23,"78,009","May 23: 78,009 projected cases per day"
2020-05-23,mod_6,3846,14062,Cautious return,solid,May 23,"3,846","May 23: 3,846 projected cases per day"
2020-05-24,mod_2,242119,4307973,Soc. Dist. + Travel Ban,solid,May 24,"242,119","May 24: 242,119 projected cases per day"
2020-05-24,mod_4,18757,49654,Moderate return,solid,May 24,"18,757","May 24: 18,757 projected cases per day"
2020-05-24,mod_5,86167,547876,Normal (pre-intervention),solid,May 24,"86,167","May 24: 86,167 projected cases per day"
2020-05-24,mod_6,4339,11360,Cautious return,solid,May 24,"4,339","May 24: 4,339 projected cases per day"
2020-05-25,mod_2,246786,4324541,Soc. Dist. + Travel Ban,solid,May 25,"246,786","May 25: 246,786 projected cases per day"
2020-05-25,mod_4,20977,57408,Moderate return,solid,May 25,"20,977","May 25: 20,977 projected cases per day"
2020-05-25,mod_5,94415,651586,Normal (pre-intervention),solid,May 25,"94,415","May 25: 94,415 projected cases per day"
2020-05-25,mod_6,4873,15908,Cautious return,solid,May 25,"4,873","May 25: 4,873 projected cases per day"
2020-05-26,mod_2,251296,4197018,Soc. Dist. + Travel Ban,solid,May 26,"251,296","May 26: 251,296 projected cases per day"
2020-05-26,mod_4,23224,68874,Moderate return,solid,May 26,"23,224","May 26: 23,224 projected cases per day"
2020-05-26,mod_5,102379,816865,Normal (pre-intervention),solid,May 26,"102,379","May 26: 102,379 projected cases per day"
2020-05-26,mod_6,5469,15432,Cautious return,solid,May 26,"5,469","May 26: 5,469 projected cases per day"
2020-05-27,mod_2,255223,4081558,Soc. Dist. + Travel Ban,solid,May 27,"255,223","May 27: 255,223 projected cases per day"
2020-05-27,mod_4,25538,67632,Moderate return,solid,May 27,"25,538","May 27: 25,538 projected cases per day"
2020-05-27,mod_5,110317,991122,Normal (pre-intervention),solid,May 27,"110,317","May 27: 110,317 projected cases per day"
2020-05-27,mod_6,6086,16095,Cautious return,solid,May 27,"6,086","May 27: 6,086 projected cases per day"
2020-05-28,mod_2,258526,3707407,Soc. Dist. + Travel Ban,solid,May 28,"258,526","May 28: 258,526 projected cases per day"
2020-05-28,mod_4,27896,89568,Moderate return,solid,May 28,"27,896","May 28: 27,896 projected cases per day"
2020-05-28,mod_5,117668,1217932,Normal (pre-intervention),solid,May 28,"117,668","May 28: 117,668 projected cases per day"
2020-05-28,mod_6,6742,14953,Cautious return,solid,May 28,"6,742","May 28: 6,742 projected cases per day"
2020-05-29,mod_2,261603,3861241,Soc. Dist. + Travel Ban,solid,May 29,"261,603","May 29: 261,603 projected cases per day"
2020-05-29,mod_4,30203,91302,Moderate return,solid,May 29,"30,203","May 29: 30,203 projected cases per day"
2020-05-29,mod_5,124637,1492287,Normal (pre-intervention),solid,May 29,"124,637","May 29: 124,637 projected cases per day"
2020-05-29,mod_6,7430,24674,Cautious return,solid,May 29,"7,430","May 29: 7,430 projected cases per day"
2020-05-30,mod_2,264189,3396364,Soc. Dist. + Travel Ban,solid,May 30,"264,189","May 30: 264,189 projected cases per day"
2020-05-30,mod_4,32493,110735,Moderate return,solid,May 30,"32,493","May 30: 32,493 projected cases per day"
2020-05-30,mod_5,130941,1746553,Normal (pre-intervention),solid,May 30,"130,941","May 30: 130,941 projected cases per day"
2020-05-30,mod_6,8143,16371,Cautious return,solid,May 30,"8,143","May 30: 8,143 projected cases per day"
2020-05-31,mod_2,266142,3042420,Soc. Dist. + Travel Ban,solid,May 31,"266,142","May 31: 266,142 projected cases per day"
2020-05-31,mod_4,34795,127046,Moderate return,solid,May 31,"34,795","May 31: 34,795 projected cases per day"
2020-05-31,mod_5,136521,1953583,Normal (pre-intervention),solid,May 31,"136,521","May 31: 136,521 projected cases per day"
2020-05-31,mod_6,8873,22824,Cautious return,solid,May 31,"8,873","May 31: 8,873 projected cases per day"
2020-06-01,mod_2,267868,2893838,Soc. Dist. + Travel Ban,solid,Jun 01,"267,868","Jun 01: 267,868 projected cases per day"
2020-06-01,mod_4,37058,146259,Moderate return,solid,Jun 01,"37,058","Jun 01: 37,058 projected cases per day"
2020-06-01,mod_5,141256,2201464,Normal (pre-intervention),solid,Jun 01,"141,256","Jun 01: 141,256 projected cases per day"
2020-06-01,mod_6,9610,22258,Cautious return,solid,Jun 01,"9,610","Jun 01: 9,610 projected cases per day"
2020-06-02,mod_2,269356,2718316,Soc. Dist. + Travel Ban,solid,Jun 02,"269,356","Jun 02: 269,356 projected cases per day"
2020-06-02,mod_4,39345,159244,Moderate return,solid,Jun 02,"39,345","Jun 02: 39,345 projected cases per day"
2020-06-02,mod_5,145457,2552480,Normal (pre-intervention),solid,Jun 02,"145,457","Jun 02: 145,457 projected cases per day"
2020-06-02,mod_6,10382,25180,Cautious return,solid,Jun 02,"10,382","Jun 02: 10,382 projected cases per day"
2020-06-03,mod_2,270188,2459600,Soc. Dist. + Travel Ban,solid,Jun 03,"270,188","Jun 03: 270,188 projected cases per day"
2020-06-03,mod_4,41618,180613,Moderate return,solid,Jun 03,"41,618","Jun 03: 41,618 projected cases per day"
2020-06-03,mod_5,149241,2863732,Normal (pre-intervention),solid,Jun 03,"149,241","Jun 03: 149,241 projected cases per day"
2020-06-03,mod_6,11148,29103,Cautious return,solid,Jun 03,"11,148","Jun 03: 11,148 projected cases per day"
2020-06-04,mod_2,270676,2266533,Soc. Dist. + Travel Ban,solid,Jun 04,"270,676","Jun 04: 270,676 projected cases per day"
2020-06-04,mod_4,43823,209533,Moderate return,solid,Jun 04,"43,823","Jun 04: 43,823 projected cases per day"
2020-06-04,mod_5,152253,2955122,Normal (pre-intervention),solid,Jun 04,"152,253","Jun 04: 152,253 projected cases per day"
2020-06-04,mod_6,11983,27378,Cautious return,solid,Jun 04,"11,983","Jun 04: 11,983 projected cases per day"
2020-06-05,mod_2,271133,2143099,Soc. Dist. + Travel Ban,solid,Jun 05,"271,133","Jun 05: 271,133 projected cases per day"
2020-06-05,mod_4,45908,238551,Moderate return,solid,Jun 05,"45,908","Jun 05: 45,908 projected cases per day"
2020-06-05,mod_5,154905,3241466,Normal (pre-intervention),solid,Jun 05,"154,905","Jun 05: 154,905 projected cases per day"
2020-06-05,mod_6,12822,35179,Cautious return,solid,Jun 05,"12,822","Jun 05: 12,822 projected cases per day"
2020-06-06,mod_2,270958,1956307,Soc. Dist. + Travel Ban,solid,Jun 06,"270,958","Jun 06: 270,958 projected cases per day"
2020-06-06,mod_4,48032,261903,Moderate return,solid,Jun 06,"48,032","Jun 06: 48,032 projected cases per day"
2020-06-06,mod_5,157080,3299028,Normal (pre-intervention),solid,Jun 06,"157,080","Jun 06: 157,080 projected cases per day"
2020-06-06,mod_6,13599,33946,Cautious return,solid,Jun 06,"13,599","Jun 06: 13,599 projected cases per day"
2020-06-07,mod_2,270576,1670640,Soc. Dist. + Travel Ban,solid,Jun 07,"270,576","Jun 07: 270,576 projected cases per day"
2020-06-07,mod_4,50141,318834,Moderate return,solid,Jun 07,"50,141","Jun 07: 50,141 projected cases per day"
2020-06-07,mod_5,158832,3661904,Normal (pre-intervention),solid,Jun 07,"158,832","Jun 07: 158,832 projected cases per day"
2020-06-07,mod_6,14453,39351,Cautious return,solid,Jun 07,"14,453","Jun 07: 14,453 projected cases per day"
2020-06-08,mod_2,269577,1576818,Soc. Dist. + Travel Ban,solid,Jun 08,"269,577","Jun 08: 269,577 projected cases per day"
2020-06-08,mod_4,52107,330393,Moderate return,solid,Jun 08,"52,107","Jun 08: 52,107 projected cases per day"
2020-06-08,mod_5,160100,3791168,Normal (pre-intervention),solid,Jun 08,"160,100","Jun 08: 160,100 projected cases per day"
2020-06-08,mod_6,15330,32032,Cautious return,solid,Jun 08,"15,330","Jun 08: 15,330 projected cases per day"
2020-06-09,mod_2,268573,1372812,Soc. Dist. + Travel Ban,solid,Jun 09,"268,573","Jun 09: 268,573 projected cases per day"
2020-06-09,mod_4,54049,395500,Moderate return,solid,Jun 09,"54,049","Jun 09: 54,049 projected cases per day"
2020-06-09,mod_5,161122,3673029,Normal (pre-intervention),solid,Jun 09,"161,122","Jun 09: 161,122 projected cases per day"
2020-06-09,mod_6,16150,45774,Cautious return,solid,Jun 09,"16,150","Jun 09: 16,150 projected cases per day"
2020-06-10,mod_2,267331,1413442,Soc. Dist. + Travel Ban,solid,Jun 10,"267,331","Jun 10: 267,331 projected cases per day"
2020-06-10,mod_4,55864,438922,Moderate return,solid,Jun 10,"55,864","Jun 10: 55,864 projected cases per day"
2020-06-10,mod_5,161887,3973399,Normal (pre-intervention),solid,Jun 10,"161,887","Jun 10: 161,887 projected cases per day"
2020-06-10,mod_6,17007,47358,Cautious return,solid,Jun 10,"17,007","Jun 10: 17,007 projected cases per day"
2020-06-11,mod_2,265707,1067450,Soc. Dist. + Travel Ban,solid,Jun 11,"265,707","Jun 11: 265,707 projected cases per day"
2020-06-11,mod_4,57644,492044,Moderate return,solid,Jun 11,"57,644","Jun 11: 57,644 projected cases per day"
2020-06-11,mod_5,162320,4045155,Normal (pre-intervention),solid,Jun 11,"162,320","Jun 11: 162,320 projected cases per day"
2020-06-11,mod_6,17872,46576,Cautious return,solid,Jun 11,"17,872","Jun 11: 17,872 projected cases per day"
2020-06-12,mod_2,263975,1099601,Soc. Dist. + Travel Ban,solid,Jun 12,"263,975","Jun 12: 263,975 projected cases per day"
2020-06-12,mod_4,59344,559441,Moderate return,solid,Jun 12,"59,344","Jun 12: 59,344 projected cases per day"
2020-06-12,mod_5,162520,4174980,Normal (pre-intervention),solid,Jun 12,"162,520","Jun 12: 162,520 projected cases per day"
2020-06-12,mod_6,18649,52480,Cautious return,solid,Jun 12,"18,649","Jun 12: 18,649 projected cases per day"
2020-06-13,mod_2,262301,990540,Soc. Dist. + Travel Ban,solid,Jun 13,"262,301","Jun 13: 262,301 projected cases per day"
2020-06-13,mod_4,60866,573353,Moderate return,solid,Jun 13,"60,866","Jun 13: 60,866 projected cases per day"
2020-06-13,mod_5,162083,4387619,Normal (pre-intervention),solid,Jun 13,"162,083","Jun 13: 162,083 projected cases per day"
2020-06-13,mod_6,19450,52710,Cautious return,solid,Jun 13,"19,450","Jun 13: 19,450 projected cases per day"
2020-06-14,mod_2,260320,860175,Soc. Dist. + Travel Ban,solid,Jun 14,"260,320","Jun 14: 260,320 projected cases per day"
2020-06-14,mod_4,62343,677770,Moderate return,solid,Jun 14,"62,343","Jun 14: 62,343 projected cases per day"
2020-06-14,mod_5,161682,4051301,Normal (pre-intervention),solid,Jun 14,"161,682","Jun 14: 161,682 projected cases per day"
2020-06-14,mod_6,20283,71550,Cautious return,solid,Jun 14,"20,283","Jun 14: 20,283 projected cases per day"
2020-06-15,mod_2,258125,959376,Soc. Dist. + Travel Ban,solid,Jun 15,"258,125","Jun 15: 258,125 projected cases per day"
2020-06-15,mod_4,63687,677144,Moderate return,solid,Jun 15,"63,687","Jun 15: 63,687 projected cases per day"
2020-06-15,mod_5,161212,4089174,Normal (pre-intervention),solid,Jun 15,"161,212","Jun 15: 161,212 projected cases per day"
2020-06-15,mod_6,20991,64221,Cautious return,solid,Jun 15,"20,991","Jun 15: 20,991 projected cases per day"
2020-06-16,mod_2,255838,785842,Soc. Dist. + Travel Ban,solid,Jun 16,"255,838","Jun 16: 255,838 projected cases per day"
2020-06-16,mod_4,64963,796521,Moderate return,solid,Jun 16,"64,963","Jun 16: 64,963 projected cases per day"
2020-06-16,mod_5,160422,4032069,Normal (pre-intervention),solid,Jun 16,"160,422","Jun 16: 160,422 projected cases per day"
2020-06-16,mod_6,21789,61523,Cautious return,solid,Jun 16,"21,789","Jun 16: 21,789 projected cases per day"
2020-06-17,mod_2,253217,762235,Soc. Dist. + Travel Ban,solid,Jun 17,"253,217","Jun 17: 253,217 projected cases per day"
2020-06-17,mod_4,66200,892798,Moderate return,solid,Jun 17,"66,200","Jun 17: 66,200 projected cases per day"
2020-06-17,mod_5,159559,3799515,Normal (pre-intervention),solid,Jun 17,"159,559","Jun 17: 159,559 projected cases per day"
2020-06-17,mod_6,22521,80539,Cautious return,solid,Jun 17,"22,521","Jun 17: 22,521 projected cases per day"
2020-06-18,mod_2,250614,749806,Soc. Dist. + Travel Ban,solid,Jun 18,"250,614","Jun 18: 250,614 projected cases per day"
2020-06-18,mod_4,67248,889658,Moderate return,solid,Jun 18,"67,248","Jun 18: 67,248 projected cases per day"
2020-06-18,mod_5,158729,3616228,Normal (pre-intervention),solid,Jun 18,"158,729","Jun 18: 158,729 projected cases per day"
2020-06-18,mod_6,23276,81528,Cautious return,solid,Jun 18,"23,276","Jun 18: 23,276 projected cases per day"
2020-06-19,mod_2,248329,625082,Soc. Dist. + Travel Ban,solid,Jun 19,"248,329","Jun 19: 248,329 projected cases per day"
2020-06-19,mod_4,68370,947367,Moderate return,solid,Jun 19,"68,370","Jun 19: 68,370 projected cases per day"
2020-06-19,mod_5,157462,3418569,Normal (pre-intervention),solid,Jun 19,"157,462","Jun 19: 157,462 projected cases per day"
2020-06-19,mod_6,23981,102458,Cautious return,solid,Jun 19,"23,981","Jun 19: 23,981 projected cases per day"
2020-06-20,mod_2,245548,593455,Soc. Dist. + Travel Ban,solid,Jun 20,"245,548","Jun 20: 245,548 projected cases per day"
2020-06-20,mod_4,69231,1056543,Moderate return,solid,Jun 20,"69,231","Jun 20: 69,231 projected cases per day"
2020-06-20,mod_5,156359,3031749,Normal (pre-intervention),solid,Jun 20,"156,359","Jun 20: 156,359 projected cases per day"
2020-06-20,mod_6,24655,88747,Cautious return,solid,Jun 20,"24,655","Jun 20: 24,655 projected cases per day"
2020-06-21,mod_2,242864,593495,Soc. Dist. + Travel Ban,solid,Jun 21,"242,864","Jun 21: 242,864 projected cases per day"
2020-06-21,mod_4,69881,1183028,Moderate return,solid,Jun 21,"69,881","Jun 21: 69,881 projected cases per day"
2020-06-21,mod_5,154939,2948151,Normal (pre-intervention),solid,Jun 21,"154,939","Jun 21: 154,939 projected cases per day"
2020-06-21,mod_6,25348,106685,Cautious return,solid,Jun 21,"25,348","Jun 21: 25,348 projected cases per day"
2020-06-22,mod_2,240104,502754,Soc. Dist. + Travel Ban,solid,Jun 22,"240,104","Jun 22: 240,104 projected cases per day"
2020-06-22,mod_4,70600,1203918,Moderate return,solid,Jun 22,"70,600","Jun 22: 70,600 projected cases per day"
2020-06-22,mod_5,153515,2743499,Normal (pre-intervention),solid,Jun 22,"153,515","Jun 22: 153,515 projected cases per day"
2020-06-22,mod_6,25898,107132,Cautious return,solid,Jun 22,"25,898","Jun 22: 25,898 projected cases per day"
2020-06-23,mod_2,237115,444292,Soc. Dist. + Travel Ban,solid,Jun 23,"237,115","Jun 23: 237,115 projected cases per day"
2020-06-23,mod_4,71193,1254700,Moderate return,solid,Jun 23,"71,193","Jun 23: 71,193 projected cases per day"
2020-06-23,mod_5,151998,2618259,Normal (pre-intervention),solid,Jun 23,"151,998","Jun 23: 151,998 projected cases per day"
2020-06-23,mod_6,26581,138339,Cautious return,solid,Jun 23,"26,581","Jun 23: 26,581 projected cases per day"
2020-06-24,mod_2,234317,473413,Soc. Dist. + Travel Ban,solid,Jun 24,"234,317","Jun 24: 234,317 projected cases per day"
2020-06-24,mod_4,71728,1348039,Moderate return,solid,Jun 24,"71,728","Jun 24: 71,728 projected cases per day"
2020-06-24,mod_5,150303,2257903,Normal (pre-intervention),solid,Jun 24,"150,303","Jun 24: 150,303 projected cases per day"
2020-06-24,mod_6,27058,130915,Cautious return,solid,Jun 24,"27,058","Jun 24: 27,058 projected cases per day"
2020-06-25,mod_2,231014,552765,Soc. Dist. + Travel Ban,solid,Jun 25,"231,014","Jun 25: 231,014 projected cases per day"
2020-06-25,mod_4,72177,1549675,Moderate return,solid,Jun 25,"72,177","Jun 25: 72,177 projected cases per day"
2020-06-25,mod_5,148548,2147647,Normal (pre-intervention),solid,Jun 25,"148,548","Jun 25: 148,548 projected cases per day"
2020-06-25,mod_6,27618,136143,Cautious return,solid,Jun 25,"27,618","Jun 25: 27,618 projected cases per day"
2020-06-26,mod_2,228067,353709,Soc. Dist. + Travel Ban,solid,Jun 26,"228,067","Jun 26: 228,067 projected cases per day"
2020-06-26,mod_4,72411,1545927,Moderate return,solid,Jun 26,"72,411","Jun 26: 72,411 projected cases per day"
2020-06-26,mod_5,146651,1833843,Normal (pre-intervention),solid,Jun 26,"146,651","Jun 26: 146,651 projected cases per day"
2020-06-26,mod_6,28209,159581,Cautious return,solid,Jun 26,"28,209","Jun 26: 28,209 projected cases per day"
2020-06-27,mod_2,225060,344775,Soc. Dist. + Travel Ban,solid,Jun 27,"225,060","Jun 27: 225,060 projected cases per day"
2020-06-27,mod_4,72690,1603990,Moderate return,solid,Jun 27,"72,690","Jun 27: 72,690 projected cases per day"
2020-06-27,mod_5,144664,1712834,Normal (pre-intervention),solid,Jun 27,"144,664","Jun 27: 144,664 projected cases per day"
2020-06-27,mod_6,28658,144259,Cautious return,solid,Jun 27,"28,658","Jun 27: 28,658 projected cases per day"
2020-06-28,mod_2,221702,270465,Soc. Dist. + Travel Ban,solid,Jun 28,"221,702","Jun 28: 221,702 projected cases per day"
2020-06-28,mod_4,72792,1846163,Moderate return,solid,Jun 28,"72,792","Jun 28: 72,792 projected cases per day"
2020-06-28,mod_5,142651,1572748,Normal (pre-intervention),solid,Jun 28,"142,651","Jun 28: 142,651 projected cases per day"
