place,r,lower,upper
Andhra Pradesh,1.6109105247478266,1.59790368301542,1.6239694378010707
Assam,2.071717279705356,2.034854482382205,2.108908506508515
Bihar,1.5132061632772131,1.5013349413489796,1.5251235020967766
Chhattisgarh,1.0668027282175643,1.0592900045359317,1.0743416377003705
Delhi,1.1386109796919892,1.1321834397148778,1.1450564668461212
Gujarat,1.3571958883456454,1.3471291683724893,1.367299572837249
Haryana,1.5204055607623685,1.507829728367096,1.533032978011709
India,1.3224507288520047,1.3204835818909892,1.3244193203362364
Jharkhand,1.3909219457676476,1.3752157063128585,1.4067161688911132
Karnataka,1.644824588990248,1.6365869417796468,1.6530826987969518
Kerala,1.7366595477574982,1.7275681665925502,1.745774509268942
Madhya Pradesh,1.174146672261571,1.1651512639553057,1.1831761943150811
Maharashtra,1.0109180021389674,1.0074086888117848,1.014433334497506
Odisha,1.6326468909881706,1.6148028087801807,1.6505878155756568
Punjab,1.3290751596943238,1.3142695072607837,1.3439626583693414
Rajasthan,1.5079151611565071,1.4973558974321277,1.5185110349405735
Tamil Nadu,1.4558112715881226,1.4453740841928913,1.4662855686300262
Telangana,1.554241030394881,1.538364536023545,1.5701980979634778
Uttar Pradesh,1.2773818317407164,1.2713592979232848,1.283418402761604
Uttarakhand,1.6784896167610972,1.6575013190753403,1.6996084810282865
West Bengal,1.6710006945507379,1.6588922722812038,1.6831526949115736
