Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-06-29,mod_6,6557,45419,Cautious return,solid,Jun 29,"6,557","Jun 29: 6,557 projected cases per day"
2020-06-30,mod_2,25750,238395,Soc. Dist. + Travel Ban,solid,Jun 30,"25,750","Jun 30: 25,750 projected cases per day"
2020-06-30,mod_4,16321,319578,Moderate return,solid,Jun 30,"16,321","Jun 30: 16,321 projected cases per day"
2020-06-30,mod_5,33771,563602,Normal (pre-intervention),solid,Jun 30,"33,771","Jun 30: 33,771 projected cases per day"
2020-06-30,mod_6,6651,47936,Cautious return,solid,Jun 30,"6,651","Jun 30: 6,651 projected cases per day"
2020-07-01,mod_2,25660,248348,Soc. Dist. + Travel Ban,solid,Jul 01,"25,660","Jul 01: 25,660 projected cases per day"
2020-07-01,mod_4,16410,341010,Moderate return,solid,Jul 01,"16,410","Jul 01: 16,410 projected cases per day"
2020-07-01,mod_5,33430,431653,Normal (pre-intervention),solid,Jul 01,"33,430","Jul 01: 33,430 projected cases per day"
2020-07-01,mod_6,6754,62594,Cautious return,solid,Jul 01,"6,754","Jul 01: 6,754 projected cases per day"
2020-07-02,mod_2,25556,201256,Soc. Dist. + Travel Ban,solid,Jul 02,"25,556","Jul 02: 25,556 projected cases per day"
2020-07-02,mod_4,16502,368355,Moderate return,solid,Jul 02,"16,502","Jul 02: 16,502 projected cases per day"
2020-07-02,mod_5,33028,488301,Normal (pre-intervention),solid,Jul 02,"33,028","Jul 02: 33,028 projected cases per day"
2020-07-02,mod_6,6850,55842,Cautious return,solid,Jul 02,"6,850","Jul 02: 6,850 projected cases per day"
2020-07-03,mod_2,25431,208932,Soc. Dist. + Travel Ban,solid,Jul 03,"25,431","Jul 03: 25,431 projected cases per day"
2020-07-03,mod_4,16600,389348,Moderate return,solid,Jul 03,"16,600","Jul 03: 16,600 projected cases per day"
2020-07-03,mod_5,32632,373097,Normal (pre-intervention),solid,Jul 03,"32,632","Jul 03: 32,632 projected cases per day"
2020-07-03,mod_6,6951,69086,Cautious return,solid,Jul 03,"6,951","Jul 03: 6,951 projected cases per day"
2020-07-04,mod_2,25266,213019,Soc. Dist. + Travel Ban,solid,Jul 04,"25,266","Jul 04: 25,266 projected cases per day"
2020-07-04,mod_4,16666,406798,Moderate return,solid,Jul 04,"16,666","Jul 04: 16,666 projected cases per day"
2020-07-04,mod_5,32215,347114,Normal (pre-intervention),solid,Jul 04,"32,215","Jul 04: 32,215 projected cases per day"
2020-07-04,mod_6,7023,59326,Cautious return,solid,Jul 04,"7,023","Jul 04: 7,023 projected cases per day"
2020-07-05,mod_2,25130,153806,Soc. Dist. + Travel Ban,solid,Jul 05,"25,130","Jul 05: 25,130 projected cases per day"
2020-07-05,mod_4,16704,418666,Moderate return,solid,Jul 05,"16,704","Jul 05: 16,704 projected cases per day"
2020-07-05,mod_5,31811,314715,Normal (pre-intervention),solid,Jul 05,"31,811","Jul 05: 31,811 projected cases per day"
2020-07-05,mod_6,7104,73684,Cautious return,solid,Jul 05,"7,104","Jul 05: 7,104 projected cases per day"
2020-07-06,mod_2,24959,177922,Soc. Dist. + Travel Ban,solid,Jul 06,"24,959","Jul 06: 24,959 projected cases per day"
2020-07-06,mod_4,16745,457197,Moderate return,solid,Jul 06,"16,745","Jul 06: 16,745 projected cases per day"
2020-07-06,mod_5,31392,320894,Normal (pre-intervention),solid,Jul 06,"31,392","Jul 06: 31,392 projected cases per day"
2020-07-06,mod_6,7201,65697,Cautious return,solid,Jul 06,"7,201","Jul 06: 7,201 projected cases per day"
2020-07-07,mod_2,24770,141462,Soc. Dist. + Travel Ban,solid,Jul 07,"24,770","Jul 07: 24,770 projected cases per day"
2020-07-07,mod_4,16745,455096,Moderate return,solid,Jul 07,"16,745","Jul 07: 16,745 projected cases per day"
2020-07-07,mod_5,30985,266002,Normal (pre-intervention),solid,Jul 07,"30,985","Jul 07: 30,985 projected cases per day"
2020-07-07,mod_6,7265,84732,Cautious return,solid,Jul 07,"7,265","Jul 07: 7,265 projected cases per day"
2020-07-08,mod_2,24664,151213,Soc. Dist. + Travel Ban,solid,Jul 08,"24,664","Jul 08: 24,664 projected cases per day"
2020-07-08,mod_4,16796,447554,Moderate return,solid,Jul 08,"16,796","Jul 08: 16,796 projected cases per day"
2020-07-08,mod_5,30528,225433,Normal (pre-intervention),solid,Jul 08,"30,528","Jul 08: 30,528 projected cases per day"
2020-07-08,mod_6,7343,70555,Cautious return,solid,Jul 08,"7,343","Jul 08: 7,343 projected cases per day"
2020-07-09,mod_2,24516,168940,Soc. Dist. + Travel Ban,solid,Jul 09,"24,516","Jul 09: 24,516 projected cases per day"
2020-07-09,mod_4,16797,461852,Moderate return,solid,Jul 09,"16,797","Jul 09: 16,797 projected cases per day"
2020-07-09,mod_5,30102,228081,Normal (pre-intervention),solid,Jul 09,"30,102","Jul 09: 30,102 projected cases per day"
2020-07-09,mod_6,7395,93711,Cautious return,solid,Jul 09,"7,395","Jul 09: 7,395 projected cases per day"
2020-07-10,mod_2,24338,128025,Soc. Dist. + Travel Ban,solid,Jul 10,"24,338","Jul 10: 24,338 projected cases per day"
2020-07-10,mod_4,16804,445461,Moderate return,solid,Jul 10,"16,804","Jul 10: 16,804 projected cases per day"
2020-07-10,mod_5,29678,184801,Normal (pre-intervention),solid,Jul 10,"29,678","Jul 10: 29,678 projected cases per day"
2020-07-10,mod_6,7478,81595,Cautious return,solid,Jul 10,"7,478","Jul 10: 7,478 projected cases per day"
2020-07-11,mod_2,24125,144413,Soc. Dist. + Travel Ban,solid,Jul 11,"24,125","Jul 11: 24,125 projected cases per day"
2020-07-11,mod_4,16750,482638,Moderate return,solid,Jul 11,"16,750","Jul 11: 16,750 projected cases per day"
2020-07-11,mod_5,29283,154877,Normal (pre-intervention),solid,Jul 11,"29,283","Jul 11: 29,283 projected cases per day"
2020-07-11,mod_6,7522,94935,Cautious return,solid,Jul 11,"7,522","Jul 11: 7,522 projected cases per day"
2020-07-12,mod_2,24004,109866,Soc. Dist. + Travel Ban,solid,Jul 12,"24,004","Jul 12: 24,004 projected cases per day"
2020-07-12,mod_4,16709,467379,Moderate return,solid,Jul 12,"16,709","Jul 12: 16,709 projected cases per day"
2020-07-12,mod_5,28852,166748,Normal (pre-intervention),solid,Jul 12,"28,852","Jul 12: 28,852 projected cases per day"
2020-07-12,mod_6,7577,106194,Cautious return,solid,Jul 12,"7,577","Jul 12: 7,577 projected cases per day"
2020-07-13,mod_2,23803,125430,Soc. Dist. + Travel Ban,solid,Jul 13,"23,803","Jul 13: 23,803 projected cases per day"
2020-07-13,mod_4,16689,486550,Moderate return,solid,Jul 13,"16,689","Jul 13: 16,689 projected cases per day"
2020-07-13,mod_5,28379,144489,Normal (pre-intervention),solid,Jul 13,"28,379","Jul 13: 28,379 projected cases per day"
2020-07-13,mod_6,7632,95691,Cautious return,solid,Jul 13,"7,632","Jul 13: 7,632 projected cases per day"
2020-07-14,mod_2,23666,117748,Soc. Dist. + Travel Ban,solid,Jul 14,"23,666","Jul 14: 23,666 projected cases per day"
2020-07-14,mod_4,16647,482322,Moderate return,solid,Jul 14,"16,647","Jul 14: 16,647 projected cases per day"
2020-07-14,mod_5,27962,159938,Normal (pre-intervention),solid,Jul 14,"27,962","Jul 14: 27,962 projected cases per day"
2020-07-14,mod_6,7689,103706,Cautious return,solid,Jul 14,"7,689","Jul 14: 7,689 projected cases per day"
2020-07-15,mod_2,23446,103456,Soc. Dist. + Travel Ban,solid,Jul 15,"23,446","Jul 15: 23,446 projected cases per day"
2020-07-15,mod_4,16584,477851,Moderate return,solid,Jul 15,"16,584","Jul 15: 16,584 projected cases per day"
2020-07-15,mod_5,27539,101753,Normal (pre-intervention),solid,Jul 15,"27,539","Jul 15: 27,539 projected cases per day"
2020-07-15,mod_6,7733,97699,Cautious return,solid,Jul 15,"7,733","Jul 15: 7,733 projected cases per day"
2020-07-16,mod_2,23228,97740,Soc. Dist. + Travel Ban,solid,Jul 16,"23,228","Jul 16: 23,228 projected cases per day"
2020-07-16,mod_4,16530,482898,Moderate return,solid,Jul 16,"16,530","Jul 16: 16,530 projected cases per day"
2020-07-16,mod_5,27115,120892,Normal (pre-intervention),solid,Jul 16,"27,115","Jul 16: 27,115 projected cases per day"
2020-07-16,mod_6,7789,125164,Cautious return,solid,Jul 16,"7,789","Jul 16: 7,789 projected cases per day"
2020-07-17,mod_2,23061,110487,Soc. Dist. + Travel Ban,solid,Jul 17,"23,061","Jul 17: 23,061 projected cases per day"
2020-07-17,mod_4,16451,456009,Moderate return,solid,Jul 17,"16,451","Jul 17: 16,451 projected cases per day"
2020-07-17,mod_5,26667,119102,Normal (pre-intervention),solid,Jul 17,"26,667","Jul 17: 26,667 projected cases per day"
2020-07-17,mod_6,7800,113559,Cautious return,solid,Jul 17,"7,800","Jul 17: 7,800 projected cases per day"
2020-07-18,mod_2,22840,84998,Soc. Dist. + Travel Ban,solid,Jul 18,"22,840","Jul 18: 22,840 projected cases per day"
2020-07-18,mod_4,16387,432806,Moderate return,solid,Jul 18,"16,387","Jul 18: 16,387 projected cases per day"
2020-07-18,mod_5,26255,70557,Normal (pre-intervention),solid,Jul 18,"26,255","Jul 18: 26,255 projected cases per day"
2020-07-18,mod_6,7858,132367,Cautious return,solid,Jul 18,"7,858","Jul 18: 7,858 projected cases per day"
2020-07-19,mod_2,22622,93443,Soc. Dist. + Travel Ban,solid,Jul 19,"22,622","Jul 19: 22,622 projected cases per day"
2020-07-19,mod_4,16328,433995,Moderate return,solid,Jul 19,"16,328","Jul 19: 16,328 projected cases per day"
2020-07-19,mod_5,25839,89206,Normal (pre-intervention),solid,Jul 19,"25,839","Jul 19: 25,839 projected cases per day"
2020-07-19,mod_6,7892,128849,Cautious return,solid,Jul 19,"7,892","Jul 19: 7,892 projected cases per day"
2020-07-20,mod_2,22401,84024,Soc. Dist. + Travel Ban,solid,Jul 20,"22,401","Jul 20: 22,401 projected cases per day"
2020-07-20,mod_4,16232,389216,Moderate return,solid,Jul 20,"16,232","Jul 20: 16,232 projected cases per day"
2020-07-20,mod_5,25417,91468,Normal (pre-intervention),solid,Jul 20,"25,417","Jul 20: 25,417 projected cases per day"
2020-07-20,mod_6,7894,131952,Cautious return,solid,Jul 20,"7,894","Jul 20: 7,894 projected cases per day"
2020-07-21,mod_2,22208,67801,Soc. Dist. + Travel Ban,solid,Jul 21,"22,208","Jul 21: 22,208 projected cases per day"
2020-07-21,mod_4,16140,407937,Moderate return,solid,Jul 21,"16,140","Jul 21: 16,140 projected cases per day"
2020-07-21,mod_5,24981,48199,Normal (pre-intervention),solid,Jul 21,"24,981","Jul 21: 24,981 projected cases per day"
2020-07-21,mod_6,7915,138054,Cautious return,solid,Jul 21,"7,915","Jul 21: 7,915 projected cases per day"
2020-07-22,mod_2,22103,85567,Soc. Dist. + Travel Ban,solid,Jul 22,"22,103","Jul 22: 22,103 projected cases per day"
2020-07-22,mod_4,16049,383285,Moderate return,solid,Jul 22,"16,049","Jul 22: 16,049 projected cases per day"
2020-07-22,mod_5,24561,78376,Normal (pre-intervention),solid,Jul 22,"24,561","Jul 22: 24,561 projected cases per day"
2020-07-22,mod_6,7942,156426,Cautious return,solid,Jul 22,"7,942","Jul 22: 7,942 projected cases per day"
2020-07-23,mod_2,21824,88508,Soc. Dist. + Travel Ban,solid,Jul 23,"21,824","Jul 23: 21,824 projected cases per day"
2020-07-23,mod_4,15932,416976,Moderate return,solid,Jul 23,"15,932","Jul 23: 15,932 projected cases per day"
2020-07-23,mod_5,24165,39447,Normal (pre-intervention),solid,Jul 23,"24,165","Jul 23: 24,165 projected cases per day"
2020-07-23,mod_6,7964,153207,Cautious return,solid,Jul 23,"7,964","Jul 23: 7,964 projected cases per day"
2020-07-24,mod_2,21718,54958,Soc. Dist. + Travel Ban,solid,Jul 24,"21,718","Jul 24: 21,718 projected cases per day"
2020-07-24,mod_4,15839,358237,Moderate return,solid,Jul 24,"15,839","Jul 24: 15,839 projected cases per day"
2020-07-24,mod_5,23790,53789,Normal (pre-intervention),solid,Jul 24,"23,790","Jul 24: 23,790 projected cases per day"
2020-07-24,mod_6,7946,143404,Cautious return,solid,Jul 24,"7,946","Jul 24: 7,946 projected cases per day"
2020-07-25,mod_2,21469,69587,Soc. Dist. + Travel Ban,solid,Jul 25,"21,469","Jul 25: 21,469 projected cases per day"
2020-07-25,mod_4,15717,314250,Moderate return,solid,Jul 25,"15,717","Jul 25: 15,717 projected cases per day"
2020-07-25,mod_5,23393,65699,Normal (pre-intervention),solid,Jul 25,"23,393","Jul 25: 23,393 projected cases per day"
2020-07-25,mod_6,7981,166470,Cautious return,solid,Jul 25,"7,981","Jul 25: 7,981 projected cases per day"
2020-07-26,mod_2,21232,46965,Soc. Dist. + Travel Ban,solid,Jul 26,"21,232","Jul 26: 21,232 projected cases per day"
2020-07-26,mod_4,15605,364272,Moderate return,solid,Jul 26,"15,605","Jul 26: 15,605 projected cases per day"
2020-07-26,mod_5,22968,51575,Normal (pre-intervention),solid,Jul 26,"22,968","Jul 26: 22,968 projected cases per day"
2020-07-26,mod_6,7957,166424,Cautious return,solid,Jul 26,"7,957","Jul 26: 7,957 projected cases per day"
2020-07-27,mod_2,21037,48273,Soc. Dist. + Travel Ban,solid,Jul 27,"21,037","Jul 27: 21,037 projected cases per day"
2020-07-27,mod_4,15492,333149,Moderate return,solid,Jul 27,"15,492","Jul 27: 15,492 projected cases per day"
2020-07-27,mod_5,22568,46383,Normal (pre-intervention),solid,Jul 27,"22,568","Jul 27: 22,568 projected cases per day"
2020-07-27,mod_6,7985,165663,Cautious return,solid,Jul 27,"7,985","Jul 27: 7,985 projected cases per day"
2020-07-28,mod_2,20831,59236,Soc. Dist. + Travel Ban,solid,Jul 28,"20,831","Jul 28: 20,831 projected cases per day"
2020-07-28,mod_4,15342,271520,Moderate return,solid,Jul 28,"15,342","Jul 28: 15,342 projected cases per day"
2020-07-28,mod_5,22186,51196,Normal (pre-intervention),solid,Jul 28,"22,186","Jul 28: 22,186 projected cases per day"
2020-07-28,mod_6,7999,202887,Cautious return,solid,Jul 28,"7,999","Jul 28: 7,999 projected cases per day"
2020-07-29,mod_2,20629,64261,Soc. Dist. + Travel Ban,solid,Jul 29,"20,629","Jul 29: 20,629 projected cases per day"
2020-07-29,mod_4,15228,333844,Moderate return,solid,Jul 29,"15,228","Jul 29: 15,228 projected cases per day"
2020-07-29,mod_5,21805,16525,Normal (pre-intervention),solid,Jul 29,"21,805","Jul 29: 21,805 projected cases per day"
2020-07-29,mod_6,7960,156834,Cautious return,solid,Jul 29,"7,960","Jul 29: 7,960 projected cases per day"
2020-07-30,mod_2,20400,68307,Soc. Dist. + Travel Ban,solid,Jul 30,"20,400","Jul 30: 20,400 projected cases per day"
2020-07-30,mod_4,15109,274283,Moderate return,solid,Jul 30,"15,109","Jul 30: 15,109 projected cases per day"
2020-07-30,mod_5,21416,45737,Normal (pre-intervention),solid,Jul 30,"21,416","Jul 30: 21,416 projected cases per day"
2020-07-30,mod_6,7974,184308,Cautious return,solid,Jul 30,"7,974","Jul 30: 7,974 projected cases per day"
2020-07-31,mod_2,20253,48362,Soc. Dist. + Travel Ban,solid,Jul 31,"20,253","Jul 31: 20,253 projected cases per day"
2020-07-31,mod_4,14975,245692,Moderate return,solid,Jul 31,"14,975","Jul 31: 14,975 projected cases per day"
2020-07-31,mod_5,21080,20115,Normal (pre-intervention),solid,Jul 31,"21,080","Jul 31: 21,080 projected cases per day"
2020-07-31,mod_6,7958,199897,Cautious return,solid,Jul 31,"7,958","Jul 31: 7,958 projected cases per day"
2020-08-01,mod_2,20018,62121,Soc. Dist. + Travel Ban,solid,Aug 01,"20,018","Aug 01: 20,018 projected cases per day"
2020-08-01,mod_4,14825,243297,Moderate return,solid,Aug 01,"14,825","Aug 01: 14,825 projected cases per day"
2020-08-01,mod_5,20665,26765,Normal (pre-intervention),solid,Aug 01,"20,665","Aug 01: 20,665 projected cases per day"
2020-08-01,mod_6,7925,185501,Cautious return,solid,Aug 01,"7,925","Aug 01: 7,925 projected cases per day"
2020-08-02,mod_2,19835,71241,Soc. Dist. + Travel Ban,solid,Aug 02,"19,835","Aug 02: 19,835 projected cases per day"
2020-08-02,mod_4,14692,213589,Moderate return,solid,Aug 02,"14,692","Aug 02: 14,692 projected cases per day"
2020-08-02,mod_5,20291,16125,Normal (pre-intervention),solid,Aug 02,"20,291","Aug 02: 20,291 projected cases per day"
2020-08-02,mod_6,7938,189715,Cautious return,solid,Aug 02,"7,938","Aug 02: 7,938 projected cases per day"
2020-08-03,mod_2,19603,54673,Soc. Dist. + Travel Ban,solid,Aug 03,"19,603","Aug 03: 19,603 projected cases per day"
2020-08-03,mod_4,14555,213194,Moderate return,solid,Aug 03,"14,555","Aug 03: 14,555 projected cases per day"
2020-08-03,mod_5,19958,27790,Normal (pre-intervention),solid,Aug 03,"19,958","Aug 03: 19,958 projected cases per day"
2020-08-03,mod_6,7906,223326,Cautious return,solid,Aug 03,"7,906","Aug 03: 7,906 projected cases per day"
2020-08-04,mod_2,19364,43053,Soc. Dist. + Travel Ban,solid,Aug 04,"19,364","Aug 04: 19,364 projected cases per day"
2020-08-04,mod_4,14418,171980,Moderate return,solid,Aug 04,"14,418","Aug 04: 14,418 projected cases per day"
2020-08-04,mod_5,19585,-1596,Normal (pre-intervention),solid,Aug 04,"19,585","Aug 04: 19,585 projected cases per day"
2020-08-04,mod_6,7893,186773,Cautious return,solid,Aug 04,"7,893","Aug 04: 7,893 projected cases per day"
2020-08-05,mod_2,19188,43144,Soc. Dist. + Travel Ban,solid,Aug 05,"19,188","Aug 05: 19,188 projected cases per day"
2020-08-05,mod_4,14297,200391,Moderate return,solid,Aug 05,"14,297","Aug 05: 14,297 projected cases per day"
2020-08-05,mod_5,19249,1328,Normal (pre-intervention),solid,Aug 05,"19,249","Aug 05: 19,249 projected cases per day"
2020-08-05,mod_6,7833,219365,Cautious return,solid,Aug 05,"7,833","Aug 05: 7,833 projected cases per day"
2020-08-06,mod_2,18999,21948,Soc. Dist. + Travel Ban,solid,Aug 06,"18,999","Aug 06: 18,999 projected cases per day"
2020-08-06,mod_4,14128,159086,Moderate return,solid,Aug 06,"14,128","Aug 06: 14,128 projected cases per day"
2020-08-06,mod_5,18948,20275,Normal (pre-intervention),solid,Aug 06,"18,948","Aug 06: 18,948 projected cases per day"
2020-08-06,mod_6,7833,244374,Cautious return,solid,Aug 06,"7,833","Aug 06: 7,833 projected cases per day"
2020-08-07,mod_2,18813,45138,Soc. Dist. + Travel Ban,solid,Aug 07,"18,813","Aug 07: 18,813 projected cases per day"
2020-08-07,mod_4,14001,159518,Moderate return,solid,Aug 07,"14,001","Aug 07: 14,001 projected cases per day"
2020-08-07,mod_5,18586,-1707,Normal (pre-intervention),solid,Aug 07,"18,586","Aug 07: 18,586 projected cases per day"
2020-08-07,mod_6,7798,255339,Cautious return,solid,Aug 07,"7,798","Aug 07: 7,798 projected cases per day"
2020-08-08,mod_2,18525,40927,Soc. Dist. + Travel Ban,solid,Aug 08,"18,525","Aug 08: 18,525 projected cases per day"
2020-08-08,mod_4,13847,168163,Moderate return,solid,Aug 08,"13,847","Aug 08: 13,847 projected cases per day"
2020-08-08,mod_5,18223,5425,Normal (pre-intervention),solid,Aug 08,"18,223","Aug 08: 18,223 projected cases per day"
2020-08-08,mod_6,7760,227925,Cautious return,solid,Aug 08,"7,760","Aug 08: 7,760 projected cases per day"
2020-08-09,mod_2,18340,26286,Soc. Dist. + Travel Ban,solid,Aug 09,"18,340","Aug 09: 18,340 projected cases per day"
2020-08-09,mod_4,13657,161700,Moderate return,solid,Aug 09,"13,657","Aug 09: 13,657 projected cases per day"
2020-08-09,mod_5,17939,17938,Normal (pre-intervention),solid,Aug 09,"17,939","Aug 09: 17,939 projected cases per day"
2020-08-09,mod_6,7765,202706,Cautious return,solid,Aug 09,"7,765","Aug 09: 7,765 projected cases per day"
2020-08-10,mod_2,18187,23900,Soc. Dist. + Travel Ban,solid,Aug 10,"18,187","Aug 10: 18,187 projected cases per day"
2020-08-10,mod_4,13556,148338,Moderate return,solid,Aug 10,"13,556","Aug 10: 13,556 projected cases per day"
2020-08-10,mod_5,17610,9934,Normal (pre-intervention),solid,Aug 10,"17,610","Aug 10: 17,610 projected cases per day"
2020-08-10,mod_6,7724,260491,Cautious return,solid,Aug 10,"7,724","Aug 10: 7,724 projected cases per day"
2020-08-11,mod_2,17946,35714,Soc. Dist. + Travel Ban,solid,Aug 11,"17,946","Aug 11: 17,946 projected cases per day"
2020-08-11,mod_4,13374,113251,Moderate return,solid,Aug 11,"13,374","Aug 11: 13,374 projected cases per day"
2020-08-11,mod_5,17303,8230,Normal (pre-intervention),solid,Aug 11,"17,303","Aug 11: 17,303 projected cases per day"
2020-08-11,mod_6,7725,267473,Cautious return,solid,Aug 11,"7,725","Aug 11: 7,725 projected cases per day"
2020-08-12,mod_2,17693,22242,Soc. Dist. + Travel Ban,solid,Aug 12,"17,693","Aug 12: 17,693 projected cases per day"
2020-08-12,mod_4,13262,169702,Moderate return,solid,Aug 12,"13,262","Aug 12: 13,262 projected cases per day"
2020-08-12,mod_5,16997,1627,Normal (pre-intervention),solid,Aug 12,"16,997","Aug 12: 16,997 projected cases per day"
2020-08-12,mod_6,7673,214372,Cautious return,solid,Aug 12,"7,673","Aug 12: 7,673 projected cases per day"
2020-08-13,mod_2,17575,38166,Soc. Dist. + Travel Ban,solid,Aug 13,"17,575","Aug 13: 17,575 projected cases per day"
2020-08-13,mod_4,13102,87286,Moderate return,solid,Aug 13,"13,102","Aug 13: 13,102 projected cases per day"
2020-08-13,mod_5,16655,5885,Normal (pre-intervention),solid,Aug 13,"16,655","Aug 13: 16,655 projected cases per day"
2020-08-13,mod_6,7634,237163,Cautious return,solid,Aug 13,"7,634","Aug 13: 7,634 projected cases per day"
2020-08-14,mod_2,17329,19728,Soc. Dist. + Travel Ban,solid,Aug 14,"17,329","Aug 14: 17,329 projected cases per day"
2020-08-14,mod_4,12949,147267,Moderate return,solid,Aug 14,"12,949","Aug 14: 12,949 projected cases per day"
2020-08-14,mod_5,16358,-1347,Normal (pre-intervention),solid,Aug 14,"16,358","Aug 14: 16,358 projected cases per day"
2020-08-14,mod_6,7578,234003,Cautious return,solid,Aug 14,"7,578","Aug 14: 7,578 projected cases per day"
2020-08-15,mod_2,17153,37241,Soc. Dist. + Travel Ban,solid,Aug 15,"17,153","Aug 15: 17,153 projected cases per day"
2020-08-15,mod_4,12796,99390,Moderate return,solid,Aug 15,"12,796","Aug 15: 12,796 projected cases per day"
2020-08-15,mod_5,16087,-18182,Normal (pre-intervention),solid,Aug 15,"16,087","Aug 15: 16,087 projected cases per day"
2020-08-15,mod_6,7537,243781,Cautious return,solid,Aug 15,"7,537","Aug 15: 7,537 projected cases per day"
2020-08-16,mod_2,16942,16296,Soc. Dist. + Travel Ban,solid,Aug 16,"16,942","Aug 16: 16,942 projected cases per day"
2020-08-16,mod_4,12663,85101,Moderate return,solid,Aug 16,"12,663","Aug 16: 12,663 projected cases per day"
2020-08-16,mod_5,15776,58,Normal (pre-intervention),solid,Aug 16,"15,776","Aug 16: 15,776 projected cases per day"
2020-08-16,mod_6,7509,198465,Cautious return,solid,Aug 16,"7,509","Aug 16: 7,509 projected cases per day"
2020-08-17,mod_2,16737,33359,Soc. Dist. + Travel Ban,solid,Aug 17,"16,737","Aug 17: 16,737 projected cases per day"
2020-08-17,mod_4,12484,122727,Moderate return,solid,Aug 17,"12,484","Aug 17: 12,484 projected cases per day"
2020-08-17,mod_5,15484,-1981,Normal (pre-intervention),solid,Aug 17,"15,484","Aug 17: 15,484 projected cases per day"
2020-08-17,mod_6,7483,288086,Cautious return,solid,Aug 17,"7,483","Aug 17: 7,483 projected cases per day"
2020-08-18,mod_2,16554,25272,Soc. Dist. + Travel Ban,solid,Aug 18,"16,554","Aug 18: 16,554 projected cases per day"
2020-08-18,mod_4,12380,84379,Moderate return,solid,Aug 18,"12,380","Aug 18: 12,380 projected cases per day"
2020-08-18,mod_5,15221,-11372,Normal (pre-intervention),solid,Aug 18,"15,221","Aug 18: 15,221 projected cases per day"
2020-08-18,mod_6,7446,207460,Cautious return,solid,Aug 18,"7,446","Aug 18: 7,446 projected cases per day"
2020-08-19,mod_2,16407,25802,Soc. Dist. + Travel Ban,solid,Aug 19,"16,407","Aug 19: 16,407 projected cases per day"
2020-08-19,mod_4,12194,72482,Moderate return,solid,Aug 19,"12,194","Aug 19: 12,194 projected cases per day"
2020-08-19,mod_5,14959,8296,Normal (pre-intervention),solid,Aug 19,"14,959","Aug 19: 14,959 projected cases per day"
2020-08-19,mod_6,7412,252447,Cautious return,solid,Aug 19,"7,412","Aug 19: 7,412 projected cases per day"
2020-08-20,mod_2,16119,20037,Soc. Dist. + Travel Ban,solid,Aug 20,"16,119","Aug 20: 16,119 projected cases per day"
2020-08-20,mod_4,12077,96099,Moderate return,solid,Aug 20,"12,077","Aug 20: 12,077 projected cases per day"
2020-08-20,mod_5,14702,-9020,Normal (pre-intervention),solid,Aug 20,"14,702","Aug 20: 14,702 projected cases per day"
2020-08-20,mod_6,7369,200571,Cautious return,solid,Aug 20,"7,369","Aug 20: 7,369 projected cases per day"
2020-08-21,mod_2,15957,32740,Soc. Dist. + Travel Ban,solid,Aug 21,"15,957","Aug 21: 15,957 projected cases per day"
2020-08-21,mod_4,11940,55504,Moderate return,solid,Aug 21,"11,940","Aug 21: 11,940 projected cases per day"
2020-08-21,mod_5,14416,-9712,Normal (pre-intervention),solid,Aug 21,"14,416","Aug 21: 14,416 projected cases per day"
2020-08-21,mod_6,7314,238803,Cautious return,solid,Aug 21,"7,314","Aug 21: 7,314 projected cases per day"
2020-08-22,mod_2,15804,16905,Soc. Dist. + Travel Ban,solid,Aug 22,"15,804","Aug 22: 15,804 projected cases per day"
2020-08-22,mod_4,11795,86182,Moderate return,solid,Aug 22,"11,795","Aug 22: 11,795 projected cases per day"
2020-08-22,mod_5,14152,827,Normal (pre-intervention),solid,Aug 22,"14,152","Aug 22: 14,152 projected cases per day"
2020-08-22,mod_6,7279,212597,Cautious return,solid,Aug 22,"7,279","Aug 22: 7,279 projected cases per day"
2020-08-23,mod_2,15611,17909,Soc. Dist. + Travel Ban,solid,Aug 23,"15,611","Aug 23: 15,611 projected cases per day"
2020-08-23,mod_4,11610,69209,Moderate return,solid,Aug 23,"11,610","Aug 23: 11,610 projected cases per day"
2020-08-23,mod_5,13903,-21865,Normal (pre-intervention),solid,Aug 23,"13,903","Aug 23: 13,903 projected cases per day"
2020-08-23,mod_6,7209,228928,Cautious return,solid,Aug 23,"7,209","Aug 23: 7,209 projected cases per day"
2020-08-24,mod_2,15420,21656,Soc. Dist. + Travel Ban,solid,Aug 24,"15,420","Aug 24: 15,420 projected cases per day"
2020-08-24,mod_4,11465,72642,Moderate return,solid,Aug 24,"11,465","Aug 24: 11,465 projected cases per day"
2020-08-24,mod_5,13665,-4051,Normal (pre-intervention),solid,Aug 24,"13,665","Aug 24: 13,665 projected cases per day"
2020-08-24,mod_6,7170,221390,Cautious return,solid,Aug 24,"7,170","Aug 24: 7,170 projected cases per day"
2020-08-25,mod_2,15234,9905,Soc. Dist. + Travel Ban,solid,Aug 25,"15,234","Aug 25: 15,234 projected cases per day"
2020-08-25,mod_4,11332,85886,Moderate return,solid,Aug 25,"11,332","Aug 25: 11,332 projected cases per day"
2020-08-25,mod_5,13430,-2849,Normal (pre-intervention),solid,Aug 25,"13,430","Aug 25: 13,430 projected cases per day"
2020-08-25,mod_6,7091,159646,Cautious return,solid,Aug 25,"7,091","Aug 25: 7,091 projected cases per day"
