stat	value
thetaS_last_obs_p_mean	0.9925952
thetaI_last_obs_p_mean	0.0005138042
thetaR_last_obs_p_mean	0.006890974
thetaS_last_obs_p_ci_low	0.9922627
thetaS_last_obs_p_ci_med	0.992598
thetaS_last_obs_p_ci_up	0.9929366
thetaI_last_obs_p_ci_low	0.000422747
thetaI_last_obs_p_ci_med	0.0005129316
thetaI_last_obs_p_ci_up	0.0006095419
thetaR_last_obs_p_ci_low	0.006559537
thetaR_last_obs_p_ci_med	0.006893887
thetaR_last_obs_p_ci_up	0.007215141
R0_p_mean	2.042437
R0_p_ci_low	1.070268
R0_p_ci_med	1.872187
R0_p_ci_up	3.883217
gamma_p_mean	0.05944094
gamma_p_ci_low	0.01060399
gamma_p_ci_med	0.04834441
gamma_p_ci_up	0.1644555
beta_p_mean	0.1063315
beta_p_ci_low	0.0196891
beta_p_ci_med	0.09918794
beta_p_ci_up	0.2345573
incidence_mean	0.1115916
incidence_ci_low	0.0007640658
incidence_ci_median	0.02831762
incidence_ci_up	0.6608992
thetaI_tp1_mean	0.01952041
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.003981118
thetaI_tp1_ci_up	0.1405577
thetaR_tp1_mean	0.03998888
thetaR_tp1_ci_low	0.005553421
thetaR_tp1_ci_med	0.0164956
thetaR_tp1_ci_up	0.2277492
Y_tp1_mean	0.01952068
Y_tp1_ci_low	0
Y_tp1_ci_med	0.0039682
Y_tp1_ci_up	0.1405966
R_tp1_mean	0.03999048
R_tp1_ci_low	0.005637985
R_tp1_ci_med	0.01652144
R_tp1_ci_up	0.2284017
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.08526334
thetaR_max_ci_low	0.005501186
thetaR_max_ci_med	0.02619548
thetaR_max_ci_up	0.5077876
cumInf_mean	0.1172428
cumInf_ci_low	0.005836571
cumInf_ci_med	0.03524729
cumInf_ci_up	0.65877
dthetaI_tp1_date	07/14/21
first_tp_mean	06/02/21
first_tp_ci_low	03/03/21
first_tp_ci_med	07/06/21
first_tp_ci_up	08/20/21
dthetaI_tp2_date	07/14/21
second_tp_mean	06/07/21
second_tp_ci_low	03/07/21
second_tp_ci_med	07/24/21
second_tp_ci_up	08/20/21
end_p_mean	08/13/21
end_p_ci_low	05/21/21
end_p_ci_med	08/20/21
end_p_ci_up	08/20/21
begin_str	02/02/2021
