stat	value
thetaS_last_obs_p_mean	0.9997983
thetaI_last_obs_p_mean	8.514491e-05
thetaR_last_obs_p_mean	0.0001165074
thetaS_last_obs_p_ci_low	0.9997402
thetaS_last_obs_p_ci_med	0.9997993
thetaS_last_obs_p_ci_up	0.999851
thetaI_last_obs_p_ci_low	5.161591e-05
thetaI_last_obs_p_ci_med	8.421416e-05
thetaI_last_obs_p_ci_up	0.0001238003
thetaR_last_obs_p_ci_low	7.770548e-05
thetaR_last_obs_p_ci_med	0.0001156219
thetaR_last_obs_p_ci_up	0.000160224
R0_p_mean	1.652361
R0_p_ci_low	0.8233481
R0_p_ci_med	1.563039
R0_p_ci_up	3.002307
gamma_p_mean	0.08962464
gamma_p_ci_low	0.0234836
gamma_p_ci_med	0.08551171
gamma_p_ci_up	0.1799844
beta_p_mean	0.1396613
beta_p_ci_low	0.03586744
beta_p_ci_med	0.1353655
beta_p_ci_up	0.2697798
incidence_mean	0.07060546
incidence_ci_low	0.000127616
incidence_ci_median	0.0009445311
incidence_ci_up	0.6727431
thetaI_tp1_mean	0.006189697
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.07140497
thetaR_tp1_mean	0.01255134
thetaR_tp1_ci_low	0
thetaR_tp1_ci_med	0.0007910659
thetaR_tp1_ci_up	0.1231327
Y_tp1_mean	0.006190875
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.07139537
R_tp1_mean	0.01255053
R_tp1_ci_low	0
R_tp1_ci_med	0.000791566
R_tp1_ci_up	0.1232944
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.05732945
thetaR_max_ci_low	0
thetaR_max_ci_med	0.0009817455
thetaR_max_ci_up	0.5944325
cumInf_mean	0.07004533
cumInf_ci_low	0
cumInf_ci_med	0.00101486
cumInf_ci_up	0.6705087
dthetaI_tp1_date	10/15/20
first_tp_mean	08/14/20
first_tp_ci_low	06/02/20
first_tp_ci_med	07/05/20
first_tp_ci_up	12/11/20
dthetaI_tp2_date	10/15/20
second_tp_mean	08/19/20
second_tp_ci_low	06/04/20
second_tp_ci_med	07/07/20
second_tp_ci_up	12/11/20
end_p_mean	10/08/20
end_p_ci_low	07/20/20
end_p_ci_med	10/01/20
end_p_ci_up	12/11/20
begin_str	05/26/2020
