stat	value
thetaS_last_obs_p_mean	0.9996661
thetaI_last_obs_p_mean	6.069576e-05
thetaR_last_obs_p_mean	0.0002731771
thetaS_last_obs_p_ci_low	0.9995923
thetaS_last_obs_p_ci_med	0.9996672
thetaS_last_obs_p_ci_up	0.9997348
thetaI_last_obs_p_ci_low	3.308528e-05
thetaI_last_obs_p_ci_med	5.979658e-05
thetaI_last_obs_p_ci_up	9.354553e-05
thetaR_last_obs_p_ci_low	0.0002114236
thetaR_last_obs_p_ci_med	0.0002722741
thetaR_last_obs_p_ci_up	0.0003399369
R0_p_mean	1.395438
R0_p_ci_low	0.7166444
R0_p_ci_med	1.338013
R0_p_ci_up	2.419225
gamma_p_mean	0.0852629
gamma_p_ci_low	0.02919952
gamma_p_ci_med	0.08259159
gamma_p_ci_up	0.1573744
beta_p_mean	0.1142091
beta_p_ci_low	0.03732135
beta_p_ci_med	0.110509
beta_p_ci_up	0.2125391
incidence_mean	0.1133344
incidence_ci_low	0.0001648205
incidence_ci_median	0.0009217299
incidence_ci_up	0.7792611
thetaI_tp1_mean	0.008676088
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.1002511
thetaR_tp1_mean	0.01617486
thetaR_tp1_ci_low	0
thetaR_tp1_ci_med	0.0009394461
thetaR_tp1_ci_up	0.1665088
Y_tp1_mean	0.008676011
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.1002507
R_tp1_mean	0.01617421
R_tp1_ci_low	0
R_tp1_ci_med	0.0009393933
R_tp1_ci_up	0.1662586
thetaI_tp2_mean	0.01800507
thetaI_tp2_ci_low	0
thetaI_tp2_ci_med	0
thetaI_tp2_ci_up	0.1362223
thetaR_tp2_mean	0.09060754
thetaR_tp2_ci_low	0
thetaR_tp2_ci_med	0.001277012
thetaR_tp2_ci_up	0.7180031
Y_tp2_mean	0.01800568
Y_tp2_ci_low	0
Y_tp2_ci_med	0
Y_tp2_ci_up	0.1362479
R_tp2_mean	0.0906077
R_tp2_ci_low	0
R_tp2_ci_med	0.001278084
R_tp2_ci_up	0.7180942
thetaR_max_mean	0.09464741
thetaR_max_ci_low	0
thetaR_max_ci_med	0.001286015
thetaR_max_ci_up	0.7278305
cumInf_mean	0.1126229
cumInf_ci_low	0
cumInf_ci_med	0.001320467
cumInf_ci_up	0.7786757
dthetaI_tp1_date	10/07/20
first_tp_mean	08/10/20
first_tp_ci_low	05/28/20
first_tp_ci_med	06/20/20
first_tp_ci_up	12/11/20
dthetaI_tp2_date	12/08/20
second_tp_mean	08/14/20
second_tp_ci_low	05/30/20
second_tp_ci_med	06/22/20
second_tp_ci_up	12/11/20
end_p_mean	10/06/20
end_p_ci_low	07/17/20
end_p_ci_med	09/26/20
end_p_ci_up	12/11/20
begin_str	05/26/2020
