Dates	variable	value	upper_ci	color	type	State
2020-05-30	mod_4	3517	11165	Moderate return	solid	ap
2020-05-30	mod_5	3678	11608	Normal (pre-intervention)	solid	ap
2020-05-30	mod_6	3456	10890	Cautious return	solid	ap
2020-05-31	mod_2	3681	12236	Soc. Dist. + Travel Ban	solid	ap
2020-05-31	mod_3	3991	13280	No Intervention	solid	ap
2020-05-31	mod_4	3659	12165	Moderate return	solid	ap
2020-05-31	mod_5	3902	12985	Normal (pre-intervention)	solid	ap
2020-05-31	mod_6	3566	11789	Cautious return	solid	ap
2020-06-01	mod_2	3833	13249	Soc. Dist. + Travel Ban	solid	ap
2020-06-01	mod_3	4259	14816	No Intervention	solid	ap
2020-06-01	mod_4	3810	13208	Moderate return	solid	ap
2020-06-01	mod_5	4152	14390	Normal (pre-intervention)	solid	ap
2020-06-01	mod_6	3679	12709	Cautious return	solid	ap
2020-06-02	mod_2	3991	14335	Soc. Dist. + Travel Ban	solid	ap
2020-06-02	mod_3	4557	16574	No Intervention	solid	ap
2020-06-02	mod_4	3969	14272	Moderate return	solid	ap
2020-06-02	mod_5	4431	16040	Normal (pre-intervention)	solid	ap
2020-06-02	mod_6	3789	13528	Cautious return	solid	ap
2020-06-03	mod_2	4156	15443	Soc. Dist. + Travel Ban	solid	ap
2020-06-03	mod_3	4885	18498	No Intervention	solid	ap
2020-06-03	mod_4	4134	15349	Moderate return	solid	ap
2020-06-03	mod_5	4736	17847	Normal (pre-intervention)	solid	ap
2020-06-03	mod_6	3903	14448	Cautious return	solid	ap
2020-06-04	mod_2	4327	16663	Soc. Dist. + Travel Ban	solid	ap
2020-06-04	mod_3	5246	20620	No Intervention	solid	ap
2020-06-04	mod_4	4309	16538	Moderate return	solid	ap
2020-06-04	mod_5	5078	19845	Normal (pre-intervention)	solid	ap
2020-06-04	mod_6	4014	15309	Cautious return	solid	ap
2020-06-05	mod_2	4505	17934	Soc. Dist. + Travel Ban	solid	ap
2020-06-05	mod_3	5649	23058	No Intervention	solid	ap
2020-06-05	mod_4	4489	17867	Moderate return	solid	ap
2020-06-05	mod_5	5454	22130	Normal (pre-intervention)	solid	ap
2020-06-05	mod_6	4131	16223	Cautious return	solid	ap
2020-06-06	mod_2	4690	19290	Soc. Dist. + Travel Ban	solid	ap
2020-06-06	mod_3	6102	25856	No Intervention	solid	ap
2020-06-06	mod_4	4676	19081	Moderate return	solid	ap
2020-06-06	mod_5	5877	24767	Normal (pre-intervention)	solid	ap
2020-06-06	mod_6	4247	17217	Cautious return	solid	ap
2020-06-07	mod_2	4884	20659	Soc. Dist. + Travel Ban	solid	ap
2020-06-07	mod_3	6602	29161	No Intervention	solid	ap
2020-06-07	mod_4	4868	20439	Moderate return	solid	ap
2020-06-07	mod_5	6348	27935	Normal (pre-intervention)	solid	ap
2020-06-07	mod_6	4363	18059	Cautious return	solid	ap
2020-06-08	mod_2	5086	22038	Soc. Dist. + Travel Ban	solid	ap
2020-06-08	mod_3	7171	32880	No Intervention	solid	ap
2020-06-08	mod_4	5070	21826	Moderate return	solid	ap
2020-06-08	mod_5	6878	31352	Normal (pre-intervention)	solid	ap
2020-06-08	mod_6	4478	18982	Cautious return	solid	ap
2020-06-09	mod_2	5305	23570	Soc. Dist. + Travel Ban	solid	ap
2020-06-09	mod_3	7810	37251	No Intervention	solid	ap
2020-06-09	mod_4	5286	23468	Moderate return	solid	ap
2020-06-09	mod_5	7473	35484	Normal (pre-intervention)	solid	ap
2020-06-09	mod_6	4599	19962	Cautious return	solid	ap
2020-06-10	mod_2	5532	25295	Soc. Dist. + Travel Ban	solid	ap
2020-06-10	mod_3	8538	42495	No Intervention	solid	ap
2020-06-10	mod_4	5519	25192	Moderate return	solid	ap
2020-06-10	mod_5	8143	40172	Normal (pre-intervention)	solid	ap
2020-06-10	mod_6	4724	20938	Cautious return	solid	ap
2020-06-11	mod_2	5774	27118	Soc. Dist. + Travel Ban	solid	ap
2020-06-11	mod_3	9370	48310	No Intervention	solid	ap
2020-06-11	mod_4	5762	26909	Moderate return	solid	ap
2020-06-11	mod_5	8913	45669	Normal (pre-intervention)	solid	ap
2020-06-11	mod_6	4842	21979	Cautious return	solid	ap
2020-06-12	mod_2	6025	29019	Soc. Dist. + Travel Ban	solid	ap
2020-06-12	mod_3	10320	55113	No Intervention	solid	ap
2020-06-12	mod_4	6019	28813	Moderate return	solid	ap
2020-06-12	mod_5	9782	51966	Normal (pre-intervention)	solid	ap
2020-06-12	mod_6	4969	23064	Cautious return	solid	ap
2020-06-13	mod_2	6290	31029	Soc. Dist. + Travel Ban	solid	ap
2020-06-13	mod_3	11407	62870	No Intervention	solid	ap
2020-06-13	mod_4	6293	30950	Moderate return	solid	ap
2020-06-13	mod_5	10771	59015	Normal (pre-intervention)	solid	ap
2020-06-13	mod_6	5098	24154	Cautious return	solid	ap
2020-06-14	mod_2	6570	33202	Soc. Dist. + Travel Ban	solid	ap
2020-06-14	mod_3	12651	72221	No Intervention	solid	ap
2020-06-14	mod_4	6579	33094	Moderate return	solid	ap
2020-06-14	mod_5	11914	67672	Normal (pre-intervention)	solid	ap
2020-06-14	mod_6	5231	25223	Cautious return	solid	ap
2020-06-15	mod_2	6867	35577	Soc. Dist. + Travel Ban	solid	ap
2020-06-15	mod_3	14095	83082	No Intervention	solid	ap
2020-06-15	mod_4	6881	35575	Moderate return	solid	ap
2020-06-15	mod_5	13236	77524	Normal (pre-intervention)	solid	ap
2020-06-15	mod_6	5366	26413	Cautious return	solid	ap
2020-06-16	mod_2	7186	38079	Soc. Dist. + Travel Ban	solid	ap
2020-06-16	mod_3	15756	95437	No Intervention	solid	ap
2020-06-16	mod_4	7204	37904	Moderate return	solid	ap
2020-06-16	mod_5	14757	88864	Normal (pre-intervention)	solid	ap
2020-06-16	mod_6	5503	27539	Cautious return	solid	ap
2020-06-17	mod_2	7525	40675	Soc. Dist. + Travel Ban	solid	ap
2020-06-17	mod_3	17685	109973	No Intervention	solid	ap
2020-06-17	mod_4	7548	40536	Moderate return	solid	ap
2020-06-17	mod_5	16522	102235	Normal (pre-intervention)	solid	ap
2020-06-17	mod_6	5644	28819	Cautious return	solid	ap
2020-06-18	mod_2	7888	43676	Soc. Dist. + Travel Ban	solid	ap
2020-06-18	mod_3	19947	126942	No Intervention	solid	ap
2020-06-18	mod_4	7920	43580	Moderate return	solid	ap
2020-06-18	mod_5	18572	117768	Normal (pre-intervention)	solid	ap
2020-06-18	mod_6	5788	30028	Cautious return	solid	ap
2020-06-19	mod_2	8276	46612	Soc. Dist. + Travel Ban	solid	ap
2020-06-19	mod_3	22573	146159	No Intervention	solid	ap
2020-06-19	mod_4	8322	46676	Moderate return	solid	ap
2020-06-19	mod_5	20964	135956	Normal (pre-intervention)	solid	ap
2020-06-19	mod_6	5934	31312	Cautious return	solid	ap
2020-06-20	mod_2	8692	50090	Soc. Dist. + Travel Ban	solid	ap
2020-06-20	mod_3	25648	169605	No Intervention	solid	ap
2020-06-20	mod_4	8754	50122	Moderate return	solid	ap
2020-06-20	mod_5	23761	156651	Normal (pre-intervention)	solid	ap
2020-06-20	mod_6	6084	32612	Cautious return	solid	ap
2020-06-21	mod_2	9137	53628	Soc. Dist. + Travel Ban	solid	ap
2020-06-21	mod_3	29243	195844	No Intervention	solid	ap
2020-06-21	mod_4	9215	53792	Moderate return	solid	ap
2020-06-21	mod_5	27033	181340	Normal (pre-intervention)	solid	ap
2020-06-21	mod_6	6242	34039	Cautious return	solid	ap
2020-06-22	mod_2	9613	57657	Soc. Dist. + Travel Ban	solid	ap
2020-06-22	mod_3	33448	225926	No Intervention	solid	ap
2020-06-22	mod_4	9715	57984	Moderate return	solid	ap
2020-06-22	mod_5	30849	209291	Normal (pre-intervention)	solid	ap
2020-06-22	mod_6	6405	35490	Cautious return	solid	ap
2020-06-23	mod_2	10129	61824	Soc. Dist. + Travel Ban	solid	ap
2020-06-23	mod_3	38365	262098	No Intervention	solid	ap
2020-06-23	mod_4	10258	62073	Moderate return	solid	ap
2020-06-23	mod_5	35318	242520	Normal (pre-intervention)	solid	ap
2020-06-23	mod_6	6569	36957	Cautious return	solid	ap
2020-06-24	mod_2	10689	66347	Soc. Dist. + Travel Ban	solid	ap
2020-06-24	mod_3	44112	303602	No Intervention	solid	ap
2020-06-24	mod_4	10840	66377	Moderate return	solid	ap
2020-06-24	mod_5	40541	279693	Normal (pre-intervention)	solid	ap
2020-06-24	mod_6	6742	38603	Cautious return	solid	ap
2020-06-25	mod_2	11288	70859	Soc. Dist. + Travel Ban	solid	ap
2020-06-25	mod_3	50786	352056	No Intervention	solid	ap
2020-06-25	mod_4	11473	71329	Moderate return	solid	ap
2020-06-25	mod_5	46635	324067	Normal (pre-intervention)	solid	ap
2020-06-25	mod_6	6916	40178	Cautious return	solid	ap
2020-06-26	mod_2	11936	76249	Soc. Dist. + Travel Ban	solid	ap
2020-06-26	mod_3	58543	408412	No Intervention	solid	ap
2020-06-26	mod_4	12161	76849	Moderate return	solid	ap
2020-06-26	mod_5	53739	375328	Normal (pre-intervention)	solid	ap
2020-06-26	mod_6	7102	41927	Cautious return	solid	ap
2020-06-27	mod_2	12644	81683	Soc. Dist. + Travel Ban	solid	ap
2020-06-27	mod_3	67532	474470	No Intervention	solid	ap
2020-06-27	mod_4	12915	82607	Moderate return	solid	ap
2020-06-27	mod_5	61978	434852	Normal (pre-intervention)	solid	ap
2020-06-27	mod_6	7290	43391	Cautious return	solid	ap
2020-06-28	mod_2	13411	87870	Soc. Dist. + Travel Ban	solid	ap
2020-06-28	mod_3	77900	549606	No Intervention	solid	ap
2020-06-28	mod_4	13731	89033	Moderate return	solid	ap
2020-06-28	mod_5	71499	501874	Normal (pre-intervention)	solid	ap
2020-06-28	mod_6	7486	45332	Cautious return	solid	ap
2020-06-29	mod_2	14244	94243	Soc. Dist. + Travel Ban	solid	ap
2020-06-29	mod_3	89782	640143	No Intervention	solid	ap
2020-06-29	mod_4	14620	95435	Moderate return	solid	ap
2020-06-29	mod_5	82450	582276	Normal (pre-intervention)	solid	ap
2020-06-29	mod_6	7690	47254	Cautious return	solid	ap
2020-06-30	mod_2	15156	101218	Soc. Dist. + Travel Ban	solid	ap
2020-06-30	mod_3	103374	741138	No Intervention	solid	ap
2020-06-30	mod_4	15597	103010	Moderate return	solid	ap
2020-06-30	mod_5	94967	676601	Normal (pre-intervention)	solid	ap
2020-06-30	mod_6	7907	49110	Cautious return	solid	ap
2020-07-01	mod_2	16154	109002	Soc. Dist. + Travel Ban	solid	ap
2020-07-01	mod_3	118833	860374	No Intervention	solid	ap
2020-07-01	mod_4	16670	110718	Moderate return	solid	ap
2020-07-01	mod_5	109237	783488	Normal (pre-intervention)	solid	ap
2020-07-01	mod_6	8128	51044	Cautious return	solid	ap
2020-07-02	mod_2	17235	117451	Soc. Dist. + Travel Ban	solid	ap
2020-07-02	mod_3	136312	1001533	No Intervention	solid	ap
2020-07-02	mod_4	17841	119039	Moderate return	solid	ap
2020-07-02	mod_5	125402	907606	Normal (pre-intervention)	solid	ap
2020-07-02	mod_6	8363	53193	Cautious return	solid	ap
2020-07-03	mod_2	18429	126226	Soc. Dist. + Travel Ban	solid	ap
2020-07-03	mod_3	155974	1161008	No Intervention	solid	ap
2020-07-03	mod_4	19123	128887	Moderate return	solid	ap
2020-07-03	mod_5	143634	1053212	Normal (pre-intervention)	solid	ap
2020-07-03	mod_6	8607	55460	Cautious return	solid	ap
2020-07-04	mod_2	19726	135837	Soc. Dist. + Travel Ban	solid	ap
2020-07-04	mod_3	178004	1346734	No Intervention	solid	ap
2020-07-04	mod_4	20537	138945	Moderate return	solid	ap
2020-07-04	mod_5	164083	1222314	Normal (pre-intervention)	solid	ap
2020-07-04	mod_6	8860	57547	Cautious return	solid	ap
2020-07-05	mod_2	21146	146006	Soc. Dist. + Travel Ban	solid	ap
2020-07-05	mod_3	202530	1560253	No Intervention	solid	ap
2020-07-05	mod_4	22078	149730	Moderate return	solid	ap
2020-07-05	mod_5	186892	1415267	Normal (pre-intervention)	solid	ap
2020-07-05	mod_6	9128	59958	Cautious return	solid	ap
2020-07-06	mod_2	22704	157029	Soc. Dist. + Travel Ban	solid	ap
2020-07-06	mod_3	229680	1811136	No Intervention	solid	ap
2020-07-06	mod_4	23769	161218	Moderate return	solid	ap
2020-07-06	mod_5	212187	1635298	Normal (pre-intervention)	solid	ap
2020-07-06	mod_6	9409	62359	Cautious return	solid	ap
2020-07-07	mod_2	24405	169102	Soc. Dist. + Travel Ban	solid	ap
2020-07-07	mod_3	259608	2093867	No Intervention	solid	ap
2020-07-07	mod_4	25634	174115	Moderate return	solid	ap
2020-07-07	mod_5	240111	1890708	Normal (pre-intervention)	solid	ap
2020-07-07	mod_6	9702	64523	Cautious return	solid	ap
2020-07-08	mod_2	26270	182159	Soc. Dist. + Travel Ban	solid	ap
2020-07-08	mod_3	292460	2424089	No Intervention	solid	ap
2020-07-08	mod_4	27675	187438	Moderate return	solid	ap
2020-07-08	mod_5	270756	2181561	Normal (pre-intervention)	solid	ap
2020-07-08	mod_6	10012	66965	Cautious return	solid	ap
2020-07-09	mod_2	28309	195805	Soc. Dist. + Travel Ban	solid	ap
2020-07-09	mod_3	328288	2791387	No Intervention	solid	ap
2020-07-09	mod_4	29906	202239	Moderate return	solid	ap
2020-07-09	mod_5	304261	2525127	Normal (pre-intervention)	solid	ap
2020-07-09	mod_6	10341	69863	Cautious return	solid	ap
2020-07-10	mod_2	30541	210947	Soc. Dist. + Travel Ban	solid	ap
2020-07-10	mod_3	367204	3221918	No Intervention	solid	ap
2020-07-10	mod_4	32360	218380	Moderate return	solid	ap
2020-07-10	mod_5	340725	2912220	Normal (pre-intervention)	solid	ap
2020-07-10	mod_6	10682	72412	Cautious return	solid	ap
2020-07-11	mod_2	32969	227235	Soc. Dist. + Travel Ban	solid	ap
2020-07-11	mod_3	409295	3693505	No Intervention	solid	ap
2020-07-11	mod_4	35040	235480	Moderate return	solid	ap
2020-07-11	mod_5	380204	3352428	Normal (pre-intervention)	solid	ap
2020-07-11	mod_6	11048	75522	Cautious return	solid	ap
2020-07-12	mod_2	35615	244542	Soc. Dist. + Travel Ban	solid	ap
2020-07-12	mod_3	454598	4239187	No Intervention	solid	ap
2020-07-12	mod_4	37956	254765	Moderate return	solid	ap
2020-07-12	mod_5	422785	3837576	Normal (pre-intervention)	solid	ap
2020-07-12	mod_6	11429	78349	Cautious return	solid	ap
2020-07-13	mod_2	38499	264045	Soc. Dist. + Travel Ban	solid	ap
2020-07-13	mod_3	503155	4866436	No Intervention	solid	ap
2020-07-13	mod_4	41144	275822	Moderate return	solid	ap
2020-07-13	mod_5	468469	4392187	Normal (pre-intervention)	solid	ap
2020-07-13	mod_6	11829	81174	Cautious return	solid	ap
2020-07-14	mod_2	41632	284680	Soc. Dist. + Travel Ban	solid	ap
2020-07-14	mod_3	554973	5542608	No Intervention	solid	ap
2020-07-14	mod_4	44611	297438	Moderate return	solid	ap
2020-07-14	mod_5	517288	5011803	Normal (pre-intervention)	solid	ap
2020-07-14	mod_6	12255	84530	Cautious return	solid	ap
2020-07-15	mod_2	45034	307753	Soc. Dist. + Travel Ban	solid	ap
2020-07-15	mod_3	610107	6285326	No Intervention	solid	ap
2020-07-15	mod_4	48373	320801	Moderate return	solid	ap
2020-07-15	mod_5	569265	5710291	Normal (pre-intervention)	solid	ap
2020-07-15	mod_6	12709	87689	Cautious return	solid	ap
2020-07-16	mod_2	48733	330994	Soc. Dist. + Travel Ban	solid	ap
2020-07-16	mod_3	668499	7096469	No Intervention	solid	ap
2020-07-16	mod_4	52458	344953	Moderate return	solid	ap
2020-07-16	mod_5	624374	6478626	Normal (pre-intervention)	solid	ap
2020-07-16	mod_6	13185	91325	Cautious return	solid	ap
2020-07-17	mod_2	52701	357330	Soc. Dist. + Travel Ban	solid	ap
2020-07-17	mod_3	730117	7955594	No Intervention	solid	ap
2020-07-17	mod_4	56888	373603	Moderate return	solid	ap
2020-07-17	mod_5	682616	7280880	Normal (pre-intervention)	solid	ap
2020-07-17	mod_6	13695	94885	Cautious return	solid	ap
2020-07-18	mod_2	57004	385494	Soc. Dist. + Travel Ban	solid	ap
2020-07-18	mod_3	794976	8887246	No Intervention	solid	ap
2020-07-18	mod_4	61660	405941	Moderate return	solid	ap
2020-07-18	mod_5	743931	8164294	Normal (pre-intervention)	solid	ap
2020-07-18	mod_6	14230	98433	Cautious return	solid	ap
2020-07-19	mod_2	61668	415704	Soc. Dist. + Travel Ban	solid	ap
2020-07-19	mod_3	862967	9858893	No Intervention	solid	ap
2020-07-19	mod_4	66808	437830	Moderate return	solid	ap
2020-07-19	mod_5	808290	9106944	Normal (pre-intervention)	solid	ap
2020-07-19	mod_6	14797	102344	Cautious return	solid	ap
2020-07-20	mod_2	66664	449142	Soc. Dist. + Travel Ban	solid	ap
2020-07-20	mod_3	934080	10868902	No Intervention	solid	ap
2020-07-20	mod_4	72317	473057	Moderate return	solid	ap
2020-07-20	mod_5	875666	10092609	Normal (pre-intervention)	solid	ap
2020-07-20	mod_6	15402	106427	Cautious return	solid	ap
2020-07-21	mod_2	72050	484005	Soc. Dist. + Travel Ban	solid	ap
2020-07-21	mod_3	1008198	11936616	No Intervention	solid	ap
2020-07-21	mod_4	78249	510472	Moderate return	solid	ap
2020-07-21	mod_5	945969	11099189	Normal (pre-intervention)	solid	ap
2020-07-21	mod_6	16043	110332	Cautious return	solid	ap
2020-07-22	mod_2	77821	522591	Soc. Dist. + Travel Ban	solid	ap
2020-07-22	mod_3	1085236	13027037	No Intervention	solid	ap
2020-07-22	mod_4	84620	551888	Moderate return	solid	ap
2020-07-22	mod_5	1019048	12156110	Normal (pre-intervention)	solid	ap
2020-07-22	mod_6	16733	114791	Cautious return	solid	ap
2020-07-23	mod_2	83980	563305	Soc. Dist. + Travel Ban	solid	ap
2020-07-23	mod_3	1165144	14122310	No Intervention	solid	ap
2020-07-23	mod_4	91417	598955	Moderate return	solid	ap
2020-07-23	mod_5	1094895	13184932	Normal (pre-intervention)	solid	ap
2020-07-23	mod_6	17456	119742	Cautious return	solid	ap
2020-07-24	mod_2	90583	607743	Soc. Dist. + Travel Ban	solid	ap
2020-07-24	mod_3	1247747	15294015	No Intervention	solid	ap
2020-07-24	mod_4	98658	646466	Moderate return	solid	ap
2020-07-24	mod_5	1173355	14303489	Normal (pre-intervention)	solid	ap
2020-07-24	mod_6	18222	124952	Cautious return	solid	ap
2020-07-25	mod_2	97640	656818	Soc. Dist. + Travel Ban	solid	ap
2020-07-25	mod_3	1332915	16461509	No Intervention	solid	ap
2020-07-25	mod_4	106379	699244	Moderate return	solid	ap
2020-07-25	mod_5	1254396	15433537	Normal (pre-intervention)	solid	ap
2020-07-25	mod_6	19042	129893	Cautious return	solid	ap
2020-07-26	mod_2	105130	708727	Soc. Dist. + Travel Ban	solid	ap
2020-07-26	mod_3	1420522	17604156	No Intervention	solid	ap
2020-07-26	mod_4	114575	754943	Moderate return	solid	ap
2020-07-26	mod_5	1337839	16597136	Normal (pre-intervention)	solid	ap
2020-07-26	mod_6	19904	134650	Cautious return	solid	ap
2020-07-27	mod_2	113072	766300	Soc. Dist. + Travel Ban	solid	ap
2020-07-27	mod_3	1510541	18788845	No Intervention	solid	ap
2020-07-27	mod_4	123232	818814	Moderate return	solid	ap
2020-07-27	mod_5	1423592	17694444	Normal (pre-intervention)	solid	ap
2020-07-27	mod_6	20818	140231	Cautious return	solid	ap
2020-07-28	mod_2	121497	825889	Soc. Dist. + Travel Ban	solid	ap
2020-07-28	mod_3	1602790	19980755	No Intervention	solid	ap
2020-07-28	mod_4	132392	883452	Moderate return	solid	ap
2020-07-28	mod_5	1511517	18876979	Normal (pre-intervention)	solid	ap
2020-07-28	mod_6	21788	145527	Cautious return	solid	ap
2020-07-29	mod_2	130410	892763	Soc. Dist. + Travel Ban	solid	ap
2020-07-29	mod_3	1697172	21179818	No Intervention	solid	ap
2020-07-29	mod_4	142079	954356	Moderate return	solid	ap
2020-07-29	mod_5	1601563	20063003	Normal (pre-intervention)	solid	ap
2020-07-29	mod_6	22810	151451	Cautious return	solid	ap
2020-07-30	mod_2	139836	962237	Soc. Dist. + Travel Ban	solid	ap
2020-07-30	mod_3	1793481	22397560	No Intervention	solid	ap
2020-07-30	mod_4	152291	1033570	Moderate return	solid	ap
2020-07-30	mod_5	1693550	21245249	Normal (pre-intervention)	solid	ap
2020-07-30	mod_6	23889	157597	Cautious return	solid	ap
2020-07-31	mod_2	149767	1040097	Soc. Dist. + Travel Ban	solid	ap
2020-07-31	mod_3	1891626	23588847	No Intervention	solid	ap
2020-07-31	mod_4	163052	1114791	Moderate return	solid	ap
2020-07-31	mod_5	1787340	22426701	Normal (pre-intervention)	solid	ap
2020-07-31	mod_6	25031	164432	Cautious return	solid	ap
2020-08-01	mod_2	160226	1123697	Soc. Dist. + Travel Ban	solid	ap
2020-08-01	mod_3	1991477	24774598	No Intervention	solid	ap
2020-08-01	mod_4	174323	1204873	Moderate return	solid	ap
2020-08-01	mod_5	1882849	23603532	Normal (pre-intervention)	solid	ap
2020-08-01	mod_6	26247	170058	Cautious return	solid	ap
2020-08-02	mod_2	171190	1212783	Soc. Dist. + Travel Ban	solid	ap
2020-08-02	mod_3	2092918	25915461	No Intervention	solid	ap
2020-08-02	mod_4	186132	1299708	Moderate return	solid	ap
2020-08-02	mod_5	1979906	24776365	Normal (pre-intervention)	solid	ap
2020-08-02	mod_6	27531	176451	Cautious return	solid	ap
2020-08-03	mod_2	182712	1309960	Soc. Dist. + Travel Ban	solid	ap
2020-08-03	mod_3	2195763	27041745	No Intervention	solid	ap
2020-08-03	mod_4	198506	1402116	Moderate return	solid	ap
2020-08-03	mod_5	2078389	25916820	Normal (pre-intervention)	solid	ap
2020-08-03	mod_6	28874	183645	Cautious return	solid	ap
2020-08-04	mod_2	194747	1411131	Soc. Dist. + Travel Ban	solid	ap
2020-08-04	mod_3	2299931	28137932	No Intervention	solid	ap
2020-08-04	mod_4	211441	1514843	Moderate return	solid	ap
2020-08-04	mod_5	2178215	27018842	Normal (pre-intervention)	solid	ap
2020-08-04	mod_6	30291	191329	Cautious return	solid	ap
2020-08-05	mod_2	207321	1523898	Soc. Dist. + Travel Ban	solid	ap
2020-08-05	mod_3	2405241	29194861	No Intervention	solid	ap
2020-08-05	mod_4	224944	1635511	Moderate return	solid	ap
2020-08-05	mod_5	2279198	28139856	Normal (pre-intervention)	solid	ap
2020-08-05	mod_6	31788	197992	Cautious return	solid	ap
2020-08-06	mod_2	220426	1639507	Soc. Dist. + Travel Ban	solid	ap
2020-08-06	mod_3	2511573	30162963	No Intervention	solid	ap
2020-08-06	mod_4	238977	1760034	Moderate return	solid	ap
2020-08-06	mod_5	2381300	29143705	Normal (pre-intervention)	solid	ap
2020-08-06	mod_6	33354	206686	Cautious return	solid	ap
2020-08-07	mod_2	234065	1761328	Soc. Dist. + Travel Ban	solid	ap
2020-08-07	mod_3	2618776	31144526	No Intervention	solid	ap
2020-08-07	mod_4	253590	1906915	Moderate return	solid	ap
2020-08-07	mod_5	2484344	30133029	Normal (pre-intervention)	solid	ap
2020-08-07	mod_6	35008	214804	Cautious return	solid	ap
2020-08-08	mod_2	248232	1900716	Soc. Dist. + Travel Ban	solid	ap
2020-08-08	mod_3	2726784	32093053	No Intervention	solid	ap
2020-08-08	mod_4	268784	2048262	Moderate return	solid	ap
2020-08-08	mod_5	2588244	31113935	Normal (pre-intervention)	solid	ap
2020-08-08	mod_6	36742	223277	Cautious return	solid	ap
2020-08-09	mod_2	262943	2035749	Soc. Dist. + Travel Ban	solid	ap
2020-08-09	mod_3	2835471	32996514	No Intervention	solid	ap
2020-08-09	mod_4	284491	2201967	Moderate return	solid	ap
2020-08-09	mod_5	2692923	32035786	Normal (pre-intervention)	solid	ap
2020-08-09	mod_6	38560	232520	Cautious return	solid	ap
2020-08-10	mod_2	278200	2189911	Soc. Dist. + Travel Ban	solid	ap
2020-08-10	mod_3	2944684	33824387	No Intervention	solid	ap
