stat	value
thetaS_last_obs_p_mean	0.9797383
thetaI_last_obs_p_mean	0.0009829129
thetaR_last_obs_p_mean	0.01927876
thetaS_last_obs_p_ci_low	0.9791734
thetaS_last_obs_p_ci_med	0.9797398
thetaS_last_obs_p_ci_up	0.9803007
thetaI_last_obs_p_ci_low	0.0008574222
thetaI_last_obs_p_ci_med	0.0009821079
thetaI_last_obs_p_ci_up	0.00111365
thetaR_last_obs_p_ci_low	0.01873105
thetaR_last_obs_p_ci_med	0.01927839
thetaR_last_obs_p_ci_up	0.01982834
R0_p_mean	1.765784
R0_p_ci_low	0.9887936
R0_p_ci_med	1.626308
R0_p_ci_up	3.320048
gamma_p_mean	0.04587586
gamma_p_ci_low	0.008280932
gamma_p_ci_med	0.03665078
gamma_p_ci_up	0.1357324
beta_p_mean	0.07125459
beta_p_ci_low	0.01474531
beta_p_ci_med	0.06389937
beta_p_ci_up	0.1713639
incidence_mean	0.1600485
incidence_ci_low	0.00214587
incidence_ci_median	0.07779369
incidence_ci_up	0.6649888
thetaI_tp1_mean	0.02809123
thetaI_tp1_ci_low	0.0002312886
thetaI_tp1_ci_med	0.01180501
thetaI_tp1_ci_up	0.1520889
thetaR_tp1_mean	0.06908942
thetaR_tp1_ci_low	0.0174396
thetaR_tp1_ci_med	0.03953578
thetaR_tp1_ci_up	0.3044409
Y_tp1_mean	0.02809127
Y_tp1_ci_low	0.0002253587
Y_tp1_ci_med	0.01179788
Y_tp1_ci_up	0.1520853
R_tp1_mean	0.06909001
R_tp1_ci_low	0.01740678
R_tp1_ci_med	0.03954887
R_tp1_ci_up	0.304367
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.1312103
thetaR_max_ci_low	0.0178557
thetaR_max_ci_med	0.06658878
thetaR_max_ci_up	0.5484127
cumInf_mean	0.1776157
cumInf_ci_low	0.01914902
cumInf_ci_med	0.0960051
cumInf_ci_up	0.681405
dthetaI_tp1_date	07/06/21
first_tp_mean	06/13/21
first_tp_ci_low	02/21/21
first_tp_ci_med	07/18/21
first_tp_ci_up	08/14/21
dthetaI_tp2_date	07/06/21
second_tp_mean	06/19/21
second_tp_ci_low	02/25/21
second_tp_ci_med	07/29/21
second_tp_ci_up	08/14/21
end_p_mean	08/13/21
end_p_ci_low	08/14/21
end_p_ci_med	08/14/21
end_p_ci_up	08/14/21
begin_str	01/27/2021
