place,r,lower,upper
Andaman and Nicobar Islands,0.8501523069734384,0.7274696105540767,0.9822555718480304
Andhra Pradesh,1.0972485796792169,1.090695215988229,1.103821308499996
Arunachal Pradesh,1.239993484054087,1.172261699402844,1.3096041495618658
Assam,1.1062072057227303,1.0928238111119515,1.1196709648674823
Bihar,0.6665763145080785,0.6600473208929873,0.6731371830463208
Chandigarh,0.8595546803194427,0.8312834599553163,0.8882934825434681
Chhattisgarh,0.6549537856855174,0.6485533929791072,0.6613853994592442
Dadra and Nagar Haveli,0.5959693449606189,0.5386247182231871,0.6562096869732482
Delhi,0.5152226990480079,0.5103903718413088,0.5200780122237961
Goa,0.7360303931111999,0.7224119152078469,0.7497758568778204
Gujarat,0.7910577229862196,0.7839581364400353,0.7981890368790162
Haryana,0.7926585924749562,0.785896997295932,0.7994489002646236
Himachal Pradesh,1.020065548749608,1.0058797905653345,1.0343497000468738
India,0.8587072179251242,0.8573737529603648,0.860041706437788
Jammu and Kashmir,0.9142920033842287,0.9015474114977574,0.9271248836768893
Jharkhand,0.6798774326250706,0.6701684654363896,0.6896560985252
Karnataka,0.8887669030707748,0.884782629730282,0.892760007816607
Kerala,0.936671109821768,0.9322327753706242,0.9411198633398459
Ladakh,1.0972335221342033,1.0237292292560034,1.1732536578462114
Lakshadweep,1.1789357364214481,1.0955603897390787,1.265335904825332
Madhya Pradesh,0.7187466535618319,0.7116805944944122,0.7258473132020451
Maharashtra,0.742776404893294,0.7394308551626916,0.746129425898972
Manipur,1.3238922746188782,1.277450293870737,1.3711525836640488
Meghalaya,1.5529874177860763,1.4961317558153955,1.6108940804737764
Mizoram,1.0260790207064912,0.9582509064004194,1.0961948991543202
Nagaland,1.1652364108907507,1.1060187265367702,1.2259775467102172
Odisha,1.097693018204524,1.0885845703142405,1.106838900614969
Pondicherry,1.1675416059122021,1.1436467769768517,1.1916801418717222
Punjab,0.9653583252213968,0.95574833410209,0.9750157924653249
Rajasthan,0.8238621067832395,0.817749780339826,0.8299970017065704
Sikkim,1.0904245785291413,1.0265913309989378,1.1561591587664732
Tamil Nadu,1.2334880754577522,1.2274160937407999,1.239574839225715
Telangana,0.7142632715455545,0.7048150662810588,0.7237735804416802
Tripura,1.635177574162771,1.5711719597319274,1.7004528121062334
Uttar Pradesh,0.592092038327601,0.5878358769941284,0.5963635739527305
Uttarakhand,0.8427832539330662,0.8331415278582098,0.8524800038502215
West Bengal,1.0619079400755786,1.0553265872654463,1.0685094704171694
