stat	value
thetaS_last_obs_p_mean	0.9999002
thetaI_last_obs_p_mean	4.802786e-05
thetaR_last_obs_p_mean	5.174226e-05
thetaS_last_obs_p_ci_low	0.9998583
thetaS_last_obs_p_ci_med	0.9999012
thetaS_last_obs_p_ci_up	0.9999364
thetaI_last_obs_p_ci_low	2.341381e-05
thetaI_last_obs_p_ci_med	4.701688e-05
thetaI_last_obs_p_ci_up	7.831173e-05
thetaR_last_obs_p_ci_low	2.758865e-05
thetaR_last_obs_p_ci_med	5.083374e-05
thetaR_last_obs_p_ci_up	8.102808e-05
R0_p_mean	1.867145
R0_p_ci_low	0.8867399
R0_p_ci_med	1.760809
R0_p_ci_up	3.457979
gamma_p_mean	0.0999524
gamma_p_ci_low	0.02540063
gamma_p_ci_med	0.09350922
gamma_p_ci_up	0.2115848
beta_p_mean	0.1755813
beta_p_ci_low	0.04125089
beta_p_ci_med	0.1687788
beta_p_ci_up	0.3510983
incidence_mean	0.1461404
incidence_ci_low	6.620285e-05
incidence_ci_median	0.0006174746
incidence_ci_up	0.8435601
thetaI_tp1_mean	0.008765663
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.1054534
thetaR_tp1_mean	0.01519879
thetaR_tp1_ci_low	0
thetaR_tp1_ci_med	0.0004613737
thetaR_tp1_ci_up	0.1637336
Y_tp1_mean	0.008764984
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.1054604
R_tp1_mean	0.01519821
R_tp1_ci_low	0
R_tp1_ci_med	0.0004611941
R_tp1_ci_up	0.1639965
thetaI_tp2_mean	0.01847458
thetaI_tp2_ci_low	0
thetaI_tp2_ci_med	0
thetaI_tp2_ci_up	0.1505234
thetaR_tp2_mean	0.09059039
thetaR_tp2_ci_low	0
thetaR_tp2_ci_med	0.0006403733
thetaR_tp2_ci_up	0.7414697
Y_tp2_mean	0.01847522
Y_tp2_ci_low	0
Y_tp2_ci_med	0
Y_tp2_ci_up	0.1504243
R_tp2_mean	0.09059193
R_tp2_ci_low	0
R_tp2_ci_med	0.0006406659
R_tp2_ci_up	0.7415335
thetaR_max_mean	0.128408
thetaR_max_ci_low	0
thetaR_max_ci_med	0.000681432
thetaR_max_ci_up	0.8071882
cumInf_mean	0.1454336
cumInf_ci_low	0
cumInf_ci_med	0.0006990275
cumInf_ci_up	0.8430265
dthetaI_tp1_date	09/03/20
first_tp_mean	08/01/20
first_tp_ci_low	05/25/20
first_tp_ci_med	06/16/20
first_tp_ci_up	11/22/20
dthetaI_tp2_date	10/27/20
second_tp_mean	08/07/20
second_tp_ci_low	05/26/20
second_tp_ci_med	06/17/20
second_tp_ci_up	11/22/20
end_p_mean	09/14/20
end_p_ci_low	06/27/20
end_p_ci_med	08/29/20
end_p_ci_up	11/22/20
begin_str	05/07/2020
