date_num,t_start,r,lower,upper,date,text
45,41,1.6278064055879904,1.2081892897876805,2.109005466947535,2020-03-15,"Date: 2020-03-15<br>R:  1.63<br>CI: [ 1.21,  2.11]"
46,42,1.6293420799156382,1.2307874970546118,2.0829410218306235,2020-03-16,"Date: 2020-03-16<br>R:  1.63<br>CI: [ 1.23,  2.08]"
47,43,1.7594598131526922,1.3607660920285267,2.2085975412833077,2020-03-17,"Date: 2020-03-17<br>R:  1.76<br>CI: [ 1.36,  2.21]"
48,44,1.9903462005907164,1.5806221809989622,2.4465759359684203,2020-03-18,"Date: 2020-03-18<br>R:  1.99<br>CI: [ 1.58,  2.45]"
49,45,2.176413975255061,1.7649251193384417,2.630374238969723,2020-03-19,"Date: 2020-03-19<br>R:  2.18<br>CI: [ 1.76,  2.63]"
50,46,2.9179405709836717,2.4623363750749654,3.411646314282867,2020-03-20,"Date: 2020-03-20<br>R:  2.92<br>CI: [ 2.46,  3.41]"
51,47,3.6659485827840514,3.1857591217674934,4.179353521651726,2020-03-21,"Date: 2020-03-21<br>R:  3.67<br>CI: [ 3.19,  4.18]"
52,48,3.740080617360766,3.2975899833831117,4.210024272899336,2020-03-22,"Date: 2020-03-22<br>R:  3.74<br>CI: [ 3.30,  4.21]"
53,49,3.753903259499309,3.3580115984350227,4.171536436660807,2020-03-23,"Date: 2020-03-23<br>R:  3.75<br>CI: [ 3.36,  4.17]"
54,50,3.362486382154383,3.0303011228829404,3.7116993206804256,2020-03-24,"Date: 2020-03-24<br>R:  3.36<br>CI: [ 3.03,  3.71]"
55,51,2.8435164882122934,2.5723100913757695,3.1281197152780997,2020-03-25,"Date: 2020-03-25<br>R:  2.84<br>CI: [ 2.57,  3.13]"
56,52,2.2621743544347686,2.0450945174446225,2.4900463158478288,2020-03-26,"Date: 2020-03-26<br>R:  2.26<br>CI: [ 2.05,  2.49]"
57,53,2.2863725928751206,2.086585851254252,2.4951623306711066,2020-03-27,"Date: 2020-03-27<br>R:  2.29<br>CI: [ 2.09,  2.50]"
58,54,2.139654580435923,1.960184379877256,2.3268735432615957,2020-03-28,"Date: 2020-03-28<br>R:  2.14<br>CI: [ 1.96,  2.33]"
59,55,2.024716748685229,1.861749488936502,2.19442381140474,2020-03-29,"Date: 2020-03-29<br>R:  2.02<br>CI: [ 1.86,  2.19]"
60,56,2.0964862963848785,1.940724507846378,2.2581748907640797,2020-03-30,"Date: 2020-03-30<br>R:  2.10<br>CI: [ 1.94,  2.26]"
61,57,2.5106677499028573,2.3498248387759437,2.676759662248651,2020-03-31,"Date: 2020-03-31<br>R:  2.51<br>CI: [ 2.35,  2.68]"
62,58,2.8625995438863114,2.7013765083130474,3.0284294679869403,2020-04-01,"Date: 2020-04-01<br>R:  2.86<br>CI: [ 2.70,  3.03]"
63,59,3.1715242516733206,3.0144274500538426,3.332555273392991,2020-04-02,"Date: 2020-04-02<br>R:  3.17<br>CI: [ 3.01,  3.33]"
64,60,3.393770308078879,3.2454328351026525,3.5453760088218416,2020-04-03,"Date: 2020-04-03<br>R:  3.39<br>CI: [ 3.25,  3.55]"
65,61,3.3060776144017847,3.1739972483149432,3.440812720360495,2020-04-04,"Date: 2020-04-04<br>R:  3.31<br>CI: [ 3.17,  3.44]"
66,62,2.992277025082887,2.879612510577096,3.107073218668694,2020-04-05,"Date: 2020-04-05<br>R:  2.99<br>CI: [ 2.88,  3.11]"
67,63,2.4727391044208535,2.3806593585287454,2.5665415426066565,2020-04-06,"Date: 2020-04-06<br>R:  2.47<br>CI: [ 2.38,  2.57]"
68,64,2.109352027465414,2.032019971541024,2.1881080518686704,2020-04-07,"Date: 2020-04-07<br>R:  2.11<br>CI: [ 2.03,  2.19]"
69,65,1.804365988077337,1.7382734977471372,1.871674392198042,2020-04-08,"Date: 2020-04-08<br>R:  1.80<br>CI: [ 1.74,  1.87]"
70,66,1.7196162655812615,1.659074736713878,1.7812275488915588,2020-04-09,"Date: 2020-04-09<br>R:  1.72<br>CI: [ 1.66,  1.78]"
71,67,1.6829722426871467,1.6260959294349855,1.7408125701198673,2020-04-10,"Date: 2020-04-10<br>R:  1.68<br>CI: [ 1.63,  1.74]"
72,68,1.7074219670897377,1.6526754071156513,1.7630481344128104,2020-04-11,"Date: 2020-04-11<br>R:  1.71<br>CI: [ 1.65,  1.76]"
73,69,1.6449020094550812,1.5934287393842996,1.6971820867589122,2020-04-12,"Date: 2020-04-12<br>R:  1.64<br>CI: [ 1.59,  1.70]"
74,70,1.7769598217220823,1.7256425737071832,1.8290184909103273,2020-04-13,"Date: 2020-04-13<br>R:  1.78<br>CI: [ 1.73,  1.83]"
75,71,1.7129561508673106,1.6646257055303835,1.7619685663328677,2020-04-14,"Date: 2020-04-14<br>R:  1.71<br>CI: [ 1.66,  1.76]"
76,72,1.5733813378017925,1.529058261959923,1.6183288470440598,2020-04-15,"Date: 2020-04-15<br>R:  1.57<br>CI: [ 1.53,  1.62]"
77,73,1.509257816024316,1.4676279552663007,1.551461764066678,2020-04-16,"Date: 2020-04-16<br>R:  1.51<br>CI: [ 1.47,  1.55]"
78,74,1.4471952258077343,1.4079143465146902,1.4870090351369327,2020-04-17,"Date: 2020-04-17<br>R:  1.45<br>CI: [ 1.41,  1.49]"
79,75,1.3879088690784558,1.3506942162116509,1.4256222108819034,2020-04-18,"Date: 2020-04-18<br>R:  1.39<br>CI: [ 1.35,  1.43]"
80,76,1.444250407248654,1.4073844345140194,1.4815863710921748,2020-04-19,"Date: 2020-04-19<br>R:  1.44<br>CI: [ 1.41,  1.48]"
81,77,1.450180712827271,1.4142304985921665,1.4865758661389947,2020-04-20,"Date: 2020-04-20<br>R:  1.45<br>CI: [ 1.41,  1.49]"
82,78,1.4768634002605885,1.441578363193012,1.5125691291739378,2020-04-21,"Date: 2020-04-21<br>R:  1.48<br>CI: [ 1.44,  1.51]"
83,79,1.4718958565315843,1.4376633225682247,1.5065255689020514,2020-04-22,"Date: 2020-04-22<br>R:  1.47<br>CI: [ 1.44,  1.51]"
84,80,1.4457375527258658,1.41279669946086,1.4790527419984836,2020-04-23,"Date: 2020-04-23<br>R:  1.45<br>CI: [ 1.41,  1.48]"
85,81,1.3307365281726886,1.3000552159016654,1.361770695519179,2020-04-24,"Date: 2020-04-24<br>R:  1.33<br>CI: [ 1.30,  1.36]"
86,82,1.3641953333350307,1.3339709720940502,1.394753567862249,2020-04-25,"Date: 2020-04-25<br>R:  1.36<br>CI: [ 1.33,  1.39]"
87,83,1.3111350765850878,1.2822160420960813,1.3403721223442147,2020-04-26,"Date: 2020-04-26<br>R:  1.31<br>CI: [ 1.28,  1.34]"
88,84,1.295678346607533,1.2675895279797038,1.3240707008878523,2020-04-27,"Date: 2020-04-27<br>R:  1.30<br>CI: [ 1.27,  1.32]"
89,85,1.2773143969042373,1.2500153998061347,1.3049041767526255,2020-04-28,"Date: 2020-04-28<br>R:  1.28<br>CI: [ 1.25,  1.30]"
90,86,1.2708255624737839,1.2441348783833988,1.2977955819379268,2020-04-29,"Date: 2020-04-29<br>R:  1.27<br>CI: [ 1.24,  1.30]"
91,87,1.218602109958226,1.1929578857449032,1.2445152514370348,2020-04-30,"Date: 2020-04-30<br>R:  1.22<br>CI: [ 1.19,  1.24]"
92,88,1.2839539081339109,1.2580907872480345,1.3100765172071949,2020-05-01,"Date: 2020-05-01<br>R:  1.28<br>CI: [ 1.26,  1.31]"
93,89,1.3737331068697471,1.3474175607277579,1.4002996176811957,2020-05-02,"Date: 2020-05-02<br>R:  1.37<br>CI: [ 1.35,  1.40]"
94,90,1.4568001154777426,1.4302013044393318,1.4836405945824476,2020-05-03,"Date: 2020-05-03<br>R:  1.46<br>CI: [ 1.43,  1.48]"
95,91,1.628862369135371,1.60136791742633,1.6565876022184423,2020-05-04,"Date: 2020-05-04<br>R:  1.63<br>CI: [ 1.60,  1.66]"
96,92,1.672888881999675,1.6458065309835392,1.7001891798917295,2020-05-05,"Date: 2020-05-05<br>R:  1.67<br>CI: [ 1.65,  1.70]"
97,93,1.6876256847350368,1.6613677282676276,1.714086668298898,2020-05-06,"Date: 2020-05-06<br>R:  1.69<br>CI: [ 1.66,  1.71]"
98,94,1.6376674719458877,1.612793108028122,1.6627295539820859,2020-05-07,"Date: 2020-05-07<br>R:  1.64<br>CI: [ 1.61,  1.66]"
99,95,1.546282853280226,1.5230657699480006,1.5696731241161148,2020-05-08,"Date: 2020-05-08<br>R:  1.55<br>CI: [ 1.52,  1.57]"
100,96,1.390920244266785,1.3697335862569344,1.4122672489702128,2020-05-09,"Date: 2020-05-09<br>R:  1.39<br>CI: [ 1.37,  1.41]"
101,97,1.4053051201759665,1.3847191537985033,1.4260408765029544,2020-05-10,"Date: 2020-05-10<br>R:  1.41<br>CI: [ 1.38,  1.43]"
102,98,1.3261732539345128,1.306741022737367,1.3457469200840364,2020-05-11,"Date: 2020-05-11<br>R:  1.33<br>CI: [ 1.31,  1.35]"
103,99,1.2739877231428256,1.2554332608707635,1.2926764074830133,2020-05-12,"Date: 2020-05-12<br>R:  1.27<br>CI: [ 1.26,  1.29]"
104,100,1.2435101396630919,1.2255906815365087,1.2615578484211687,2020-05-13,"Date: 2020-05-13<br>R:  1.24<br>CI: [ 1.23,  1.26]"
105,101,1.2486434355447715,1.2310355044259924,1.266374668740235,2020-05-14,"Date: 2020-05-14<br>R:  1.25<br>CI: [ 1.23,  1.27]"
106,102,1.173591890852236,1.1568217608624916,1.1904810322693404,2020-05-15,"Date: 2020-05-15<br>R:  1.17<br>CI: [ 1.16,  1.19]"
107,103,1.2091285370708902,1.1923791996877797,1.2259930766979839,2020-05-16,"Date: 2020-05-16<br>R:  1.21<br>CI: [ 1.19,  1.23]"
108,104,1.2634711075825984,1.2465868704761844,1.2804673477165662,2020-05-17,"Date: 2020-05-17<br>R:  1.26<br>CI: [ 1.25,  1.28]"
109,105,1.278801752345973,1.2620611479530977,1.2956511275106468,2020-05-18,"Date: 2020-05-18<br>R:  1.28<br>CI: [ 1.26,  1.30]"
