date_num,t_start,r,lower,upper,date,text
5,NA,NA,NA,NA,2020-03-24,"Date: 2020-03-24<br>R:   NA<br>CI: [  NA,   NA]"
6,2,NA,NA,NA,2020-03-25,"Date: 2020-03-25<br>R:   NA<br>CI: [  NA,   NA]"
7,3,2.8101322407889944,1.8959844223114437,3.9012913625850634,2020-03-26,"Date: 2020-03-26<br>R: 2.81<br>CI: [1.90, 3.90]"
8,4,2.143249764578085,1.4460416160421685,2.975462034506721,2020-03-27,"Date: 2020-03-27<br>R: 2.14<br>CI: [1.45, 2.98]"
9,5,1.5420298839454691,1.0073051165103284,2.1887887516368547,2020-03-28,"Date: 2020-03-28<br>R: 1.54<br>CI: [1.01, 2.19]"
10,6,1.564069129645786,1.0552708737984606,2.1713886974442986,2020-03-29,"Date: 2020-03-29<br>R: 1.56<br>CI: [1.06, 2.17]"
11,7,1.578044886837156,1.0862534896020402,2.160221609684836,2020-03-30,"Date: 2020-03-30<br>R: 1.58<br>CI: [1.09, 2.16]"
12,8,1.4223353304329014,0.9728763131005765,1.955801108871259,2020-03-31,"Date: 2020-03-31<br>R: 1.42<br>CI: [0.97, 1.96]"
13,9,1.7048268055107287,1.2234131496129705,2.264868522051235,2020-04-01,"Date: 2020-04-01<br>R: 1.70<br>CI: [1.22, 2.26]"
14,10,1.3280884571828473,0.9197398643091714,1.8102732080281612,2020-04-02,"Date: 2020-04-02<br>R: 1.33<br>CI: [0.92, 1.81]"
15,11,1.2053485057404378,0.8297064497141061,1.6500290397446205,2020-04-03,"Date: 2020-04-03<br>R: 1.21<br>CI: [0.83, 1.65]"
16,12,1.3575985503200783,0.9653852828707056,1.8156303331391421,2020-04-04,"Date: 2020-04-04<br>R: 1.36<br>CI: [0.97, 1.82]"
17,13,1.8455108159188134,1.3902913121355198,2.364209629285427,2020-04-05,"Date: 2020-04-05<br>R: 1.85<br>CI: [1.39, 2.36]"
18,14,1.913639719044586,1.4603087059809527,2.427314882886178,2020-04-06,"Date: 2020-04-06<br>R: 1.91<br>CI: [1.46, 2.43]"
19,15,2.5841513691705855,2.072564963097856,3.1513191081300644,2020-04-07,"Date: 2020-04-07<br>R: 2.58<br>CI: [2.07, 3.15]"
20,16,2.4188499725356545,1.9499344713584892,2.93753120021043,2020-04-08,"Date: 2020-04-08<br>R: 2.42<br>CI: [1.95, 2.94]"
21,17,3.5226878877787464,2.9899473021915726,4.098460381893171,2020-04-09,"Date: 2020-04-09<br>R: 3.52<br>CI: [2.99, 4.10]"
22,18,4.813691658878991,4.236548390767491,5.427153606882491,2020-04-10,"Date: 2020-04-10<br>R: 4.81<br>CI: [4.24, 5.43]"
23,19,4.866311803091834,4.350025317760094,5.4111315045700605,2020-04-11,"Date: 2020-04-11<br>R: 4.87<br>CI: [4.35, 5.41]"
24,20,3.8139502792698967,3.4204014463378596,4.228619778785336,2020-04-12,"Date: 2020-04-12<br>R: 3.81<br>CI: [3.42, 4.23]"
25,21,3.2181450522050454,2.905466782434845,3.54657272111735,2020-04-13,"Date: 2020-04-13<br>R: 3.22<br>CI: [2.91, 3.55]"
26,22,2.5239800220066417,2.2793626251535013,2.780886122387569,2020-04-14,"Date: 2020-04-14<br>R: 2.52<br>CI: [2.28, 2.78]"
27,23,2.0530884007590076,1.854108561091432,2.262064276232448,2020-04-15,"Date: 2020-04-15<br>R: 2.05<br>CI: [1.85, 2.26]"
28,24,2.0721973348863694,1.8875258594694204,2.2653639709802094,2020-04-16,"Date: 2020-04-16<br>R: 2.07<br>CI: [1.89, 2.27]"
29,25,2.29552655923852,2.113100905508599,2.485397236554485,2020-04-17,"Date: 2020-04-17<br>R: 2.30<br>CI: [2.11, 2.49]"
30,26,2.7836100177795573,2.5946150228633944,2.9791547489107324,2020-04-18,"Date: 2020-04-18<br>R: 2.78<br>CI: [2.59, 2.98]"
