date_num,t_start,r,lower,upper,date,text
7,3,6.358252406566511,3.5586656055216412,9.956862668483105,2020-03-24,"Date: 2020-03-24<br>R: 6.36<br>CI: [3.56, 9.96]"
8,4,4.083379625187236,2.2854365786791226,6.394469352818076,2020-03-25,"Date: 2020-03-25<br>R: 4.08<br>CI: [2.29, 6.39]"
9,5,2.706673178296693,1.4797634133868445,4.297886883899779,2020-03-26,"Date: 2020-03-26<br>R: 2.71<br>CI: [1.48, 4.30]"
10,6,1.9649359740638266,1.0462456507949298,3.168320964197025,2020-03-27,"Date: 2020-03-27<br>R: 1.96<br>CI: [1.05, 3.17]"
11,7,1.020741239204168,0.4406836170121867,1.8402274401679382,2020-03-28,"Date: 2020-03-28<br>R: 1.02<br>CI: [0.44, 1.84]"
12,8,0.806097020221889,0.3240928099503924,1.5038861564596402,2020-03-30,"Date: 2020-03-30<br>R: 0.81<br>CI: [0.32, 1.50]"
13,9,1.4491517045488198,0.7716122500880084,2.336655130970053,2020-03-31,"Date: 2020-03-31<br>R: 1.45<br>CI: [0.77, 2.34]"
14,10,1.9950237687383354,1.1823775233550025,3.016769297257094,2020-04-02,"Date: 2020-04-02<br>R: 2.00<br>CI: [1.18, 3.02]"
15,11,2.7634414593978036,1.8051717091927733,3.9224853195845992,2020-04-03,"Date: 2020-04-03<br>R: 2.76<br>CI: [1.81, 3.92]"
16,12,4.8056785418775245,3.5668672420303067,6.226294651759376,2020-04-04,"Date: 2020-04-04<br>R: 4.81<br>CI: [3.57, 6.23]"
17,13,4.362921976112295,3.2867499158460074,5.589163747387897,2020-04-05,"Date: 2020-04-05<br>R: 4.36<br>CI: [3.29, 5.59]"
18,14,4.06833207464834,3.159219044570858,5.090657954518034,2020-04-06,"Date: 2020-04-06<br>R: 4.07<br>CI: [3.16, 5.09]"
19,15,4.307461161289029,3.484993305798195,5.215754808261268,2020-04-07,"Date: 2020-04-07<br>R: 4.31<br>CI: [3.48, 5.22]"
20,16,3.807489297835987,3.129293146093629,4.551211082878375,2020-04-08,"Date: 2020-04-08<br>R: 3.81<br>CI: [3.13, 4.55]"
21,17,2.300903347413493,1.8429292584118757,2.8089348824743383,2020-04-09,"Date: 2020-04-09<br>R: 2.30<br>CI: [1.84, 2.81]"
22,18,1.8334010761915507,1.4684791038769451,2.2382097197909623,2020-04-10,"Date: 2020-04-10<br>R: 1.83<br>CI: [1.47, 2.24]"
23,19,1.2640440354826075,0.985384337996774,1.5768753613560806,2020-04-11,"Date: 2020-04-11<br>R: 1.26<br>CI: [0.99, 1.58]"
24,20,0.8635275376317922,0.6468413821247629,1.1110354132857403,2020-04-12,"Date: 2020-04-12<br>R: 0.86<br>CI: [0.65, 1.11]"
25,21,0.46410684868824154,0.31313094189257856,0.6443170231717092,2020-04-13,"Date: 2020-04-13<br>R: 0.46<br>CI: [0.31, 0.64]"
26,22,0.44763835060466417,0.29979042881446966,0.6246530147810584,2020-04-14,"Date: 2020-04-14<br>R: 0.45<br>CI: [0.30, 0.62]"
27,23,0.46755930664046313,0.31313180571906085,0.6524515383621456,2020-04-15,"Date: 2020-04-15<br>R: 0.47<br>CI: [0.31, 0.65]"
28,24,0.6384352438492629,0.4495173300477993,0.8599752842778774,2020-04-16,"Date: 2020-04-16<br>R: 0.64<br>CI: [0.45, 0.86]"
29,25,0.5394501827560455,0.3612782537377034,0.7527710316320823,2020-04-17,"Date: 2020-04-17<br>R: 0.54<br>CI: [0.36, 0.75]"
30,26,0.7384160392659145,0.5199130368085616,0.99464988720607,2020-04-18,"Date: 2020-04-18<br>R: 0.74<br>CI: [0.52, 0.99]"
31,27,1.1337740950252428,0.8492745983001762,1.458741169614161,2020-04-19,"Date: 2020-04-19<br>R: 1.13<br>CI: [0.85, 1.46]"
32,28,1.077056389572212,0.7941363575709951,1.4024179893581097,2020-04-20,"Date: 2020-04-20<br>R: 1.08<br>CI: [0.79, 1.40]"
33,29,0.9324716499324637,0.6691577551931561,1.2387919293681735,2020-04-21,"Date: 2020-04-21<br>R: 0.93<br>CI: [0.67, 1.24]"
34,30,0.9590510780470729,0.6911996601218098,1.2700834350527141,2020-04-22,"Date: 2020-04-22<br>R: 0.96<br>CI: [0.69, 1.27]"
35,31,0.8980080272109057,0.6385714931448414,1.2009814044233862,2020-04-23,"Date: 2020-04-23<br>R: 0.90<br>CI: [0.64, 1.20]"
