date_num,t_start,r,lower,upper,date,text
9,5,2.41094720440523,1.5109277771430039,3.517871228398946,2020-03-24,"Date: 2020-03-24<br>R: 2.41<br>CI: [1.51, 3.52]"
10,6,2.0707388159976587,1.3126707793001626,2.998813737388378,2020-03-25,"Date: 2020-03-25<br>R: 2.07<br>CI: [1.31, 3.00]"
11,7,1.8579574729317483,1.1904284106052407,2.671688105603808,2020-03-26,"Date: 2020-03-26<br>R: 1.86<br>CI: [1.19, 2.67]"
12,8,2.262924125725349,1.557692844340154,3.09776840839225,2020-03-27,"Date: 2020-03-27<br>R: 2.26<br>CI: [1.56, 3.10]"
13,9,2.147214726675728,1.4956137312318143,2.914788292418006,2020-03-28,"Date: 2020-03-28<br>R: 2.15<br>CI: [1.50, 2.91]"
14,10,1.8415525762122535,1.2753286932080252,2.5101590725092078,2020-03-29,"Date: 2020-03-29<br>R: 1.84<br>CI: [1.28, 2.51]"
15,11,1.7801522128791984,1.2533914402774913,2.397873425813143,2020-03-30,"Date: 2020-03-30<br>R: 1.78<br>CI: [1.25, 2.40]"
16,12,2.3476649610711755,1.7636381734735105,3.0139368388494012,2020-03-31,"Date: 2020-03-31<br>R: 2.35<br>CI: [1.76, 3.01]"
17,13,2.7029820093385695,2.1030813421792627,3.3770118293352707,2020-04-01,"Date: 2020-04-01<br>R: 2.70<br>CI: [2.10, 3.38]"
18,14,3.002441171851587,2.4080456163600568,3.661414864768218,2020-04-02,"Date: 2020-04-02<br>R: 3.00<br>CI: [2.41, 3.66]"
19,15,4.608443081960522,3.9220299665516944,5.349392879424445,2020-04-03,"Date: 2020-04-03<br>R: 4.61<br>CI: [3.92, 5.35]"
20,16,4.539675445334018,3.9263462882218954,5.196863651078996,2020-04-04,"Date: 2020-04-04<br>R: 4.54<br>CI: [3.93, 5.20]"
21,17,4.148336995082985,3.638007042962802,4.691674685188478,2020-04-05,"Date: 2020-04-05<br>R: 4.15<br>CI: [3.64, 4.69]"
22,18,3.115319897092131,2.7320720906081073,3.5233558688157496,2020-04-06,"Date: 2020-04-06<br>R: 3.12<br>CI: [2.73, 3.52]"
23,19,2.543781151679027,2.238791494825442,2.8679633077432176,2020-04-07,"Date: 2020-04-07<br>R: 2.54<br>CI: [2.24, 2.87]"
24,20,1.8576414472249079,1.6228260235243406,2.108091603552999,2020-04-08,"Date: 2020-04-08<br>R: 1.86<br>CI: [1.62, 2.11]"
25,21,1.408540899500296,1.2200843436118256,1.6103336872872438,2020-04-09,"Date: 2020-04-09<br>R: 1.41<br>CI: [1.22, 1.61]"
26,22,0.9720196831678207,0.8245632577282145,1.1314270237811428,2020-04-10,"Date: 2020-04-10<br>R: 0.97<br>CI: [0.82, 1.13]"
27,23,0.8290127424193535,0.6973807445312189,0.9718561341773888,2020-04-11,"Date: 2020-04-11<br>R: 0.83<br>CI: [0.70, 0.97]"
28,24,0.7417066478695856,0.6187880889260902,0.8755957367871373,2020-04-12,"Date: 2020-04-12<br>R: 0.74<br>CI: [0.62, 0.88]"
