date_num,t_start,r,lower,upper,date,text
7,3,4.9856570621449015,3.256796719798205,7.076743590221827,2020-03-25,"Date: 2020-03-25<br>R: 4.99<br>CI: [3.26, 7.08]"
8,4,2.982884605401197,1.890892965005818,4.319769959695166,2020-03-26,"Date: 2020-03-26<br>R: 2.98<br>CI: [1.89, 4.32]"
9,5,2.0432379945273587,1.2647965223857711,3.005347967622097,2020-03-27,"Date: 2020-03-27<br>R: 2.04<br>CI: [1.26, 3.01]"
10,6,1.8448526380626258,1.169478319231143,2.6716886706032787,2020-03-28,"Date: 2020-03-28<br>R: 1.84<br>CI: [1.17, 2.67]"
11,7,3.0248149838035974,2.1890736020752475,3.993585758201426,2020-03-29,"Date: 2020-03-29<br>R: 3.02<br>CI: [2.19, 3.99]"
12,8,3.8984935279394457,2.9957094680831418,4.918364303261035,2020-03-30,"Date: 2020-03-30<br>R: 3.90<br>CI: [3.00, 4.92]"
13,9,4.32996419387424,3.458621608170961,5.297722182686167,2020-03-31,"Date: 2020-03-31<br>R: 4.33<br>CI: [3.46, 5.30]"
14,10,4.476199310174969,3.6890217706991253,5.338366923822255,2020-04-01,"Date: 2020-04-01<br>R: 4.48<br>CI: [3.69, 5.34]"
15,11,7.3449071371781125,6.453911828679419,8.29267555452073,2020-04-02,"Date: 2020-04-02<br>R: 7.34<br>CI: [6.45, 8.29]"
16,12,6.76400409566554,6.037586761265478,7.531088619906042,2020-04-03,"Date: 2020-04-03<br>R: 6.76<br>CI: [6.04, 7.53]"
17,13,4.962025442413377,4.455031677718788,5.495946586849203,2020-04-04,"Date: 2020-04-04<br>R: 4.96<br>CI: [4.46, 5.50]"
18,14,3.748751647685361,3.3831356342524743,4.132857117950034,2020-04-05,"Date: 2020-04-05<br>R: 3.75<br>CI: [3.38, 4.13]"
19,15,2.694630825644851,2.4284240554975334,2.9744832449320886,2020-04-06,"Date: 2020-04-06<br>R: 2.69<br>CI: [2.43, 2.97]"
20,16,1.6124736566598499,1.4303731998964142,1.8053267333289935,2020-04-07,"Date: 2020-04-07<br>R: 1.61<br>CI: [1.43, 1.81]"
21,17,1.3622318796708939,1.2083918175519057,1.5251558493408934,2020-04-08,"Date: 2020-04-08<br>R: 1.36<br>CI: [1.21, 1.53]"
22,18,1.1967200242391034,1.0596863981022893,1.3419651085679154,2020-04-09,"Date: 2020-04-09<br>R: 1.20<br>CI: [1.06, 1.34]"
23,19,1.6327157262624705,1.4768028475168846,1.796340096170746,2020-04-10,"Date: 2020-04-10<br>R: 1.63<br>CI: [1.48, 1.80]"
24,20,2.110333938248752,1.93685508419689,2.2911469028619145,2020-04-11,"Date: 2020-04-11<br>R: 2.11<br>CI: [1.94, 2.29]"
25,21,2.075335832953644,1.9097129398603347,2.247747728440171,2020-04-12,"Date: 2020-04-12<br>R: 2.08<br>CI: [1.91, 2.25]"
26,22,2.70478900875667,2.525155871799521,2.8905067775677056,2020-04-13,"Date: 2020-04-13<br>R: 2.70<br>CI: [2.53, 2.89]"
27,23,2.374414949235178,2.2167229428020665,2.5374483855497645,2020-04-14,"Date: 2020-04-14<br>R: 2.37<br>CI: [2.22, 2.54]"
28,24,1.6299597903839131,1.5093876151232284,1.7550989979535507,2020-04-15,"Date: 2020-04-15<br>R: 1.63<br>CI: [1.51, 1.76]"
29,25,1.2033913879131124,1.1067807302475139,1.303986843941061,2020-04-16,"Date: 2020-04-16<br>R: 1.20<br>CI: [1.11, 1.30]"
30,26,1.0669057195805072,0.9799014068546085,1.1575576556161253,2020-04-17,"Date: 2020-04-17<br>R: 1.07<br>CI: [0.98, 1.16]"
31,27,0.7048979323809156,0.6361491871624044,0.7771233496002568,2020-04-18,"Date: 2020-04-18<br>R: 0.70<br>CI: [0.64, 0.78]"
32,28,0.7990974412619982,0.7264078867510869,0.8752034497302428,2020-04-19,"Date: 2020-04-19<br>R: 0.80<br>CI: [0.73, 0.88]"
33,29,0.9211848091378152,0.8425068388938102,1.0033245982040602,2020-04-20,"Date: 2020-04-20<br>R: 0.92<br>CI: [0.84, 1.00]"
34,30,0.9638570440500781,0.882553068710837,1.048692133452883,2020-04-21,"Date: 2020-04-21<br>R: 0.96<br>CI: [0.88, 1.05]"
35,31,1.0248333102983458,0.9403596249570387,1.1128883426244542,2020-04-22,"Date: 2020-04-22<br>R: 1.02<br>CI: [0.94, 1.11]"
36,32,0.9221729106163655,0.8418364412703941,1.0061180945759385,2020-04-23,"Date: 2020-04-23<br>R: 0.92<br>CI: [0.84, 1.01]"
37,33,0.9791239509348305,0.8961387865891479,1.0657311848413762,2020-04-24,"Date: 2020-04-24<br>R: 0.98<br>CI: [0.90, 1.07]"
38,34,1.0490942498759295,0.9628540274342138,1.1389804228842173,2020-04-25,"Date: 2020-04-25<br>R: 1.05<br>CI: [0.96, 1.14]"
39,35,1.4737071671541,1.3709808372444172,1.5800919360751082,2020-04-26,"Date: 2020-04-26<br>R: 1.47<br>CI: [1.37, 1.58]"
40,36,1.6438875980457064,1.5359028913726076,1.7554887574409839,2020-04-27,"Date: 2020-04-27<br>R: 1.64<br>CI: [1.54, 1.76]"
41,37,1.7143408232960597,1.6064291938547108,1.8257106392634024,2020-04-28,"Date: 2020-04-28<br>R: 1.71<br>CI: [1.61, 1.83]"
42,38,1.5790168819139405,1.4789395061272244,1.6823241806250377,2020-04-29,"Date: 2020-04-29<br>R: 1.58<br>CI: [1.48, 1.68]"
43,39,1.4065989747475802,1.3157441261613882,1.5004440742976772,2020-04-30,"Date: 2020-04-30<br>R: 1.41<br>CI: [1.32, 1.50]"
44,40,1.2085027651799525,1.1272401993882248,1.292553483619216,2020-05-01,"Date: 2020-05-01<br>R: 1.21<br>CI: [1.13, 1.29]"
45,41,1.4147590343628644,1.3290509291728574,1.5031073330996272,2020-05-02,"Date: 2020-05-02<br>R: 1.41<br>CI: [1.33, 1.50]"
46,42,1.6504990406898878,1.5597562363697415,1.7437712690485478,2020-05-03,"Date: 2020-05-03<br>R: 1.65<br>CI: [1.56, 1.74]"
47,43,1.8474281883613908,1.7538692210010487,1.943384019898132,2020-05-04,"Date: 2020-05-04<br>R: 1.85<br>CI: [1.75, 1.94]"
48,44,1.8674840593422712,1.7768091838712416,1.9603837310591659,2020-05-05,"Date: 2020-05-05<br>R: 1.87<br>CI: [1.78, 1.96]"
49,45,1.9233593555997304,1.8354018458825052,2.0133465505369172,2020-05-06,"Date: 2020-05-06<br>R: 1.92<br>CI: [1.84, 2.01]"
50,46,1.8032065640221695,1.722159323059874,1.8860911867279093,2020-05-07,"Date: 2020-05-07<br>R: 1.80<br>CI: [1.72, 1.89]"
51,47,1.5502787170646368,1.4788895518118608,1.6233269686304725,2020-05-08,"Date: 2020-05-08<br>R: 1.55<br>CI: [1.48, 1.62]"
52,48,1.3136811028125932,1.2509581858285879,1.3779167280319486,2020-05-09,"Date: 2020-05-09<br>R: 1.31<br>CI: [1.25, 1.38]"
53,49,1.3523124314489123,1.2908908649691153,1.4151414661547275,2020-05-10,"Date: 2020-05-10<br>R: 1.35<br>CI: [1.29, 1.42]"
54,50,1.1984598449326145,1.1421930517508154,1.2560604533948245,2020-05-11,"Date: 2020-05-11<br>R: 1.20<br>CI: [1.14, 1.26]"
55,51,1.1169360156819128,1.0638454416844263,1.1713011238967874,2020-05-12,"Date: 2020-05-12<br>R: 1.12<br>CI: [1.06, 1.17]"
56,52,1.0944762819862033,1.0427753207113328,1.147410547342406,2020-05-13,"Date: 2020-05-13<br>R: 1.09<br>CI: [1.04, 1.15]"
57,53,1.2278412317290552,1.1736536922323455,1.2832344841114105,2020-05-14,"Date: 2020-05-14<br>R: 1.23<br>CI: [1.17, 1.28]"
58,54,1.2309344453444135,1.177212796747444,1.2858378888575717,2020-05-15,"Date: 2020-05-15<br>R: 1.23<br>CI: [1.18, 1.29]"
59,55,1.2767484243232188,1.222732824058129,1.3319151284758233,2020-05-16,"Date: 2020-05-16<br>R: 1.28<br>CI: [1.22, 1.33]"
60,56,1.2481131731893047,1.1955068319733084,1.3018362965552268,2020-05-17,"Date: 2020-05-17<br>R: 1.25<br>CI: [1.20, 1.30]"
61,57,1.1728026952647688,1.1226626074818593,1.2240227876050707,2020-05-18,"Date: 2020-05-18<br>R: 1.17<br>CI: [1.12, 1.22]"
