date_num,t_start,r,lower,upper,date,text
8,4,4.399849382585467,2.9236679617423396,6.172923070253276,2020-03-24,"Date: 2020-03-24<br>R: 4.40<br>CI: [2.92, 6.17]"
9,5,4.1619830786127245,2.930420178438387,5.606210834492649,2020-03-25,"Date: 2020-03-25<br>R: 4.16<br>CI: [2.93, 5.61]"
10,6,3.049234459486474,2.135646328247283,4.122948461720682,2020-03-26,"Date: 2020-03-26<br>R: 3.05<br>CI: [2.14, 4.12]"
11,7,2.5701427543186997,1.8276227455539564,3.437267330713206,2020-03-27,"Date: 2020-03-27<br>R: 2.57<br>CI: [1.83, 3.44]"
12,8,2.6450492312130502,1.9568219824541315,3.4353810985130133,2020-03-28,"Date: 2020-03-28<br>R: 2.65<br>CI: [1.96, 3.44]"
13,9,1.956580345599172,1.4159868976530152,2.5832229226582766,2020-03-29,"Date: 2020-03-29<br>R: 1.96<br>CI: [1.42, 2.58]"
14,10,1.4814675416796506,1.0483746049648597,1.9882708096596708,2020-03-30,"Date: 2020-03-30<br>R: 1.48<br>CI: [1.05, 1.99]"
15,11,1.637019502800821,1.2028203566795101,2.137096001454855,2020-03-31,"Date: 2020-03-31<br>R: 1.64<br>CI: [1.20, 2.14]"
16,12,1.5107919557795095,1.1100731029838853,1.9723084802609048,2020-04-01,"Date: 2020-04-01<br>R: 1.51<br>CI: [1.11, 1.97]"
17,13,1.313537938873941,0.95441867723758,1.7291150066079652,2020-04-02,"Date: 2020-04-02<br>R: 1.31<br>CI: [0.95, 1.73]"
18,14,1.2902168953206599,0.9446009254515547,1.688881027744587,2020-04-03,"Date: 2020-04-03<br>R: 1.29<br>CI: [0.94, 1.69]"
19,15,1.5247984322777663,1.1548674420924485,1.9453393916521602,2020-04-04,"Date: 2020-04-04<br>R: 1.52<br>CI: [1.15, 1.95]"
20,16,1.3040929776569568,0.9709828787399432,1.6855725627993945,2020-04-05,"Date: 2020-04-05<br>R: 1.30<br>CI: [0.97, 1.69]"
21,17,1.3108137588602418,0.9847236389239339,1.68282525071079,2020-04-06,"Date: 2020-04-06<br>R: 1.31<br>CI: [0.98, 1.68]"
22,18,1.2080521195733425,0.9022311049702373,1.5578199463697875,2020-04-07,"Date: 2020-04-07<br>R: 1.21<br>CI: [0.90, 1.56]"
23,19,1.2074311248690575,0.9070594224345842,1.5501024243066575,2020-04-08,"Date: 2020-04-08<br>R: 1.21<br>CI: [0.91, 1.55]"
24,20,1.1706583952064789,0.8794346161478497,1.5028935225115194,2020-04-09,"Date: 2020-04-09<br>R: 1.17<br>CI: [0.88, 1.50]"
25,21,1.202766703579709,0.9109637555975857,1.5344909844549182,2020-04-10,"Date: 2020-04-10<br>R: 1.20<br>CI: [0.91, 1.53]"
26,22,1.09153682349492,0.8176359835447282,1.4043976746059406,2020-04-11,"Date: 2020-04-11<br>R: 1.09<br>CI: [0.82, 1.40]"
27,23,1.1679842691772249,0.8868994239359115,1.4871684206145888,2020-04-12,"Date: 2020-04-12<br>R: 1.17<br>CI: [0.89, 1.49]"
28,24,1.3259176607467955,1.0275679750099704,1.6617148662884889,2020-04-13,"Date: 2020-04-13<br>R: 1.33<br>CI: [1.03, 1.66]"
