date_num,t_start,r,lower,upper,date,text
8,4,2.5636159455330754,1.4653280178846126,3.964026224682463,2020-03-24,"Date: 2020-03-24<br>R: 2.56<br>CI: [1.47, 3.96]"
9,5,1.9303234242710001,1.0803873671941036,3.022837725248671,2020-03-25,"Date: 2020-03-25<br>R: 1.93<br>CI: [1.08, 3.02]"
10,6,1.6479614978835764,0.922351540446173,2.58066608057719,2020-03-26,"Date: 2020-03-26<br>R: 1.65<br>CI: [0.92, 2.58]"
11,7,1.9658356787201603,1.2007835035385348,2.916401128455224,2020-03-27,"Date: 2020-03-27<br>R: 1.97<br>CI: [1.20, 2.92]"
12,8,3.05224456154394,2.113768088029044,4.160413053986763,2020-03-28,"Date: 2020-03-28<br>R: 3.05<br>CI: [2.11, 4.16]"
13,9,3.02348825585961,2.139600238732825,4.0578097550883845,2020-03-29,"Date: 2020-03-29<br>R: 3.02<br>CI: [2.14, 4.06]"
14,10,3.931247459316696,2.992647711300612,4.995912543429409,2020-03-30,"Date: 2020-03-30<br>R: 3.93<br>CI: [2.99, 5.00]"
15,11,3.4113656774573324,2.6213870526685987,4.303800699713938,2020-03-31,"Date: 2020-03-31<br>R: 3.41<br>CI: [2.62, 4.30]"
16,12,2.9452394810588003,2.2915721153394624,3.6796798992364343,2020-04-01,"Date: 2020-04-01<br>R: 2.95<br>CI: [2.29, 3.68]"
17,13,2.1963992870101534,1.6914950872695562,2.7662402318567314,2020-04-02,"Date: 2020-04-02<br>R: 2.20<br>CI: [1.69, 2.77]"
18,14,2.944519856965146,2.403412542425895,3.5397428425713113,2020-04-03,"Date: 2020-04-03<br>R: 2.94<br>CI: [2.40, 3.54]"
19,15,3.3899973214348904,2.8498803083567488,3.976289597856527,2020-04-04,"Date: 2020-04-04<br>R: 3.39<br>CI: [2.85, 3.98]"
20,16,3.52637788450093,3.0232516331739716,4.067660068570742,2020-04-05,"Date: 2020-04-05<br>R: 3.53<br>CI: [3.02, 4.07]"
21,17,3.058823359791912,2.6382632612390844,3.510029694412439,2020-04-06,"Date: 2020-04-06<br>R: 3.06<br>CI: [2.64, 3.51]"
22,18,2.658128436031843,2.3066902103734948,3.0341205115276337,2020-04-07,"Date: 2020-04-07<br>R: 2.66<br>CI: [2.31, 3.03]"
23,19,2.0003093582766964,1.7245820987967335,2.2961842021521583,2020-04-08,"Date: 2020-04-08<br>R: 2.00<br>CI: [1.72, 2.30]"
24,20,1.5976683124975959,1.3709623684396726,1.8414660113886119,2020-04-09,"Date: 2020-04-09<br>R: 1.60<br>CI: [1.37, 1.84]"
25,21,1.2476419262637433,1.0595400981427134,1.4508868547317078,2020-04-10,"Date: 2020-04-10<br>R: 1.25<br>CI: [1.06, 1.45]"
26,22,1.0902633446150822,0.9216910747189092,1.2727834962955495,2020-04-11,"Date: 2020-04-11<br>R: 1.09<br>CI: [0.92, 1.27]"
27,23,1.0667639398900797,0.9039180346899589,1.242898128507816,2020-04-12,"Date: 2020-04-12<br>R: 1.07<br>CI: [0.90, 1.24]"
28,24,1.353145021301018,1.1712213630762203,1.548009781002289,2020-04-13,"Date: 2020-04-13<br>R: 1.35<br>CI: [1.17, 1.55]"
29,25,1.6770724338284961,1.4759978461917607,1.8908003156926598,2020-04-14,"Date: 2020-04-14<br>R: 1.68<br>CI: [1.48, 1.89]"
30,26,1.938790728813304,1.7266109603431614,2.1630886166155907,2020-04-15,"Date: 2020-04-15<br>R: 1.94<br>CI: [1.73, 2.16]"
31,27,2.1041057042997533,1.8906019353715544,2.328866562066828,2020-04-16,"Date: 2020-04-16<br>R: 2.10<br>CI: [1.89, 2.33]"
32,28,1.9729006378816414,1.7761934680234628,2.1797891276107273,2020-04-17,"Date: 2020-04-17<br>R: 1.97<br>CI: [1.78, 2.18]"
33,29,2.0049019280456717,1.8172845411690548,2.201603629957099,2020-04-18,"Date: 2020-04-18<br>R: 2.00<br>CI: [1.82, 2.20]"
34,30,1.889481009886484,1.7172252082077462,2.069851711709943,2020-04-19,"Date: 2020-04-19<br>R: 1.89<br>CI: [1.72, 2.07]"
35,31,1.7247876909111395,1.5690891493968782,1.887745683575466,2020-04-20,"Date: 2020-04-20<br>R: 1.72<br>CI: [1.57, 1.89]"
36,32,1.8435179990447903,1.6903129664841627,2.0032740927498436,2020-04-21,"Date: 2020-04-21<br>R: 1.84<br>CI: [1.69, 2.00]"
37,33,1.8912547873396726,1.7430538719628146,2.0454160791091653,2020-04-22,"Date: 2020-04-22<br>R: 1.89<br>CI: [1.74, 2.05]"
38,34,1.5289066112238499,1.4021956342387103,1.6610202524351285,2020-04-23,"Date: 2020-04-23<br>R: 1.53<br>CI: [1.40, 1.66]"
39,35,1.3542717940696933,1.240571656422591,1.4728858233396023,2020-04-24,"Date: 2020-04-24<br>R: 1.35<br>CI: [1.24, 1.47]"
40,36,1.4712469552344105,1.3567947038754822,1.5902675067082281,2020-04-25,"Date: 2020-04-25<br>R: 1.47<br>CI: [1.36, 1.59]"
41,37,1.2217929063893789,1.1206268339695384,1.3272683631624673,2020-04-26,"Date: 2020-04-26<br>R: 1.22<br>CI: [1.12, 1.33]"
42,38,1.1600123397000854,1.0640491583482838,1.260059395279294,2020-04-27,"Date: 2020-04-27<br>R: 1.16<br>CI: [1.06, 1.26]"
43,39,1.128809458982918,1.0359328736809315,1.225616242068839,2020-04-28,"Date: 2020-04-28<br>R: 1.13<br>CI: [1.04, 1.23]"
44,40,1.037416230917413,0.9496579734687121,1.1289972677081677,2020-04-29,"Date: 2020-04-29<br>R: 1.04<br>CI: [0.95, 1.13]"
45,41,0.8290252460942361,0.7515359693605069,0.9102619158766725,2020-04-30,"Date: 2020-04-30<br>R: 0.83<br>CI: [0.75, 0.91]"
46,42,0.8958470377736452,0.8154991360431696,0.9799158617142638,2020-05-01,"Date: 2020-05-01<br>R: 0.90<br>CI: [0.82, 0.98]"
47,43,0.9950385340110736,0.9098874124584783,1.0839439129078174,2020-05-02,"Date: 2020-05-02<br>R: 1.00<br>CI: [0.91, 1.08]"
48,44,1.187799998474984,1.0941097303639682,1.2852841680118006,2020-05-03,"Date: 2020-05-03<br>R: 1.19<br>CI: [1.09, 1.29]"
49,45,1.2689246008567037,1.1719855395382799,1.3696605944836393,2020-05-04,"Date: 2020-05-04<br>R: 1.27<br>CI: [1.17, 1.37]"
50,46,1.321528516802136,1.2233434508006633,1.4234495685553603,2020-05-05,"Date: 2020-05-05<br>R: 1.32<br>CI: [1.22, 1.42]"
51,47,1.2856398025180877,1.1901909762671168,1.3847177404538689,2020-05-06,"Date: 2020-05-06<br>R: 1.29<br>CI: [1.19, 1.38]"
52,48,1.0811293712885095,0.9952838908775492,1.1704752583046072,2020-05-07,"Date: 2020-05-07<br>R: 1.08<br>CI: [1.00, 1.17]"
53,49,1.0195693130837253,0.9375757899948397,1.1049507876996407,2020-05-08,"Date: 2020-05-08<br>R: 1.02<br>CI: [0.94, 1.10]"
54,50,1.0671713965907679,0.9840196038438831,1.1536477121210709,2020-05-09,"Date: 2020-05-09<br>R: 1.07<br>CI: [0.98, 1.15]"
