date_num,t_start,r,lower,upper,date,text
7,3,7.214150479133366,5.737627966343157,8.85718241625755,2020-03-24,"Date: 2020-03-24<br>R: 7.21<br>CI: [5.74, 8.86]"
8,4,4.22296356012658,3.3433600190871413,5.203735089533546,2020-03-25,"Date: 2020-03-25<br>R: 4.22<br>CI: [3.34, 5.20]"
9,5,3.151528308084424,2.5208158517438264,3.851600609496694,2020-03-26,"Date: 2020-03-26<br>R: 3.15<br>CI: [2.52, 3.85]"
10,6,3.0741326859176348,2.5265631999785185,3.674606980074482,2020-03-27,"Date: 2020-03-27<br>R: 3.07<br>CI: [2.53, 3.67]"
11,7,1.979313092905838,1.5874669790238178,2.4137313491230077,2020-03-28,"Date: 2020-03-28<br>R: 1.98<br>CI: [1.59, 2.41]"
12,8,1.7588190109266917,1.4213047936183838,2.1317500694066442,2020-03-29,"Date: 2020-03-29<br>R: 1.76<br>CI: [1.42, 2.13]"
13,9,1.924321724681477,1.5914664956770181,2.288313765649313,2020-03-30,"Date: 2020-03-30<br>R: 1.92<br>CI: [1.59, 2.29]"
14,10,1.5549733894239401,1.2718141764521527,1.866166615122685,2020-03-31,"Date: 2020-03-31<br>R: 1.55<br>CI: [1.27, 1.87]"
15,11,1.208211366381424,0.9715446166685047,1.4702879626884797,2020-04-01,"Date: 2020-04-01<br>R: 1.21<br>CI: [0.97, 1.47]"
16,12,1.311563152511072,1.0727287180739562,1.574043250828857,2020-04-02,"Date: 2020-04-02<br>R: 1.31<br>CI: [1.07, 1.57]"
17,13,1.1203681086231625,0.9053714756950818,1.357925277405342,2020-04-03,"Date: 2020-04-03<br>R: 1.12<br>CI: [0.91, 1.36]"
18,14,0.8374099451868878,0.6563957202732151,1.0401329442440808,2020-04-04,"Date: 2020-04-04<br>R: 0.84<br>CI: [0.66, 1.04]"
19,15,0.8326505913675485,0.653809804350961,1.0327853643640652,2020-04-05,"Date: 2020-04-05<br>R: 0.83<br>CI: [0.65, 1.03]"
20,16,0.7123758599494623,0.5474091705398934,0.8987379291436752,2020-04-06,"Date: 2020-04-06<br>R: 0.71<br>CI: [0.55, 0.90]"
21,17,0.5878820817696436,0.4377168237972638,0.7598521916532883,2020-04-07,"Date: 2020-04-07<br>R: 0.59<br>CI: [0.44, 0.76]"
22,18,0.6091444130822459,0.4535480260354095,0.787334282957901,2020-04-08,"Date: 2020-04-08<br>R: 0.61<br>CI: [0.45, 0.79]"
23,19,0.6536072162957649,0.4881451316714047,0.8428463823203103,2020-04-09,"Date: 2020-04-09<br>R: 0.65<br>CI: [0.49, 0.84]"
24,20,0.6785193560855405,0.5052022278629407,0.8770031198242901,2020-04-10,"Date: 2020-04-10<br>R: 0.68<br>CI: [0.51, 0.88]"
25,21,0.6755596134107391,0.49810432945777056,0.8796354247592624,2020-04-11,"Date: 2020-04-11<br>R: 0.68<br>CI: [0.50, 0.88]"
26,22,0.6093581539134911,0.43728593186820225,0.8095344917107078,2020-04-12,"Date: 2020-04-12<br>R: 0.61<br>CI: [0.44, 0.81]"
27,23,0.549853844462951,0.3829933493528922,0.7464123305743711,2020-04-13,"Date: 2020-04-13<br>R: 0.55<br>CI: [0.38, 0.75]"
28,24,0.5180295775090397,0.3519759647790146,0.7156639673067331,2020-04-14,"Date: 2020-04-14<br>R: 0.52<br>CI: [0.35, 0.72]"
29,25,0.44800203354061824,0.28992329471336903,0.6399278535974149,2020-04-15,"Date: 2020-04-15<br>R: 0.45<br>CI: [0.29, 0.64]"
30,26,0.42627053696480754,0.26714147605595506,0.6219816239703191,2020-04-16,"Date: 2020-04-16<br>R: 0.43<br>CI: [0.27, 0.62]"
31,27,0.44427490192644636,0.27501316657427927,0.6534729077798939,2020-04-17,"Date: 2020-04-17<br>R: 0.44<br>CI: [0.28, 0.65]"
32,28,0.511667966631667,0.3206595905731515,0.7465870737517791,2020-04-18,"Date: 2020-04-18<br>R: 0.51<br>CI: [0.32, 0.75]"
33,29,0.40955487903209165,0.2340960002814604,0.6332798341961784,2020-04-19,"Date: 2020-04-19<br>R: 0.41<br>CI: [0.23, 0.63]"
34,30,0.5907809113248317,0.3657026954945549,0.8689649546041854,2020-04-20,"Date: 2020-04-20<br>R: 0.59<br>CI: [0.37, 0.87]"
35,31,1.0222762831352283,0.7036879553652621,1.3994173019521345,2020-04-21,"Date: 2020-04-21<br>R: 1.02<br>CI: [0.70, 1.40]"
36,32,1.4364842488177034,1.0395907735585002,1.8965533656360458,2020-04-22,"Date: 2020-04-22<br>R: 1.44<br>CI: [1.04, 1.90]"
37,33,1.6808586804766714,1.2435085050750294,2.183093634719562,2020-04-23,"Date: 2020-04-23<br>R: 1.68<br>CI: [1.24, 2.18]"
38,34,1.670585080794548,1.239940447074225,2.1644300306853923,2020-04-24,"Date: 2020-04-24<br>R: 1.67<br>CI: [1.24, 2.16]"
39,35,1.6043174435765108,1.1945197132917915,2.073620141542065,2020-04-25,"Date: 2020-04-25<br>R: 1.60<br>CI: [1.19, 2.07]"
40,36,1.2603603077538963,0.9121290041145318,1.6640214367488548,2020-04-26,"Date: 2020-04-26<br>R: 1.26<br>CI: [0.91, 1.66]"
41,37,1.2372595680686473,0.9024656189758845,1.6240529266994586,2020-04-27,"Date: 2020-04-27<br>R: 1.24<br>CI: [0.90, 1.62]"
42,38,1.0262492492864044,0.7297635384073027,1.372489139684456,2020-04-28,"Date: 2020-04-28<br>R: 1.03<br>CI: [0.73, 1.37]"
43,39,1.1745997230403942,0.8599546242520281,1.5375393041523775,2020-04-29,"Date: 2020-04-29<br>R: 1.17<br>CI: [0.86, 1.54]"
44,40,1.029446421192023,0.738748525326614,1.3676232605913454,2020-04-30,"Date: 2020-04-30<br>R: 1.03<br>CI: [0.74, 1.37]"
45,41,0.7907667877722725,0.5408838974534402,1.0873543863336763,2020-05-02,"Date: 2020-05-02<br>R: 0.79<br>CI: [0.54, 1.09]"
46,42,0.5420583020487351,0.3397050519811995,0.7909303453048663,2020-05-05,"Date: 2020-05-05<br>R: 0.54<br>CI: [0.34, 0.79]"
