date	value	incidence	scenario	lower_ci	upper_ci
2020-10-08	284030	NA	Observed	NA	NA
2020-10-09	287603	3573	Observed	NA	NA
2020-10-10	291194	3591	Observed	NA	NA
2020-10-11	294806	3612	Observed	NA	NA
2020-10-12	298389	3583	Observed	NA	NA
2020-10-13	302020	3631	Observed	NA	NA
2020-10-14	305697	3677	Observed	NA	NA
2020-10-15	309417	3720	Observed	NA	NA
2020-10-16	313188	3771	Observed	NA	NA
2020-10-17	317053	3865	Observed	NA	NA
2020-10-18	321036	3983	Observed	NA	NA
2020-10-19	325028	3992	Observed	NA	NA
2020-10-20	329057	4029	Observed	NA	NA
2020-10-21	333126	4069	Observed	NA	NA
2020-10-22	337283	4157	Observed	NA	NA
2020-10-23	341426	4143	Observed	NA	NA
2020-10-24	345574	4148	Observed	NA	NA
2020-10-25	349701	4127	Observed	NA	NA
2020-10-26	353822	4121	Observed	NA	NA
2020-10-27	357779	3957	Observed	NA	NA
2020-10-28	361703	3924	Observed	NA	NA
2020-10-29	365692	3989	Observed	NA	NA
2020-10-30	369671	3979	Observed	NA	NA
2020-10-31	373664	3993	Observed	NA	NA
2020-11-01	377651	3987	Observed	NA	NA
2020-11-02	381608	3957	Observed	NA	NA
2020-11-03	385589	3981	Observed	NA	NA
2020-11-04	389576	3987	Observed	NA	NA
2020-11-05	393524	3948	Observed	NA	NA
2020-11-06	397466	3942	Observed	NA	NA
2020-11-07	401394	3928	Observed	NA	NA
2020-11-08	405314	3920	Observed	NA	NA
2020-11-09	409221	3907	Observed	NA	NA
2020-11-10	413112	3891	Observed	NA	NA
2020-11-11	416984	3872	Observed	NA	NA
2020-11-12	420840	3856	Observed	NA	NA
2020-11-13	424675	3835	Observed	NA	NA
2020-11-14	428498	3823	Observed	NA	NA
2020-11-15	431551	3053	Observed	NA	NA
2020-11-16	434563	3012	Observed	NA	NA
2020-11-17	438217	3654	Observed	NA	NA
2020-11-18	441885	3668	Observed	NA	NA
2020-11-19	445505	3620	Observed	NA	NA
2020-11-20	449131	3626	Observed	NA	NA
2020-11-21	452770	3639	Observed	NA	NA
2020-11-22	453847	NA	Soc. Dist. + Travel Ban	393490	518875
2020-11-23	455167	1320	Soc. Dist. + Travel Ban	385833	530956
2020-11-24	456496	1329	Soc. Dist. + Travel Ban	378920	541810
2020-11-25	457761	1265	Soc. Dist. + Travel Ban	372930	551904
2020-11-26	459005	1244	Soc. Dist. + Travel Ban	367893	561525
2020-11-27	460267	1262	Soc. Dist. + Travel Ban	362713	570582
2020-11-28	461486	1219	Soc. Dist. + Travel Ban	358443	578969
2020-11-29	462717	1231	Soc. Dist. + Travel Ban	353931	587259
2020-11-30	463974	1257	Soc. Dist. + Travel Ban	350207	595337
2020-12-01	465222	1248	Soc. Dist. + Travel Ban	346691	602963
2020-12-02	466378	1156	Soc. Dist. + Travel Ban	343276	610933
2020-12-03	467510	1132	Soc. Dist. + Travel Ban	340080	618146
2020-12-04	468642	1132	Soc. Dist. + Travel Ban	336425	625857
2020-12-05	469833	1191	Soc. Dist. + Travel Ban	333229	632401
2020-12-06	470948	1115	Soc. Dist. + Travel Ban	330593	638973
2020-12-07	472058	1110	Soc. Dist. + Travel Ban	328507	646513
2020-12-08	473220	1162	Soc. Dist. + Travel Ban	326011	653109
2020-12-09	474342	1122	Soc. Dist. + Travel Ban	323334	659511
2020-12-10	475439	1097	Soc. Dist. + Travel Ban	320936	666088
