stat	value
thetaS_last_obs_p_mean	0.989348
thetaI_last_obs_p_mean	0.0001852991
thetaR_last_obs_p_mean	0.01046671
thetaS_last_obs_p_ci_low	0.9889406
thetaS_last_obs_p_ci_med	0.9893487
thetaS_last_obs_p_ci_up	0.989752
thetaI_last_obs_p_ci_low	0.0001340764
thetaI_last_obs_p_ci_med	0.0001843825
thetaI_last_obs_p_ci_up	0.0002413756
thetaR_last_obs_p_ci_low	0.01006622
thetaR_last_obs_p_ci_med	0.01046596
thetaR_last_obs_p_ci_up	0.01087172
R0_p_mean	1.016149
R0_p_ci_low	0.5382673
R0_p_ci_med	0.9364893
R0_p_ci_up	2.005441
gamma_p_mean	0.0668426
gamma_p_ci_low	0.007276181
gamma_p_ci_med	0.05455992
gamma_p_ci_up	0.1917565
beta_p_mean	0.0616606
beta_p_ci_low	0.008761349
beta_p_ci_med	0.04974696
beta_p_ci_up	0.1780732
incidence_mean	0.001322487
incidence_ci_low	0.0002041779
incidence_ci_median	0.001114053
incidence_ci_up	0.003539206
thetaI_tp1_mean	4.322983e-05
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.0005156193
thetaR_tp1_mean	0.01089275
thetaR_tp1_ci_low	0.005422684
thetaR_tp1_ci_med	0.01066668
thetaR_tp1_ci_up	0.01763671
Y_tp1_mean	4.32171e-05
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.000515398
R_tp1_mean	0.01089295
R_tp1_ci_low	0.005399966
R_tp1_ci_med	0.01066455
R_tp1_ci_up	0.01766937
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.01089275
thetaR_max_ci_low	0.005422684
thetaR_max_ci_med	0.01066668
thetaR_max_ci_up	0.01763671
cumInf_mean	0.01093598
cumInf_ci_low	0.005434984
cumInf_ci_med	0.01070227
cumInf_ci_up	0.01774814
dthetaI_tp1_date	04/25/21
first_tp_mean	10/26/20
first_tp_ci_low	10/08/20
first_tp_ci_med	10/21/20
first_tp_ci_up	11/22/20
dthetaI_tp2_date	04/25/21
second_tp_mean	10/27/20
second_tp_ci_low	10/10/20
second_tp_ci_med	10/23/20
second_tp_ci_up	11/23/20
end_p_mean	01/23/21
end_p_ci_low	12/06/20
end_p_ci_med	01/09/21
end_p_ci_up	04/25/21
begin_str	10/08/2020
