place,r,lower,upper,.groups
Andhra Pradesh,0.6577820997129135,0.6105355389245136,0.7067677968250802,drop_last
Assam,0.7207961569357453,0.6088770744424171,0.8420768843395341,drop_last
Bihar,0.6923531439996138,0.6544262242936305,0.7313428599536572,drop_last
Chhattisgarh,0.6367433411239393,0.612656925795763,0.6612900545250953,drop_last
Delhi,0.6452268939965731,0.6116093906984822,0.6797371963076653,drop_last
Gujarat,0.8198531643578637,0.7888861982764269,0.8514084331277595,drop_last
Haryana,0.6800279535032475,0.6346062543900686,0.7270042896233835,drop_last
India,0.8558057533603183,0.8495698081490323,0.8620642085381408,drop_last
Jammu and Kashmir,0.8436449338794562,0.7751972805468814,0.9149475834246653,drop_last
Jharkhand,0.7041306858266029,0.6472081494623612,0.7634258674896315,drop_last
Karnataka,0.8284050456863836,0.7992926142176126,0.8580311405399283,drop_last
Kerala,1.0617455130374147,1.0491200395675735,1.0744454914984531,drop_last
Madhya Pradesh,0.6487877960904886,0.6197199560684257,0.6785154623098503,drop_last
Maharashtra,0.8614751382848304,0.8475732262956222,0.8754887863640332,drop_last
Odisha,0.796510626061934,0.7453651062580205,0.8493374832656362,drop_last
Punjab,0.8400268989345411,0.789809940355646,0.8917724229485896,drop_last
Rajasthan,0.6328536985038236,0.5994409089104281,0.6671641111708411,drop_last
Tamil Nadu,0.8144628188792487,0.7857705482563097,0.8436628474661862,drop_last
Telangana,0.8210880684978838,0.7768667866066998,0.8665167252986304,drop_last
Uttar Pradesh,0.6673853603914919,0.6396058427192974,0.6957494186150002,drop_last
West Bengal,0.7120476320604099,0.6861263096671099,0.7384459829733286,drop_last
