place,r,lower,upper,.groups
Andhra Pradesh,0.87285873121715,0.8265103745410245,0.9204553331913877,drop_last
Assam,0.7381085136550994,0.6404167543473388,0.8426531444792166,drop_last
Bihar,0.8702374999445526,0.8321379900127632,0.9091785769028832,drop_last
Chhattisgarh,0.9302122392456853,0.9043939919094606,0.9563889739092016,drop_last
Delhi,0.7442906206433988,0.7147585654368658,0.7744125285802743,drop_last
Gujarat,0.8527538739268621,0.8243258849230346,0.8816571058534154,drop_last
Haryana,0.7708172385954152,0.7300330362100699,0.8126948134694942,drop_last
India,0.91396623966065,0.9080008595487488,0.9199508869035029,drop_last
Jammu and Kashmir,0.6461957888496543,0.5994586771844184,0.6946738346496645,drop_last
Jharkhand,0.9900629692007857,0.9258760537391962,1.0563762331821842,drop_last
Karnataka,0.9273309983260539,0.8986730972180835,0.9564326464641546,drop_last
Kerala,1.0045685735686611,0.9922027775514037,1.0170099538797575,drop_last
Madhya Pradesh,0.8025770064903669,0.7756751821518274,0.8299312953016144,drop_last
Maharashtra,1.0850304446852728,1.0695326941506864,1.1006381873269961,drop_last
Odisha,0.8297096899821772,0.7815384778042128,0.879301988471713,drop_last
Punjab,0.8985474749008551,0.8494267943938365,0.9490311452387705,drop_last
Rajasthan,0.685903357962979,0.6581846555134703,0.7141858350208243,drop_last
Tamil Nadu,0.8607655582688891,0.8344892306528459,0.8874437353513752,drop_last
Telangana,0.8383418711829844,0.7985450397165508,0.8790931912214563,drop_last
Uttar Pradesh,0.7411622905690269,0.7175095665310037,0.7651943916671726,drop_last
West Bengal,0.7259527537284268,0.7041255242620463,0.7481085752171508,drop_last
