place,r,lower,upper,.groups
Andhra Pradesh,0.8239791508000515,0.813669376112971,0.8343530435562535,drop_last
Assam,0.6874313181171322,0.6694161043340164,0.7056827127035598,drop_last
Bihar,0.9281420385172269,0.9044770349937632,0.9521084997842486,drop_last
Chhattisgarh,1.0120848594771843,0.9951429573761525,1.0291678149753034,drop_last
Delhi,0.9785837788167226,0.962278019512204,0.9950246757109317,drop_last
Gujarat,0.9232876841815296,0.9003274559324292,0.9465330794834611,drop_last
Haryana,0.8532323548979198,0.8314816530543316,0.8752600837759945,drop_last
India,0.9067615327935024,0.9037334452161624,0.9097946186276955,drop_last
Jammu and Kashmir,0.7095869706634761,0.684745318743399,0.7348653562508741,drop_last
Jharkhand,0.7445397573231908,0.7199310761928566,0.769557399898884,drop_last
Karnataka,1.0298766637625438,1.0207434545013312,1.039050040745146,drop_last
Kerala,1.1016184731478589,1.0911613215903315,1.1121248711776572,drop_last
Madhya Pradesh,0.9925472418803553,0.9722794162328244,1.013022791087537,drop_last
Maharashtra,0.7773413170113176,0.7708819658419375,0.7838273443471468,drop_last
Odisha,0.8371183490435492,0.8230225044824556,0.8513323217416962,drop_last
Punjab,0.6687452303059517,0.6472226896885429,0.6906162900603078,drop_last
Rajasthan,0.9956343869058661,0.9767916925454257,1.0146546004892956,drop_last
Tamil Nadu,0.9265261644490518,0.9151133495809953,0.9380087525879817,drop_last
Telangana,0.8983269782696921,0.8794158928372544,0.9174369570661702,drop_last
Uttar Pradesh,0.8129296489383561,0.8000012320543737,0.825960371390985,drop_last
West Bengal,1.063442177876275,1.0478835755488187,1.079113855372234,drop_last
