place,r,lower,upper,.groups
Andhra Pradesh,0.9639950811775799,0.9555142462918991,0.9725128800194607,drop_last
Assam,0.9044849095538781,0.8881456949609179,0.9209711239791203,drop_last
Bihar,0.8579119900373025,0.8388570240342423,0.8771780351963107,drop_last
Chhattisgarh,1.3034047030896847,1.2816341889836598,1.3253562583493728,drop_last
Delhi,1.4447996698954186,1.424322364305603,1.4654214672698294,drop_last
Gujarat,1.028674240745979,1.0041196978004587,1.0535212721471978,drop_last
Haryana,1.2898662991389558,1.2670157567368274,1.3129183196815493,drop_last
India,1.1060888322822908,1.1028944142518093,1.1092878068975949,drop_last
Jammu and Kashmir,1.4990180055014204,1.4649756973757426,1.5334464227283906,drop_last
Jharkhand,0.9137703314550975,0.8930465454989794,0.9347298735604118,drop_last
Karnataka,1.0228048807812713,1.0132818757480924,1.032371834146768,drop_last
Kerala,NA,NA,NA,drop_last
Madhya Pradesh,1.2742466241591064,1.2498839795290666,1.2988416453855298,drop_last
Maharashtra,1.206075142633024,1.1989405651019758,1.2132306000719457,drop_last
Odisha,1.1240597181161502,1.1082032344471802,1.1400272914766194,drop_last
Punjab,1.3277221448600913,1.3034083957014653,1.3522578589293828,drop_last
Rajasthan,1.077094136059595,1.0539044246574185,1.100532737166109,drop_last
Tamil Nadu,0.9552359798600172,0.9441054023541189,0.9664308850716818,drop_last
Telangana,0.91868285318254,0.9019672206020042,0.9355499288855943,drop_last
Uttar Pradesh,1.1029469413783919,1.0910170173595555,1.1149408477620577,drop_last
West Bengal,1.0320264531933239,1.0159259699810488,1.0482517669109228,drop_last
