place,r,lower,upper
Andaman and Nicobar Islands,0.7140913397722285,0.39570012443315034,1.1255397152894093
Andhra Pradesh,0.8465009124781394,0.8316536587216106,0.8614777570188515
Arunachal Pradesh,1.1279923515454835,1.0806456488069087,1.1763403261769616
Assam,0.8663728017907643,0.8494886221250643,0.8834211686946565
Bihar,0.8045853934045696,0.735410978247023,0.8768283902780059
Chandigarh,0.569299036625853,0.4066190287955417,0.759187132856577
Chhattisgarh,0.8769452745930492,0.8316897599322518,0.9233837104834379
Dadra and Nagar Haveli,0.7452696793633404,0.3734882642427592,1.245403084686571
Delhi,0.7809786238801907,0.6984782635393832,0.8680221988436241
Goa,0.8247792522056726,0.7667393160524711,0.8849097180796343
Gujarat,0.6040566585614247,0.5209571437441393,0.6932221948661147
Haryana,0.6586349976673735,0.5679838603658889,0.7559028440614683
Himachal Pradesh,0.8386224088158608,0.7712346136178376,0.9087957385211825
India,0.9267827809062589,0.9226515401287069,0.9309231241499398
Jammu and Kashmir,0.7026164842593912,0.6574363419705137,0.749277155398983
Jharkhand,0.8331136848918487,0.7354244804051935,0.9368088989635499
Karnataka,0.7594521124660087,0.7440753598122872,0.7749839961658478
Kerala,1.0499609639618421,1.0420422675811611,1.0579092501972513
Ladakh,0.7452993535175438,0.5516324094252424,0.9683720154902132
Lakshadweep,0.4453311641821942,0.3176122082801244,0.594417192950107
Madhya Pradesh,3.598577696149036,3.41259472233931,3.7898339710282105
Maharashtra,0.9338861733114622,0.9247639961977583,0.9430525077728285
Manipur,1.263484095950084,1.2282151148185967,1.2992461764615777
Meghalaya,0.9442210505553564,0.9036294052672469,0.9856926314306085
Mizoram,1.2327186587754344,1.1823948684119228,1.2840778847498968
Nagaland,1.3021474393072212,1.1892141546220982,1.4201389833412632
Odisha,0.8131834557154813,0.7977238151562023,0.8287894465744189
Pondicherry,0.7198750775478671,0.6607402272585491,0.7815147252265069
Punjab,0.6125900860944514,0.5619897274919556,0.6653451265410328
Rajasthan,0.5943249112910612,0.5118458519182768,0.682894380588429
Sikkim,0.9991984523192335,0.9315669774429987,1.0691673793513654
Tamil Nadu,0.7166913520260204,0.7040850099302093,0.7294081639147075
Telangana,0.925130661659047,0.8946884339432011,0.9560751978435947
Tripura,1.0790947881713309,1.035716176070464,1.123351670702942
Uttar Pradesh,0.7051349418052492,0.6370961255796167,0.7765946995821277
Uttarakhand,0.5212133703297775,0.45291799375857716,0.5942517409398617
West Bengal,0.7966306930643128,0.7732095383390711,0.8203965274990707
