place,r,lower,upper,.groups
Andhra Pradesh,0.8193644447049324,0.788116668088813,0.8512118434436546,drop_last
Assam,0.8502141043784566,0.786141689158597,0.9167610414881512,drop_last
Bihar,0.9990003727909401,0.9632674251953444,1.0353754360857623,drop_last
Chhattisgarh,0.9436376690257038,0.9222003218107185,0.9653179450186455,drop_last
Delhi,0.5998781332738561,0.5886445516015573,0.6112168272020277,drop_last
Gujarat,0.8728464386670561,0.8515408578800114,0.8944118428189537,drop_last
Haryana,0.7342287283415427,0.71586999970163,0.7528176778062932,drop_last
India,0.8427727030977429,0.8384854988547064,0.8470706962570268,drop_last
Jammu and Kashmir,0.8407709576922622,0.8040395062710289,0.8783119088327497,drop_last
Jharkhand,0.9329455290714547,0.8723721721884428,0.9955240802666434,drop_last
Karnataka,0.9017768135117903,0.8790877609601654,0.9247510316475592,drop_last
Kerala,0.9141791079575642,0.9025069893356422,0.9259252170806878,drop_last
Madhya Pradesh,0.9008577604170759,0.8789475059142371,0.9230342215202934,drop_last
Maharashtra,0.869910768061701,0.8580038918346947,0.8818986184734369,drop_last
Odisha,0.8205609591686845,0.7833030134390082,0.8586725319625184,drop_last
Punjab,0.8578360354889766,0.8266480293135193,0.8895942769579029,drop_last
Rajasthan,0.7073371374360337,0.6915881824516427,0.7232615917643478,drop_last
Tamil Nadu,0.8928145915024718,0.8706695045512078,0.9152339630216757,drop_last
Telangana,0.9441307952258907,0.9110613639079902,0.9777821732715226,drop_last
Uttar Pradesh,0.8264415199263462,0.8080000290916541,0.8450883980967904,drop_last
West Bengal,0.8720887217197146,0.8574686882811292,0.8868307312982552,drop_last
