stat	value
thetaS_last_obs_p_mean	0.9974934
thetaI_last_obs_p_mean	0.0007237765
thetaR_last_obs_p_mean	0.001782777
thetaS_last_obs_p_ci_low	0.9972914
thetaS_last_obs_p_ci_med	0.9974942
thetaS_last_obs_p_ci_up	0.9976912
thetaI_last_obs_p_ci_low	0.0006193225
thetaI_last_obs_p_ci_med	0.0007226507
thetaI_last_obs_p_ci_up	0.0008346429
thetaR_last_obs_p_ci_low	0.001615934
thetaR_last_obs_p_ci_med	0.001782074
thetaR_last_obs_p_ci_up	0.001953616
R0_p_mean	1.466977
R0_p_ci_low	0.9674959
R0_p_ci_med	1.420709
R0_p_ci_up	2.243364
gamma_p_mean	0.06329137
gamma_p_ci_low	0.02501104
gamma_p_ci_med	0.06281928
gamma_p_ci_up	0.1045933
beta_p_mean	0.08972989
beta_p_ci_low	0.0393299
beta_p_ci_med	0.08956143
beta_p_ci_up	0.1415047
incidence_mean	0.1754658
incidence_ci_low	0.003704222
incidence_ci_median	0.09929237
incidence_ci_up	0.6597718
thetaI_tp1_mean	0.02210891
thetaI_tp1_ci_low	9.372859e-05
thetaI_tp1_ci_med	0.009716059
thetaI_tp1_ci_up	0.1152469
thetaR_tp1_mean	0.04731934
thetaR_tp1_ci_low	0.003213488
thetaR_tp1_ci_med	0.02504879
thetaR_tp1_ci_up	0.2318285
Y_tp1_mean	0.02210887
Y_tp1_ci_low	9.141648e-05
Y_tp1_ci_med	0.00971793
Y_tp1_ci_up	0.1152268
R_tp1_mean	0.04731952
R_tp1_ci_low	0.003219387
R_tp1_ci_med	0.02505718
R_tp1_ci_up	0.2318515
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.136299
thetaR_max_ci_low	0.00374571
thetaR_max_ci_med	0.07225056
thetaR_max_ci_up	0.5639582
cumInf_mean	0.1748401
cumInf_ci_low	0.004048721
cumInf_ci_med	0.09874087
cumInf_ci_up	0.6582278
dthetaI_tp1_date	11/06/20
first_tp_mean	10/26/20
first_tp_ci_low	06/21/20
first_tp_ci_med	11/26/20
first_tp_ci_up	12/23/20
dthetaI_tp2_date	11/06/20
second_tp_mean	11/01/20
second_tp_ci_low	06/24/20
second_tp_ci_med	12/07/20
second_tp_ci_up	12/23/20
end_p_mean	12/21/20
end_p_ci_low	12/12/20
end_p_ci_med	12/23/20
end_p_ci_up	12/23/20
begin_str	06/07/2020
