stat	value
thetaS_last_obs_p_mean	0.9899593
thetaI_last_obs_p_mean	5.274995e-05
thetaR_last_obs_p_mean	0.00998792
thetaS_last_obs_p_ci_low	0.9895647
thetaS_last_obs_p_ci_med	0.9899593
thetaS_last_obs_p_ci_up	0.9903475
thetaI_last_obs_p_ci_low	2.72247e-05
thetaI_last_obs_p_ci_med	5.181013e-05
thetaI_last_obs_p_ci_up	8.352853e-05
thetaR_last_obs_p_ci_low	0.00959959
thetaR_last_obs_p_ci_med	0.009988301
thetaR_last_obs_p_ci_up	0.01038131
R0_p_mean	1.328773
R0_p_ci_low	0.5802452
R0_p_ci_med	1.196787
R0_p_ci_up	2.811502
gamma_p_mean	0.05187701
gamma_p_ci_low	0.005964968
gamma_p_ci_med	0.03459787
gamma_p_ci_up	0.2009498
beta_p_mean	0.05817393
beta_p_ci_low	0.007906059
beta_p_ci_med	0.04389652
beta_p_ci_up	0.1954429
incidence_mean	0.001104593
incidence_ci_low	4.45472e-05
incidence_ci_median	0.0002808758
incidence_ci_up	0.004800563
thetaI_tp1_mean	0.0002967954
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.001624226
thetaR_tp1_mean	0.01057499
thetaR_tp1_ci_low	0.005015634
thetaR_tp1_ci_med	0.01004935
thetaR_tp1_ci_up	0.01761766
Y_tp1_mean	0.0002967733
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.001620634
R_tp1_mean	0.0105749
R_tp1_ci_low	0.00500692
R_tp1_ci_med	0.01004285
R_tp1_ci_up	0.01762129
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.01057499
thetaR_max_ci_low	0.005015634
thetaR_max_ci_med	0.01004935
thetaR_max_ci_up	0.01761766
cumInf_mean	0.01087178
cumInf_ci_low	0.00502601
cumInf_ci_med	0.01009552
cumInf_ci_up	0.01832433
dthetaI_tp1_date	07/21/21
first_tp_mean	02/04/21
first_tp_ci_low	01/03/21
first_tp_ci_med	02/03/21
first_tp_ci_up	07/13/21
dthetaI_tp2_date	07/21/21
second_tp_mean	02/06/21
second_tp_ci_low	01/05/21
second_tp_ci_med	02/05/21
second_tp_ci_up	07/14/21
end_p_mean	04/05/21
end_p_ci_low	02/22/21
end_p_ci_med	03/16/21
end_p_ci_up	07/21/21
begin_str	01/03/2021
