date	value	incidence	scenario	lower_ci	upper_ci
2020-11-20	196962	NA	Observed	NA	NA
2020-11-21	197740	778	Observed	NA	NA
2020-11-22	198378	638	Observed	NA	NA
2020-11-23	199046	668	Observed	NA	NA
2020-11-24	199688	642	Observed	NA	NA
2020-11-25	200418	730	Observed	NA	NA
2020-11-26	201062	644	Observed	NA	NA
2020-11-27	201656	594	Observed	NA	NA
2020-11-28	202206	550	Observed	NA	NA
2020-11-29	202724	518	Observed	NA	NA
2020-11-30	203142	418	Observed	NA	NA
2020-12-01	203520	378	Observed	NA	NA
2020-12-02	204000	480	Observed	NA	NA
2020-12-03	204434	434	Observed	NA	NA
2020-12-04	204811	377	Observed	NA	NA
2020-12-05	205220	409	Observed	NA	NA
2020-12-06	205613	393	Observed	NA	NA
2020-12-07	205981	368	Observed	NA	NA
2020-12-08	206330	349	Observed	NA	NA
2020-12-09	206716	386	Observed	NA	NA
2020-12-10	207059	343	Observed	NA	NA
2020-12-11	207446	387	Observed	NA	NA
2020-12-12	207781	335	Observed	NA	NA
2020-12-13	208174	393	Observed	NA	NA
2020-12-14	208506	332	Observed	NA	NA
2020-12-15	208806	300	Observed	NA	NA
2020-12-16	209213	407	Observed	NA	NA
2020-12-17	209564	351	Observed	NA	NA
2020-12-18	209922	358	Observed	NA	NA
2020-12-19	210278	356	Observed	NA	NA
2020-12-20	210650	372	Observed	NA	NA
2020-12-21	211013	363	Observed	NA	NA
2020-12-22	211332	319	Observed	NA	NA
2020-12-23	211696	364	Observed	NA	NA
2020-12-24	211959	263	Observed	NA	NA
2020-12-25	212284	325	Observed	NA	NA
2020-12-26	212618	334	Observed	NA	NA
2020-12-27	212921	303	Observed	NA	NA
2020-12-28	213155	234	Observed	NA	NA
2020-12-29	213418	263	Observed	NA	NA
2020-12-30	213723	305	Observed	NA	NA
2020-12-31	214038	315	Observed	NA	NA
2021-01-01	214283	245	Observed	NA	NA
2021-01-02	214534	251	Observed	NA	NA
2021-01-03	214726	192	Observed	NA	NA
2021-01-04	214849	NA	Soc. Dist. + Travel Ban	189209	256509
2021-01-05	214953	104	Soc. Dist. + Travel Ban	185490	261245
2021-01-06	215087	134	Soc. Dist. + Travel Ban	182369	264751
2021-01-07	215183	96	Soc. Dist. + Travel Ban	179249	268673
2021-01-08	215312	129	Soc. Dist. + Travel Ban	176731	271983
2021-01-09	215424	112	Soc. Dist. + Travel Ban	174219	275018
2021-01-10	215567	143	Soc. Dist. + Travel Ban	172204	278686
2021-01-11	215702	135	Soc. Dist. + Travel Ban	169889	281246
2021-01-12	215846	144	Soc. Dist. + Travel Ban	168081	284400
2021-01-13	215992	146	Soc. Dist. + Travel Ban	166176	287267
2021-01-14	216130	138	Soc. Dist. + Travel Ban	164351	289980
2021-01-15	216222	92	Soc. Dist. + Travel Ban	162793	292530
2021-01-16	216379	157	Soc. Dist. + Travel Ban	160835	295407
2021-01-17	216476	97	Soc. Dist. + Travel Ban	159388	297918
2021-01-18	216628	152	Soc. Dist. + Travel Ban	157741	299947
2021-01-19	216789	161	Soc. Dist. + Travel Ban	156231	303039
2021-01-20	216948	159	Soc. Dist. + Travel Ban	154949	306328
2021-01-21	217123	175	Soc. Dist. + Travel Ban	153386	308149
2021-01-22	217288	165	Soc. Dist. + Travel Ban	151908	311280
2021-01-23	217428	140	Soc. Dist. + Travel Ban	150697	313733
2021-01-24	217588	160	Soc. Dist. + Travel Ban	149389	316369
2021-01-25	217776	188	Soc. Dist. + Travel Ban	148204	318723
2021-01-26	217962	186	Soc. Dist. + Travel Ban	146911	321440
2021-01-27	218183	221	Soc. Dist. + Travel Ban	145836	323557
2021-01-28	218377	194	Soc. Dist. + Travel Ban	144716	326893
2021-01-29	218577	200	Soc. Dist. + Travel Ban	143580	329362
2021-01-30	218786	209	Soc. Dist. + Travel Ban	142282	332645
2021-01-31	219026	240	Soc. Dist. + Travel Ban	141149	334343
2021-02-01	219228	202	Soc. Dist. + Travel Ban	140117	338062
2021-02-02	219465	237	Soc. Dist. + Travel Ban	138966	340007
2021-02-03	219738	273	Soc. Dist. + Travel Ban	137969	342954
2021-02-04	220044	306	Soc. Dist. + Travel Ban	136970	345607
2021-02-05	220341	297	Soc. Dist. + Travel Ban	136292	349035
2021-02-06	220698	357	Soc. Dist. + Travel Ban	135374	351924
2021-02-07	221053	355	Soc. Dist. + Travel Ban	134278	355764
2021-02-08	221401	348	Soc. Dist. + Travel Ban	132999	357944
2021-02-09	221795	394	Soc. Dist. + Travel Ban	132144	361220
2021-02-10	222240	445	Soc. Dist. + Travel Ban	131219	364551
2021-02-11	222687	447	Soc. Dist. + Travel Ban	130320	368136
2021-02-12	223170	483	Soc. Dist. + Travel Ban	129797	371327
2021-02-13	223690	520	Soc. Dist. + Travel Ban	128687	374874
2021-02-14	224227	537	Soc. Dist. + Travel Ban	127703	379203
2021-02-15	224820	593	Soc. Dist. + Travel Ban	126911	382096
2021-02-16	225474	654	Soc. Dist. + Travel Ban	126024	385943
2021-02-17	226172	698	Soc. Dist. + Travel Ban	125074	389991
2021-02-18	226926	754	Soc. Dist. + Travel Ban	124660	395155
2021-02-19	227731	805	Soc. Dist. + Travel Ban	123735	398458
2021-02-20	228564	833	Soc. Dist. + Travel Ban	122785	403132
2021-02-21	229484	920	Soc. Dist. + Travel Ban	122165	407571
2021-02-22	230472	988	Soc. Dist. + Travel Ban	121363	412630
2021-02-23	231499	1027	Soc. Dist. + Travel Ban	120881	418615
2021-02-24	232632	1133	Soc. Dist. + Travel Ban	119703	421560
2021-02-25	233829	1197	Soc. Dist. + Travel Ban	119258	427095
2021-02-26	235091	1262	Soc. Dist. + Travel Ban	118510	432771
2021-02-27	236438	1347	Soc. Dist. + Travel Ban	117680	437647
2021-02-28	237833	1395	Soc. Dist. + Travel Ban	117170	443254
2021-03-01	239365	1532	Soc. Dist. + Travel Ban	116192	450045
2021-03-02	240964	1599	Soc. Dist. + Travel Ban	115721	455916
2021-03-03	242687	1723	Soc. Dist. + Travel Ban	114977	462611
2021-03-04	244508	1821	Soc. Dist. + Travel Ban	114204	468172
2021-03-05	246427	1919	Soc. Dist. + Travel Ban	113533	475055
2021-03-06	248442	2015	Soc. Dist. + Travel Ban	112913	481752
2021-03-07	250568	2126	Soc. Dist. + Travel Ban	111915	489473
2021-03-08	252806	2238	Soc. Dist. + Travel Ban	111372	498273
2021-03-09	255156	2350	Soc. Dist. + Travel Ban	110743	503125
2021-03-10	257630	2474	Soc. Dist. + Travel Ban	110116	513169
2021-03-11	260211	2581	Soc. Dist. + Travel Ban	109236	519759
2021-03-12	262913	2702	Soc. Dist. + Travel Ban	108744	529257
2021-03-13	265738	2825	Soc. Dist. + Travel Ban	107820	540342
2021-03-14	268707	2969	Soc. Dist. + Travel Ban	107602	549432
2021-03-15	271776	3069	Soc. Dist. + Travel Ban	107032	557964
2021-03-16	274957	3181	Soc. Dist. + Travel Ban	106320	570192
2021-03-17	278279	3322	Soc. Dist. + Travel Ban	105419	581834
2021-03-18	281747	3468	Soc. Dist. + Travel Ban	105063	591468
2021-03-19	285328	3581	Soc. Dist. + Travel Ban	104369	602958
2021-03-20	289049	3721	Soc. Dist. + Travel Ban	103515	616880
2021-03-21	292921	3872	Soc. Dist. + Travel Ban	102957	630529
2021-03-22	296919	3998	Soc. Dist. + Travel Ban	102722	644731
2021-03-23	301059	4140	Soc. Dist. + Travel Ban	102074	656348
2021-03-24	305306	4247	Soc. Dist. + Travel Ban	101375	677440
2021-03-25	309725	4419	Soc. Dist. + Travel Ban	100886	693388
2021-03-26	314252	4527	Soc. Dist. + Travel Ban	100427	711013
2021-03-27	318916	4664	Soc. Dist. + Travel Ban	100086	727822
2021-03-28	323715	4799	Soc. Dist. + Travel Ban	99295	748788
2021-03-29	328663	4948	Soc. Dist. + Travel Ban	98462	769134
2021-03-30	333757	5094	Soc. Dist. + Travel Ban	97902	791842
2021-03-31	338954	5197	Soc. Dist. + Travel Ban	97552	810272
2021-04-01	344259	5305	Soc. Dist. + Travel Ban	96700	839100
2021-04-02	349734	5475	Soc. Dist. + Travel Ban	96004	859939
2021-04-03	355348	5614	Soc. Dist. + Travel Ban	95701	890501
