place,r,lower,upper
Andhra Pradesh,1.7532806350801493,1.7083114533362203,1.7988282433622333
Assam,1.3995040371839227,1.237492614569081,1.571381568356072
Bihar,2.174164143301479,2.0798437285116145,2.27066020547158
Chhattisgarh,1.8122205786378036,1.7863313685004998,1.838296772405047
Delhi,1.794614232878565,1.761945916113137,1.827584845811115
Gujarat,1.3190349643084442,1.295675405171478,1.3426006075262304
Haryana,1.3907079561090263,1.3584896687270915,1.4233013137958372
India,1.3901708372253614,1.3856766517718646,1.3946722415739687
Jammu and Kashmir,1.8487067956641645,1.7667465050311177,1.9325197912480607
Jharkhand,2.3209918799161384,2.23327242767035,2.410425862295098
Karnataka,1.6233785100387552,1.6002032852851606,1.6467192163714222
Kerala,1.1832126902317017,1.162080966911916,1.2045326091708624
Madhya Pradesh,1.4424279092270997,1.4170781090154296,1.4679998614718404
Maharashtra,1.284284790809051,1.2786716891317684,1.2899100695359882
Odisha,1.7885987030350128,1.7024180223764958,1.8769100019939342
Punjab,1.1042578482819612,1.086085823682405,1.1225785677102822
Rajasthan,1.676229921449532,1.6329195951017133,1.7201071901402956
Tamil Nadu,1.571151244851434,1.5446057933172517,1.597920997574866
Telangana,1.6425629080857684,1.5895589146005125,1.6964421788093782
Uttar Pradesh,2.2497339969535513,2.204547145628135,2.295390059559251
West Bengal,1.9499856845389225,1.8987576424544317,2.0019033500107875
